group,ratio,crel_pair,pair_id,attr_dim,tgt_tok,argmax_clean,argmax_patched,is_correct_clean,is_correct_patched,is_argmax_flip,target_logit_delta_signed,source_logit_delta_signed
hihp_imp_desc,0.05,SAME-LESS,pair5,Q,5766,25280,25280,0,0,0,1.0,1.1875
hihp_imp_desc,0.05,SAME-LESS,pair6,P,16740,56401,56401,0,0,0,0.75,1.1875
hihp_imp_desc,0.05,SAME-LESS,pair6,Q,5766,25280,25280,0,0,0,0.625,2.25
hihp_imp_desc,0.05,SAME-LESS,pair7,P,16740,56401,56401,0,0,0,0.75,1.4375
hihp_imp_desc,0.05,SAME-LESS,pair7,Q,5766,25280,25280,0,0,0,1.125,2.3125
hihp_imp_desc,0.05,SAME-LESS,pair8,P,16740,56401,56401,0,0,0,0.625,1.84375
hihp_imp_desc,0.05,SAME-LESS,pair8,Q,5766,25280,25280,0,0,0,0.5,2.3125
hihp_imp_desc,0.05,SAME-LESS,pair9,P,16740,56401,56401,0,0,0,0.625,1.1875
hihp_imp_desc,0.05,SAME-LESS,pair9,Q,5766,25280,25280,0,0,0,0.625,2.0
hihp_imp_desc,0.05,OPP-MORE,pair0,P,56608,24202,24202,0,0,0,-0.25,4.146484375
hihp_imp_desc,0.05,OPP-MORE,pair0,Q,3890,13702,13702,0,0,0,0.375,5.96875
hihp_imp_desc,0.05,OPP-MORE,pair1,P,56608,24202,24202,0,0,0,-0.125,3.107421875
hihp_imp_desc,0.05,OPP-MORE,pair1,Q,3890,13702,13702,0,0,0,-0.25,3.53125
hihp_imp_desc,0.05,OPP-MORE,pair2,P,56608,24202,24202,0,0,0,-0.125,2.935302734375
hihp_imp_desc,0.05,OPP-MORE,pair2,Q,3890,13702,13702,0,0,0,0.125,5.1875
hihp_imp_desc,0.05,OPP-MORE,pair3,P,56608,24202,24202,0,0,0,0.125,3.0
hihp_imp_desc,0.05,OPP-MORE,pair3,Q,3890,13702,13702,0,0,0,0.375,7.0859375
hihp_imp_desc,0.05,OPP-MORE,pair4,P,56608,24202,24202,0,0,0,0.0,2.875
hihp_imp_desc,0.05,OPP-MORE,pair4,Q,3890,13702,13702,0,0,0,0.0,4.09375
hihp_imp_desc,0.05,OPP-MORE,pair5,P,56608,24202,56608,0,1,1,0.25,4.34375
hihp_imp_desc,0.05,OPP-MORE,pair5,Q,3890,13702,13702,0,0,0,0.375,6.59375
hihp_imp_desc,0.05,OPP-MORE,pair6,P,56608,24202,24202,0,0,0,0.0,3.9765625
hihp_imp_desc,0.05,OPP-MORE,pair6,Q,3890,13702,13702,0,0,0,0.25,6.828125
hihp_imp_desc,0.05,OPP-MORE,pair7,P,56608,24202,24202,0,0,0,0.125,3.0234375
hihp_imp_desc,0.05,OPP-MORE,pair7,Q,3890,13702,13702,0,0,0,0.25,4.28125
hihp_imp_desc,0.05,OPP-MORE,pair8,P,56608,24202,24202,0,0,0,0.0,2.8671875
hihp_imp_desc,0.05,OPP-MORE,pair8,Q,3890,13702,13702,0,0,0,-0.375,4.3125
hihp_imp_desc,0.05,OPP-MORE,pair9,P,56608,24202,24202,0,0,0,0.0,2.609375
hihp_imp_desc,0.05,OPP-MORE,pair9,Q,3890,13702,13702,0,0,0,0.0,4.640625
hihp_imp_desc,0.05,OPP-LESS,pair0,P,56608,24202,56608,0,1,1,0.5,5.484375
hihp_imp_desc,0.05,OPP-LESS,pair0,Q,3890,13702,25280,0,0,1,-1.5,10.06640625
hihp_imp_desc,0.05,OPP-LESS,pair1,P,56608,24202,24202,0,0,0,0.375,4.921875
hihp_imp_desc,0.05,OPP-LESS,pair1,Q,3890,13702,25280,0,0,1,-3.0625,8.73828125
hihp_imp_desc,0.05,OPP-LESS,pair2,P,56608,24202,24202,0,0,0,0.5,4.044921875
hihp_imp_desc,0.05,OPP-LESS,pair2,Q,3890,13702,25280,0,0,1,-3.1875,10.7265625
hihp_imp_desc,0.05,OPP-LESS,pair3,P,56608,24202,24202,0,0,0,0.625,5.9765625
hihp_imp_desc,0.05,OPP-LESS,pair3,Q,3890,13702,25280,0,0,1,-2.625,14.109375
hihp_imp_desc,0.05,OPP-LESS,pair4,P,56608,24202,24202,0,0,0,0.625,5.0
hihp_imp_desc,0.05,OPP-LESS,pair4,Q,3890,13702,25280,0,0,1,-2.0625,7.51171875
hihp_imp_desc,0.05,OPP-LESS,pair5,P,56608,24202,56608,0,1,1,0.25,4.61328125
hihp_imp_desc,0.05,OPP-LESS,pair5,Q,3890,13702,25280,0,0,1,-3.6875,8.0234375
hihp_imp_desc,0.05,OPP-LESS,pair6,P,56608,24202,56608,0,1,1,0.625,4.7421875
hihp_imp_desc,0.05,OPP-LESS,pair6,Q,3890,13702,25280,0,0,1,-3.625,8.7109375
hihp_imp_desc,0.05,OPP-LESS,pair7,P,56608,24202,24202,0,0,0,0.75,5.640625
hihp_imp_desc,0.05,OPP-LESS,pair7,Q,3890,13702,25280,0,0,1,-1.75,8.330078125
hihp_imp_desc,0.05,OPP-LESS,pair8,P,56608,24202,24202,0,0,0,0.75,4.24609375
hihp_imp_desc,0.05,OPP-LESS,pair8,Q,3890,13702,25280,0,0,1,-4.0,8.0078125
hihp_imp_desc,0.05,OPP-LESS,pair9,P,56608,24202,24202,0,0,0,0.5,6.5
hihp_imp_desc,0.05,OPP-LESS,pair9,Q,3890,13702,25280,0,0,1,-2.125,10.25390625
hihp_imp_desc,0.05,MORE-LESS,pair0,P,111865,111865,111865,1,1,0,0.125,5.125
hihp_imp_desc,0.05,MORE-LESS,pair0,Q,111865,111865,111865,1,1,0,-0.25,6.8125
hihp_imp_desc,0.05,MORE-LESS,pair1,P,11341,33261,11341,0,1,1,0.875,6.0
hihp_imp_desc,0.05,MORE-LESS,pair1,Q,11341,33261,11341,0,1,1,0.125,5.75
hihp_imp_desc,0.05,MORE-LESS,pair2,P,2953,2953,2953,1,1,0,0.5,7.8125
hihp_imp_desc,0.05,MORE-LESS,pair2,Q,2953,2953,2953,1,1,0,0.0,7.9375
hihp_imp_desc,0.05,MORE-LESS,pair3,P,5502,5502,5502,1,1,0,0.25,11.078125
hihp_imp_desc,0.05,MORE-LESS,pair3,Q,5502,5502,15075,1,0,1,-1.125,12.53125
hihp_imp_desc,0.05,MORE-LESS,pair4,P,9881,22344,9881,0,1,1,0.75,6.53125
hihp_imp_desc,0.05,MORE-LESS,pair4,Q,9881,22344,9881,0,1,1,0.0,6.375
hihp_imp_desc,0.05,MORE-LESS,pair5,P,93838,93838,86212,1,0,1,-2.375,7.5
hihp_imp_desc,0.05,MORE-LESS,pair5,Q,93838,93838,86212,1,0,1,-3.0,5.625
hihp_imp_desc,0.05,MORE-LESS,pair6,P,27299,27299,27299,1,1,0,0.375,5.4375
hihp_imp_desc,0.05,MORE-LESS,pair6,Q,27299,27299,27299,1,1,0,0.125,5.25
hihp_imp_desc,0.05,MORE-LESS,pair7,P,15907,15907,15907,1,1,0,0.5,4.5
hihp_imp_desc,0.05,MORE-LESS,pair7,Q,15907,23543,15907,0,1,1,0.125,5.3125
hihp_imp_desc,0.05,MORE-LESS,pair8,P,4380,4380,4380,1,1,0,0.375,5.25
hihp_imp_desc,0.05,MORE-LESS,pair8,Q,4380,4380,4380,1,1,0,0.0,6.0625
hihp_imp_desc,0.05,MORE-LESS,pair9,P,15981,15981,15981,1,1,0,0.25,5.1875
hihp_imp_desc,0.05,MORE-LESS,pair9,Q,15981,15981,15981,1,1,0,-0.125,5.8125
hihp_imp_desc,0.1,SAME-OPP,pair0,P,16740,56401,24202,0,0,1,-9.0625,12.8125
hihp_imp_desc,0.1,SAME-OPP,pair0,Q,5766,25280,13702,0,0,1,-2.1875,12.71875
hihp_imp_desc,0.1,SAME-OPP,pair1,P,16740,56401,24202,0,0,1,-9.625,12.375
hihp_imp_desc,0.1,SAME-OPP,pair1,Q,5766,25280,13702,0,0,1,-2.9375,12.609375
hihp_imp_desc,0.1,SAME-OPP,pair2,P,16740,56401,24202,0,0,1,-10.125,12.65625
hihp_imp_desc,0.1,SAME-OPP,pair2,Q,5766,25280,13702,0,0,1,-2.125,12.40625
hihp_imp_desc,0.1,SAME-OPP,pair3,P,16740,56401,24202,0,0,1,-9.3125,10.96875
hihp_imp_desc,0.1,SAME-OPP,pair3,Q,5766,25280,13702,0,0,1,-3.25,12.34375
hihp_imp_desc,0.1,SAME-OPP,pair4,P,16740,56401,24202,0,0,1,-8.5625,11.8125
hihp_imp_desc,0.1,SAME-OPP,pair4,Q,5766,25280,13702,0,0,1,-2.375,11.3125
hihp_imp_desc,0.1,SAME-OPP,pair5,P,16740,56401,24202,0,0,1,-10.1875,12.46875
hihp_imp_desc,0.1,SAME-OPP,pair5,Q,5766,25280,13702,0,0,1,-4.0,12.34375
hihp_imp_desc,0.1,SAME-OPP,pair6,P,16740,56401,24202,0,0,1,-10.0625,12.53125
hihp_imp_desc,0.1,SAME-OPP,pair6,Q,5766,25280,13702,0,0,1,-3.6875,13.3125
hihp_imp_desc,0.1,SAME-OPP,pair7,P,16740,56401,24202,0,0,1,-10.15625,11.96875
hihp_imp_desc,0.1,SAME-OPP,pair7,Q,5766,25280,13702,0,0,1,-2.625,12.25
hihp_imp_desc,0.1,SAME-OPP,pair8,P,16740,56401,24202,0,0,1,-10.5625,12.3125
hihp_imp_desc,0.1,SAME-OPP,pair8,Q,5766,25280,13702,0,0,1,-2.8125,12.59375
hihp_imp_desc,0.1,SAME-OPP,pair9,P,16740,56401,24202,0,0,1,-9.8125,11.40625
hihp_imp_desc,0.1,SAME-OPP,pair9,Q,5766,25280,13702,0,0,1,-3.0,12.0625
hihp_imp_desc,0.1,SAME-MORE,pair0,P,16740,56401,56401,0,0,0,0.5,9.25
hihp_imp_desc,0.1,SAME-MORE,pair0,Q,5766,25280,25280,0,0,0,0.875,8.375
hihp_imp_desc,0.1,SAME-MORE,pair1,P,16740,56401,56401,0,0,0,0.375,7.0
hihp_imp_desc,0.1,SAME-MORE,pair1,Q,5766,25280,25280,0,0,0,0.125,4.8125
hihp_imp_desc,0.1,SAME-MORE,pair2,P,16740,56401,56401,0,0,0,1.0,6.25
hihp_imp_desc,0.1,SAME-MORE,pair2,Q,5766,25280,25280,0,0,0,0.5,4.8125
hihp_imp_desc,0.1,SAME-MORE,pair3,P,16740,56401,56401,0,0,0,0.375,9.875
hihp_imp_desc,0.1,SAME-MORE,pair3,Q,5766,25280,25280,0,0,0,-0.125,6.1875
hihp_imp_desc,0.1,SAME-MORE,pair4,P,16740,56401,56401,0,0,0,1.125,8.0625
hihp_imp_desc,0.1,SAME-MORE,pair4,Q,5766,25280,25280,0,0,0,0.75,5.6875
hihp_imp_desc,0.1,SAME-MORE,pair5,P,16740,56401,56401,0,0,0,1.0,10.6875
hihp_imp_desc,0.1,SAME-MORE,pair5,Q,5766,25280,25280,0,0,0,0.75,8.4375
hihp_imp_desc,0.1,SAME-MORE,pair6,P,16740,56401,56401,0,0,0,0.75,10.828125
hihp_imp_desc,0.1,SAME-MORE,pair6,Q,5766,25280,25280,0,0,0,0.625,10.125
hihp_imp_desc,0.1,SAME-MORE,pair7,P,16740,56401,56401,0,0,0,1.0,7.203125
hihp_imp_desc,0.1,SAME-MORE,pair7,Q,5766,25280,25280,0,0,0,1.125,6.34375
hihp_imp_desc,0.1,SAME-MORE,pair8,P,16740,56401,56401,0,0,0,1.0,6.828125
hihp_imp_desc,0.1,SAME-MORE,pair8,Q,5766,25280,25280,0,0,0,0.5,6.03125
hihp_imp_desc,0.1,SAME-MORE,pair9,P,16740,56401,56401,0,0,0,0.875,7.625
hihp_imp_desc,0.1,SAME-MORE,pair9,Q,5766,25280,25280,0,0,0,0.625,6.53125
hihp_imp_desc,0.1,SAME-LESS,pair0,P,16740,56401,56401,0,0,0,1.125,7.859375
hihp_imp_desc,0.1,SAME-LESS,pair0,Q,5766,25280,25280,0,0,0,0.125,5.3125
hihp_imp_desc,0.1,SAME-LESS,pair1,P,16740,56401,56401,0,0,0,0.875,6.75
hihp_imp_desc,0.1,SAME-LESS,pair1,Q,5766,25280,25280,0,0,0,-0.375,5.3125
hihp_imp_desc,0.1,SAME-LESS,pair2,P,16740,56401,56401,0,0,0,1.5,7.484375
hihp_imp_desc,0.1,SAME-LESS,pair2,Q,5766,25280,25280,0,0,0,0.375,5.9375
hihp_imp_desc,0.1,SAME-LESS,pair3,P,16740,56401,56401,0,0,0,1.25,8.4375
hihp_imp_desc,0.1,SAME-LESS,pair3,Q,5766,25280,97022,0,0,1,-1.125,5.3125
hihp_imp_desc,0.1,SAME-LESS,pair4,P,16740,56401,56401,0,0,0,1.125,6.125
hihp_imp_desc,0.1,SAME-LESS,pair4,Q,5766,25280,25280,0,0,0,0.75,6.25
hihp_imp_desc,0.1,SAME-LESS,pair5,P,16740,56401,56401,0,0,0,1.125,7.734375
hihp_imp_desc,0.1,SAME-LESS,pair5,Q,5766,25280,25280,0,0,0,1.25,6.625
hihp_imp_desc,0.1,SAME-LESS,pair6,P,16740,56401,56401,0,0,0,0.75,4.4375
hihp_imp_desc,0.1,SAME-LESS,pair6,Q,5766,25280,25280,0,0,0,-0.125,5.25
hihp_imp_desc,0.1,SAME-LESS,pair7,P,16740,56401,56401,0,0,0,1.125,5.15625
hihp_imp_desc,0.1,SAME-LESS,pair7,Q,5766,25280,25280,0,0,0,0.75,5.9375
hihp_imp_desc,0.1,SAME-LESS,pair8,P,16740,56401,56401,0,0,0,0.75,6.1875
hihp_imp_desc,0.1,SAME-LESS,pair8,Q,5766,25280,25280,0,0,0,-0.5,5.125
hihp_imp_desc,0.1,SAME-LESS,pair9,P,16740,56401,56401,0,0,0,0.625,3.5
hihp_imp_desc,0.1,SAME-LESS,pair9,Q,5766,25280,25280,0,0,0,0.0,4.0
hihp_imp_desc,0.1,OPP-MORE,pair0,P,56608,24202,24202,0,0,0,-0.5,11.96875
hihp_imp_desc,0.1,OPP-MORE,pair0,Q,3890,13702,13702,0,0,0,0.875,13.46875
hihp_imp_desc,0.1,OPP-MORE,pair1,P,56608,24202,24202,0,0,0,-1.375,8.466796875
hihp_imp_desc,0.1,OPP-MORE,pair1,Q,3890,13702,13702,0,0,0,-0.25,8.5
hihp_imp_desc,0.1,OPP-MORE,pair2,P,56608,24202,24202,0,0,0,-0.75,8.513427734375
hihp_imp_desc,0.1,OPP-MORE,pair2,Q,3890,13702,13702,0,0,0,0.625,10.4375
hihp_imp_desc,0.1,OPP-MORE,pair3,P,56608,24202,24202,0,0,0,-1.125,11.25
hihp_imp_desc,0.1,OPP-MORE,pair3,Q,3890,13702,13702,0,0,0,0.375,15.1484375
hihp_imp_desc,0.1,OPP-MORE,pair4,P,56608,24202,24202,0,0,0,-0.75,9.765625
hihp_imp_desc,0.1,OPP-MORE,pair4,Q,3890,13702,13702,0,0,0,0.125,9.53125
hihp_imp_desc,0.1,OPP-MORE,pair5,P,56608,24202,24202,0,0,0,-0.25,12.6875
hihp_imp_desc,0.1,OPP-MORE,pair5,Q,3890,13702,13702,0,0,0,-0.25,13.96875
hihp_imp_desc,0.1,OPP-MORE,pair6,P,56608,24202,24202,0,0,0,-0.75,12.3125
hihp_imp_desc,0.1,OPP-MORE,pair6,Q,3890,13702,13702,0,0,0,0.375,15.203125
hihp_imp_desc,0.1,OPP-MORE,pair7,P,56608,24202,24202,0,0,0,-0.25,9.265625
hihp_imp_desc,0.1,OPP-MORE,pair7,Q,3890,13702,13702,0,0,0,0.375,10.40625
hihp_imp_desc,0.1,OPP-MORE,pair8,P,56608,24202,24202,0,0,0,-0.5,6.7578125
hihp_imp_desc,0.1,OPP-MORE,pair8,Q,3890,13702,13702,0,0,0,0.0,9.5625
hihp_imp_desc,0.1,OPP-MORE,pair9,P,56608,24202,24202,0,0,0,-0.75,8.203125
hihp_imp_desc,0.1,OPP-MORE,pair9,Q,3890,13702,13702,0,0,0,0.125,11.265625
hihp_imp_desc,0.1,OPP-LESS,pair0,P,56608,24202,56401,0,0,1,-0.875,18.4375
hihp_imp_desc,0.1,OPP-LESS,pair0,Q,3890,13702,25280,0,0,1,-2.875,17.12890625
hihp_imp_desc,0.1,OPP-LESS,pair1,P,56608,24202,56401,0,0,1,-2.0625,13.734375
hihp_imp_desc,0.1,OPP-LESS,pair1,Q,3890,13702,25280,0,0,1,-4.3125,15.61328125
hihp_imp_desc,0.1,OPP-LESS,pair2,P,56608,24202,56401,0,0,1,-1.375,14.25
hihp_imp_desc,0.1,OPP-LESS,pair2,Q,3890,13702,1271,0,0,1,-3.875,16.6640625
hihp_imp_desc,0.1,OPP-LESS,pair3,P,56608,24202,56401,0,0,1,-0.625,19.21875
hihp_imp_desc,0.1,OPP-LESS,pair3,Q,3890,13702,97022,0,0,1,-4.75,20.796875
hihp_imp_desc,0.1,OPP-LESS,pair4,P,56608,24202,56401,0,0,1,-2.75,15.875
hihp_imp_desc,0.1,OPP-LESS,pair4,Q,3890,13702,25280,0,0,1,-2.875,17.38671875
hihp_imp_desc,0.1,OPP-LESS,pair5,P,56608,24202,56401,0,0,1,-1.75,15.625
hihp_imp_desc,0.1,OPP-LESS,pair5,Q,3890,13702,25280,0,0,1,-3.25,17.7109375
hihp_imp_desc,0.1,OPP-LESS,pair6,P,56608,24202,56401,0,0,1,-1.125,12.2265625
hihp_imp_desc,0.1,OPP-LESS,pair6,Q,3890,13702,25280,0,0,1,-4.25,15.7109375
hihp_imp_desc,0.1,OPP-LESS,pair7,P,56608,24202,56401,0,0,1,-0.5,16.34375
hihp_imp_desc,0.1,OPP-LESS,pair7,Q,3890,13702,25280,0,0,1,-2.5,15.830078125
hihp_imp_desc,0.1,OPP-LESS,pair8,P,56608,24202,56401,0,0,1,-2.5,12.546875
hihp_imp_desc,0.1,OPP-LESS,pair8,Q,3890,13702,25280,0,0,1,-4.875,14.7578125
hihp_imp_desc,0.1,OPP-LESS,pair9,P,56608,24202,56401,0,0,1,-1.5,15.9375
hihp_imp_desc,0.1,OPP-LESS,pair9,Q,3890,13702,25280,0,0,1,-3.6875,14.87890625
hihp_imp_desc,0.1,MORE-LESS,pair0,P,111865,111865,104647,1,0,1,-1.9375,10.0
hihp_imp_desc,0.1,MORE-LESS,pair0,Q,111865,111865,104647,1,0,1,-1.9375,8.75
hihp_imp_desc,0.1,MORE-LESS,pair1,P,11341,33261,45285,0,0,1,-1.625,8.25
hihp_imp_desc,0.1,MORE-LESS,pair1,Q,11341,33261,45285,0,0,1,-1.375,6.75
hihp_imp_desc,0.1,MORE-LESS,pair2,P,2953,2953,98448,1,0,1,-2.0,11.9375
hihp_imp_desc,0.1,MORE-LESS,pair2,Q,2953,2953,98448,1,0,1,-2.0,9.4375
hihp_imp_desc,0.1,MORE-LESS,pair3,P,5502,5502,47316,1,0,1,-3.4375,16.015625
hihp_imp_desc,0.1,MORE-LESS,pair3,Q,5502,5502,47316,1,0,1,-3.3125,13.90625
hihp_imp_desc,0.1,MORE-LESS,pair4,P,9881,22344,9881,0,1,1,-0.375,9.34375
hihp_imp_desc,0.1,MORE-LESS,pair4,Q,9881,22344,6029,0,0,1,-1.0,7.125
hihp_imp_desc,0.1,MORE-LESS,pair5,P,93838,93838,86212,1,0,1,-4.25,7.625
hihp_imp_desc,0.1,MORE-LESS,pair5,Q,93838,93838,86212,1,0,1,-4.25,5.5
hihp_imp_desc,0.1,MORE-LESS,pair6,P,27299,27299,27299,1,1,0,-0.875,8.1875
hihp_imp_desc,0.1,MORE-LESS,pair6,Q,27299,27299,27299,1,1,0,-1.0,5.625
hihp_imp_desc,0.1,MORE-LESS,pair7,P,15907,15907,15907,1,1,0,-0.375,8.125
hihp_imp_desc,0.1,MORE-LESS,pair7,Q,15907,23543,7863,0,0,1,-0.875,6.5625
hihp_imp_desc,0.1,MORE-LESS,pair8,P,4380,4380,3400,1,0,1,-1.875,8.0
hihp_imp_desc,0.1,MORE-LESS,pair8,Q,4380,4380,3400,1,0,1,-2.125,6.5625
hihp_imp_desc,0.1,MORE-LESS,pair9,P,15981,15981,15981,1,1,0,-1.0,8.0625
hihp_imp_desc,0.1,MORE-LESS,pair9,Q,15981,15981,15981,1,1,0,-1.0,6.9375
hihp_imp_desc,0.2,SAME-OPP,pair0,P,16740,56401,24202,0,0,1,-10.3125,13.0625
hihp_imp_desc,0.2,SAME-OPP,pair0,Q,5766,25280,13702,0,0,1,-5.4375,13.71875
hihp_imp_desc,0.2,SAME-OPP,pair1,P,16740,56401,24202,0,0,1,-9.8125,12.375
hihp_imp_desc,0.2,SAME-OPP,pair1,Q,5766,25280,13702,0,0,1,-5.5625,12.859375
hihp_imp_desc,0.2,SAME-OPP,pair2,P,16740,56401,24202,0,0,1,-11.53125,12.90625
hihp_imp_desc,0.2,SAME-OPP,pair2,Q,5766,25280,13702,0,0,1,-5.75,13.40625
hihp_imp_desc,0.2,SAME-OPP,pair3,P,16740,56401,24202,0,0,1,-10.625,11.59375
hihp_imp_desc,0.2,SAME-OPP,pair3,Q,5766,25280,13702,0,0,1,-6.375,12.84375
hihp_imp_desc,0.2,SAME-OPP,pair4,P,16740,56401,24202,0,0,1,-9.75,12.5625
hihp_imp_desc,0.2,SAME-OPP,pair4,Q,5766,25280,13702,0,0,1,-5.125,12.3125
hihp_imp_desc,0.2,SAME-OPP,pair5,P,16740,56401,24202,0,0,1,-11.21875,12.84375
hihp_imp_desc,0.2,SAME-OPP,pair5,Q,5766,25280,13702,0,0,1,-5.9375,12.84375
hihp_imp_desc,0.2,SAME-OPP,pair6,P,16740,56401,24202,0,0,1,-11.09375,12.53125
hihp_imp_desc,0.2,SAME-OPP,pair6,Q,5766,25280,13702,0,0,1,-6.25,13.4375
hihp_imp_desc,0.2,SAME-OPP,pair7,P,16740,56401,24202,0,0,1,-11.21875,12.34375
hihp_imp_desc,0.2,SAME-OPP,pair7,Q,5766,25280,13702,0,0,1,-5.5625,12.75
hihp_imp_desc,0.2,SAME-OPP,pair8,P,16740,56401,24202,0,0,1,-11.53125,12.5625
hihp_imp_desc,0.2,SAME-OPP,pair8,Q,5766,25280,13702,0,0,1,-5.6875,13.09375
hihp_imp_desc,0.2,SAME-OPP,pair9,P,16740,56401,24202,0,0,1,-10.875,12.15625
hihp_imp_desc,0.2,SAME-OPP,pair9,Q,5766,25280,13702,0,0,1,-5.0625,12.8125
