trial_id,layer,head,clean_target_logit,patched_target_logit,delta_target_logit
P101_10027,3,7,13.625,13.5625,-0.0625
P101_10027,3,8,13.625,13.625,0.0
P101_10027,3,9,13.625,13.5625,-0.0625
P101_10027,3,10,13.625,13.625,0.0
P101_10027,3,11,13.625,13.625,0.0
P101_10027,3,12,13.625,13.6875,0.0625
P101_10027,3,13,13.625,13.625,0.0
P101_10027,3,14,13.625,13.625,0.0
P101_10027,3,15,13.625,13.6875,0.0625
P101_10027,4,0,13.625,13.625,0.0
P101_10027,4,1,13.625,13.6875,0.0625
P101_10027,4,2,13.625,13.625,0.0
P101_10027,4,3,13.625,13.625,0.0
P101_10027,4,4,13.625,13.625,0.0
P101_10027,4,5,13.625,13.625,0.0
P101_10027,4,6,13.625,13.625,0.0
P101_10027,4,7,13.625,13.625,0.0
P101_10027,4,8,13.625,13.625,0.0
P101_10027,4,9,13.625,13.625,0.0
P101_10027,4,10,13.625,13.625,0.0
P101_10027,4,11,13.625,13.625,0.0
P101_10027,4,12,13.625,13.625,0.0
P101_10027,4,13,13.625,13.625,0.0
P101_10027,4,14,13.625,13.625,0.0
P101_10027,4,15,13.625,13.625,0.0
P101_10027,5,0,13.625,13.625,0.0
P101_10027,5,1,13.625,13.625,0.0
P101_10027,5,2,13.625,13.625,0.0
P101_10027,5,3,13.625,13.625,0.0
P101_10027,5,4,13.625,13.5625,-0.0625
P101_10027,5,5,13.625,13.625,0.0
P101_10027,5,6,13.625,13.625,0.0
P101_10027,5,7,13.625,13.625,0.0
P101_10027,5,8,13.625,13.625,0.0
P101_10027,5,9,13.625,13.625,0.0
P101_10027,5,10,13.625,13.625,0.0
P101_10027,5,11,13.625,13.625,0.0
P101_10027,5,12,13.625,13.625,0.0
P101_10027,5,13,13.625,13.625,0.0
P101_10027,5,14,13.625,13.625,0.0
P101_10027,5,15,13.625,13.625,0.0
P101_10027,6,0,13.625,13.625,0.0
P101_10027,6,1,13.625,13.625,0.0
P101_10027,6,2,13.625,13.625,0.0
P101_10027,6,3,13.625,13.625,0.0
P101_10027,6,4,13.625,13.625,0.0
P101_10027,6,5,13.625,13.625,0.0
P101_10027,6,6,13.625,13.625,0.0
P101_10027,6,7,13.625,13.625,0.0
P101_10027,6,8,13.625,13.625,0.0
P101_10027,6,9,13.625,13.625,0.0
P101_10027,6,10,13.625,13.625,0.0
P101_10027,6,11,13.625,13.625,0.0
P101_10027,6,12,13.625,13.5625,-0.0625
P101_10027,6,13,13.625,13.625,0.0
P101_10027,6,14,13.625,13.625,0.0
P101_10027,6,15,13.625,13.625,0.0
P101_10027,7,0,13.625,13.625,0.0
P101_10027,7,1,13.625,13.625,0.0
P101_10027,7,2,13.625,13.625,0.0
P101_10027,7,3,13.625,13.625,0.0
P101_10027,7,4,13.625,13.5625,-0.0625
P101_10027,7,5,13.625,13.625,0.0
P101_10027,7,6,13.625,13.4375,-0.1875
P101_10027,7,7,13.625,13.625,0.0
P101_10027,7,8,13.625,13.5625,-0.0625
P101_10027,7,9,13.625,13.625,0.0
P101_10027,7,10,13.625,13.625,0.0
P101_10027,7,11,13.625,13.625,0.0
P101_10027,7,12,13.625,13.625,0.0
P101_10027,7,13,13.625,13.625,0.0
P101_10027,7,14,13.625,13.625,0.0
P101_10027,7,15,13.625,13.625,0.0
P101_10027,8,0,13.625,13.625,0.0
P101_10027,8,1,13.625,13.625,0.0
P101_10027,8,2,13.625,13.5625,-0.0625
P101_10027,8,3,13.625,13.625,0.0
P101_10027,8,4,13.625,13.625,0.0
P101_10027,8,5,13.625,13.625,0.0
P101_10027,8,6,13.625,13.625,0.0
P101_10027,8,7,13.625,13.625,0.0
P101_10027,8,8,13.625,13.625,0.0
P101_10027,8,9,13.625,13.625,0.0
P101_10027,8,10,13.625,13.625,0.0
P101_10027,8,11,13.625,13.625,0.0
P101_10027,8,12,13.625,13.5625,-0.0625
P101_10027,8,13,13.625,13.625,0.0
P101_10027,8,14,13.625,13.625,0.0
P101_10027,8,15,13.625,13.625,0.0
P101_10027,9,0,13.625,13.625,0.0
P101_10027,9,1,13.625,13.625,0.0
P101_10027,9,2,13.625,13.625,0.0
P101_10027,9,3,13.625,13.625,0.0
P101_10027,9,4,13.625,13.625,0.0
P101_10027,9,5,13.625,13.625,0.0
P101_10027,9,6,13.625,13.625,0.0
P101_10027,9,7,13.625,13.625,0.0
P101_10027,9,8,13.625,13.625,0.0
P101_10027,9,9,13.625,13.625,0.0
P101_10027,9,10,13.625,13.5625,-0.0625
P101_10027,9,11,13.625,13.625,0.0
P101_10027,9,12,13.625,13.625,0.0
P101_10027,9,13,13.625,13.625,0.0
P101_10027,9,14,13.625,13.625,0.0
P101_10027,9,15,13.625,13.625,0.0
P101_10027,10,0,13.625,13.625,0.0
P101_10027,10,1,13.625,13.625,0.0
P101_10027,10,2,13.625,13.625,0.0
P101_10027,10,3,13.625,13.625,0.0
P101_10027,10,4,13.625,13.625,0.0
P101_10027,10,5,13.625,13.625,0.0
P101_10027,10,6,13.625,13.625,0.0
P101_10027,10,7,13.625,13.625,0.0
P101_10027,10,8,13.625,13.625,0.0
P101_10027,10,9,13.625,13.625,0.0
P101_10027,10,10,13.625,13.625,0.0
P101_10027,10,11,13.625,13.625,0.0
P101_10027,10,12,13.625,13.625,0.0
P101_10027,10,13,13.625,13.625,0.0
P101_10027,10,14,13.625,13.625,0.0
P101_10027,10,15,13.625,13.625,0.0
P101_10027,11,0,13.625,13.625,0.0
P101_10027,11,1,13.625,13.625,0.0
P101_10027,11,2,13.625,13.625,0.0
P101_10027,11,3,13.625,13.625,0.0
P101_10027,11,4,13.625,13.625,0.0
P101_10027,11,5,13.625,13.625,0.0
P101_10027,11,6,13.625,13.625,0.0
P101_10027,11,7,13.625,13.625,0.0
P101_10027,11,8,13.625,13.625,0.0
P101_10027,11,9,13.625,13.625,0.0
P101_10027,11,10,13.625,13.625,0.0
P101_10027,11,11,13.625,13.625,0.0
P101_10027,11,12,13.625,13.625,0.0
P101_10027,11,13,13.625,13.625,0.0
P101_10027,11,14,13.625,13.625,0.0
P101_10027,11,15,13.625,13.625,0.0
P101_10027,12,0,13.625,13.625,0.0
P101_10027,12,1,13.625,13.625,0.0
P101_10027,12,2,13.625,13.625,0.0
P101_10027,12,3,13.625,13.625,0.0
P101_10027,12,4,13.625,13.625,0.0
P101_10027,12,5,13.625,13.625,0.0
P101_10027,12,6,13.625,13.625,0.0
P101_10027,12,7,13.625,13.625,0.0
P101_10027,12,8,13.625,13.625,0.0
P101_10027,12,9,13.625,13.625,0.0
P101_10027,12,10,13.625,13.625,0.0
P101_10027,12,11,13.625,13.625,0.0
P101_10027,12,12,13.625,13.625,0.0
P101_10027,12,13,13.625,13.625,0.0
P101_10027,12,14,13.625,13.625,0.0
P101_10027,12,15,13.625,13.625,0.0
P101_10027,13,0,13.625,13.625,0.0
P101_10027,13,1,13.625,13.625,0.0
P101_10027,13,2,13.625,13.625,0.0
P101_10027,13,3,13.625,13.625,0.0
P101_10027,13,4,13.625,13.625,0.0
P101_10027,13,5,13.625,13.625,0.0
P101_10027,13,6,13.625,13.625,0.0
P101_10027,13,7,13.625,13.625,0.0
P101_10027,13,8,13.625,13.625,0.0
P101_10027,13,9,13.625,13.625,0.0
P101_10027,13,10,13.625,13.625,0.0
P101_10027,13,11,13.625,13.625,0.0
P101_10027,13,12,13.625,13.625,0.0
P101_10027,13,13,13.625,13.625,0.0
P101_10027,13,14,13.625,13.5625,-0.0625
P101_10027,13,15,13.625,13.625,0.0
P101_10027,14,0,13.625,13.625,0.0
P101_10027,14,1,13.625,13.625,0.0
P101_10027,14,2,13.625,13.625,0.0
P101_10027,14,3,13.625,13.625,0.0
P101_10027,14,4,13.625,13.625,0.0
P101_10027,14,5,13.625,13.625,0.0
P101_10027,14,6,13.625,13.625,0.0
P101_10027,14,7,13.625,13.625,0.0
P101_10027,14,8,13.625,13.625,0.0
P101_10027,14,9,13.625,13.625,0.0
P101_10027,14,10,13.625,13.625,0.0
P101_10027,14,11,13.625,13.625,0.0
P101_10027,14,12,13.625,13.625,0.0
P101_10027,14,13,13.625,13.625,0.0
P101_10027,14,14,13.625,13.625,0.0
P101_10027,14,15,13.625,13.625,0.0
P101_10027,15,0,13.625,13.5625,-0.0625
P101_10027,15,1,13.625,13.625,0.0
P101_10027,15,2,13.625,13.625,0.0
P101_10027,15,3,13.625,13.625,0.0
P101_10027,15,4,13.625,13.625,0.0
P101_10027,15,5,13.625,13.625,0.0
P101_10027,15,6,13.625,13.625,0.0
P101_10027,15,7,13.625,13.625,0.0
P101_10027,15,8,13.625,13.625,0.0
P101_10027,15,9,13.625,13.625,0.0
P101_10027,15,10,13.625,13.625,0.0
P101_10027,15,11,13.625,13.625,0.0
P101_10027,15,12,13.625,13.625,0.0
P101_10027,15,13,13.625,13.625,0.0
P101_10027,15,14,13.625,13.625,0.0
P101_10027,15,15,13.625,13.625,0.0
P101_10027,16,0,13.625,13.625,0.0
P101_10027,16,1,13.625,13.625,0.0
P101_10027,16,2,13.625,13.625,0.0
P101_10027,16,3,13.625,13.625,0.0
P101_10027,16,4,13.625,13.625,0.0
P101_10027,16,5,13.625,13.625,0.0
P101_10027,16,6,13.625,13.625,0.0
P101_10027,16,7,13.625,13.625,0.0
P101_10027,16,8,13.625,13.625,0.0
P101_10027,16,9,13.625,13.625,0.0
P101_10027,16,10,13.625,13.625,0.0
P101_10027,16,11,13.625,13.625,0.0
P101_10027,16,12,13.625,13.625,0.0
P101_10027,16,13,13.625,13.625,0.0
P101_10027,16,14,13.625,13.625,0.0
P101_10027,16,15,13.625,13.625,0.0
P101_10027,17,0,13.625,13.625,0.0
P101_10027,17,1,13.625,13.625,0.0
P101_10027,17,2,13.625,13.5625,-0.0625
P101_10027,17,3,13.625,13.625,0.0
P101_10027,17,4,13.625,13.625,0.0
P101_10027,17,5,13.625,13.625,0.0
P101_10027,17,6,13.625,13.625,0.0
P101_10027,17,7,13.625,13.625,0.0
P101_10027,17,8,13.625,13.625,0.0
P101_10027,17,9,13.625,13.625,0.0
P101_10027,17,10,13.625,13.5625,-0.0625
P101_10027,17,11,13.625,13.625,0.0
P101_10027,17,12,13.625,13.4375,-0.1875
P101_10027,17,13,13.625,13.625,0.0
P101_10027,17,14,13.625,13.625,0.0
P101_10027,17,15,13.625,13.625,0.0
P101_10027,18,0,13.625,13.625,0.0
P101_10027,18,1,13.625,13.625,0.0
P101_10027,18,2,13.625,13.625,0.0
P101_10027,18,3,13.625,13.625,0.0
P101_10027,18,4,13.625,13.625,0.0
P101_10027,18,5,13.625,13.5625,-0.0625
P101_10027,18,6,13.625,13.4375,-0.1875
P101_10027,18,7,13.625,13.625,0.0
P101_10027,18,8,13.625,13.625,0.0
P101_10027,18,9,13.625,13.625,0.0
P101_10027,18,10,13.625,13.625,0.0
P101_10027,18,11,13.625,13.625,0.0
P101_10027,18,12,13.625,13.625,0.0
P101_10027,18,13,13.625,13.625,0.0
P101_10027,18,14,13.625,13.625,0.0
P101_10027,18,15,13.625,13.625,0.0
P101_10027,19,0,13.625,13.625,0.0
P101_10027,19,1,13.625,13.625,0.0
P101_10027,19,2,13.625,13.625,0.0
P101_10027,19,3,13.625,13.625,0.0
P101_10027,19,4,13.625,13.5625,-0.0625
P101_10027,19,5,13.625,13.625,0.0
P101_10027,19,6,13.625,13.625,0.0
P101_10027,19,7,13.625,13.625,0.0
P101_10027,19,8,13.625,13.625,0.0
P101_10027,19,9,13.625,13.625,0.0
P101_10027,19,10,13.625,13.625,0.0
P101_10027,19,11,13.625,13.625,0.0
P101_10027,19,12,13.625,13.625,0.0
P101_10027,19,13,13.625,13.625,0.0
P101_10027,19,14,13.625,13.875,0.25
P101_10027,19,15,13.625,13.625,0.0
P101_10027,20,0,13.625,13.5625,-0.0625
P101_10027,20,1,13.625,13.625,0.0
P101_10027,20,2,13.625,13.5625,-0.0625
P101_10027,20,3,13.625,13.6875,0.0625
P101_10027,20,4,13.625,13.625,0.0
P101_10027,20,5,13.625,13.5625,-0.0625
P101_10027,20,6,13.625,13.625,0.0
P101_10027,20,7,13.625,13.5625,-0.0625
P101_10027,20,8,13.625,13.625,0.0
P101_10027,20,9,13.625,13.625,0.0
P101_10027,20,10,13.625,13.625,0.0
P101_10027,20,11,13.625,13.625,0.0
P101_10027,20,12,13.625,13.625,0.0
P101_10027,20,13,13.625,13.625,0.0
P101_10027,20,14,13.625,13.625,0.0
P101_10027,20,15,13.625,13.625,0.0
P101_10027,21,0,13.625,13.75,0.125
P101_10027,21,1,13.625,13.25,-0.375
P101_10027,21,2,13.625,13.625,0.0
P101_10027,21,3,13.625,13.625,0.0
P101_10027,21,4,13.625,13.5625,-0.0625
P101_10027,21,5,13.625,13.625,0.0
P101_10027,21,6,13.625,13.625,0.0
P101_10027,21,7,13.625,13.625,0.0
P101_10027,21,8,13.625,13.5625,-0.0625
P101_10027,21,9,13.625,13.625,0.0
P101_10027,21,10,13.625,13.4375,-0.1875
P101_10027,21,11,13.625,13.625,0.0
P101_10027,21,12,13.625,13.625,0.0
P101_10027,21,13,13.625,13.625,0.0
P101_10027,21,14,13.625,13.625,0.0
P101_10027,21,15,13.625,13.625,0.0
P101_10027,22,0,13.625,13.625,0.0
P101_10027,22,1,13.625,13.625,0.0
P101_10027,22,2,13.625,13.625,0.0
P101_10027,22,3,13.625,13.625,0.0
P101_10027,22,4,13.625,13.625,0.0
P101_10027,22,5,13.625,13.6875,0.0625
P101_10027,22,6,13.625,13.625,0.0
P101_10027,22,7,13.625,13.625,0.0
P101_10027,22,8,13.625,13.6875,0.0625
P101_10027,22,9,13.625,13.6875,0.0625
P101_10027,22,10,13.625,13.625,0.0
P101_10027,22,11,13.625,13.625,0.0
P101_10027,22,12,13.625,13.625,0.0
P101_10027,22,13,13.625,13.625,0.0
P101_10027,22,14,13.625,13.625,0.0
P101_10027,22,15,13.625,13.4375,-0.1875
P101_10027,23,0,13.625,13.625,0.0
P101_10027,23,1,13.625,13.625,0.0
P101_10027,23,2,13.625,13.625,0.0
P101_10027,23,3,13.625,13.625,0.0
P101_10027,23,4,13.625,13.625,0.0
P101_10027,23,5,13.625,13.625,0.0
P101_10027,23,6,13.625,13.6875,0.0625
P101_10027,23,7,13.625,13.625,0.0
P101_10027,23,8,13.625,13.625,0.0
P101_10027,23,9,13.625,13.625,0.0
P101_10027,23,10,13.625,13.625,0.0
P101_10027,23,11,13.625,13.625,0.0
P101_10027,23,12,13.625,13.625,0.0
P101_10027,23,13,13.625,13.625,0.0
P101_10027,23,14,13.625,13.625,0.0
P101_10027,23,15,13.625,13.625,0.0
P101_10027,24,0,13.625,13.625,0.0
P101_10027,24,1,13.625,13.625,0.0
P101_10027,24,2,13.625,13.5625,-0.0625
P101_10027,24,3,13.625,13.625,0.0
P101_10027,24,4,13.625,13.5625,-0.0625
P101_10027,24,5,13.625,13.625,0.0
P101_10027,24,6,13.625,13.625,0.0
P101_10027,24,7,13.625,13.625,0.0
P101_10027,24,8,13.625,13.625,0.0
P101_10027,24,9,13.625,13.625,0.0
P101_10027,24,10,13.625,13.625,0.0
P101_10027,24,11,13.625,13.4375,-0.1875
P101_10027,24,12,13.625,13.625,0.0
P101_10027,24,13,13.625,13.625,0.0
P101_10027,24,14,13.625,13.625,0.0
P101_10027,24,15,13.625,13.625,0.0
P101_10027,25,0,13.625,13.625,0.0
P101_10027,25,1,13.625,13.125,-0.5
P101_10027,25,2,13.625,13.625,0.0
P101_10027,25,3,13.625,13.5625,-0.0625
P101_10027,25,4,13.625,13.625,0.0
P101_10027,25,5,13.625,13.625,0.0
P101_10027,25,6,13.625,13.5625,-0.0625
P101_10027,25,7,13.625,13.75,0.125
P101_10027,25,8,13.625,13.625,0.0
P101_10027,25,9,13.625,13.625,0.0
P101_10027,25,10,13.625,13.625,0.0
P101_10027,25,11,13.625,13.625,0.0
P101_10027,25,12,13.625,13.625,0.0
P101_10027,25,13,13.625,13.625,0.0
P101_10027,25,14,13.625,13.625,0.0
P101_10027,25,15,13.625,13.625,0.0
P101_10027,26,0,13.625,13.625,0.0
P101_10027,26,1,13.625,13.625,0.0
P101_10027,26,2,13.625,13.375,-0.25
P101_10027,26,3,13.625,13.4375,-0.1875
P101_10027,26,4,13.625,13.625,0.0
P101_10027,26,5,13.625,13.625,0.0
P101_10027,26,6,13.625,13.4375,-0.1875
P101_10027,26,7,13.625,13.625,0.0
P101_10027,26,8,13.625,13.4375,-0.1875
P101_10027,26,9,13.625,13.6875,0.0625
P101_10027,26,10,13.625,13.5625,-0.0625
P101_10027,26,11,13.625,13.5625,-0.0625
P101_10027,26,12,13.625,13.625,0.0
P101_10027,26,13,13.625,13.625,0.0
P101_10027,26,14,13.625,13.625,0.0
P101_10027,26,15,13.625,13.5625,-0.0625
P101_10027,27,0,13.625,13.625,0.0
P101_10027,27,1,13.625,13.625,0.0
P101_10027,27,2,13.625,13.625,0.0
P101_10027,27,3,13.625,13.5625,-0.0625
P101_10027,27,4,13.625,13.625,0.0
P101_10027,27,5,13.625,13.4375,-0.1875
P101_10027,27,6,13.625,13.625,0.0
P101_10027,27,7,13.625,13.5625,-0.0625
P101_10027,27,8,13.625,13.625,0.0
P101_10027,27,9,13.625,13.625,0.0
P101_10027,27,10,13.625,13.625,0.0
P101_10027,27,11,13.625,13.625,0.0
P101_10027,27,12,13.625,13.625,0.0
P101_10027,27,13,13.625,13.6875,0.0625
P101_10027,27,14,13.625,13.4375,-0.1875
P101_10027,27,15,13.625,13.9375,0.3125
P101_10027,28,0,13.625,13.625,0.0
P101_10027,28,1,13.625,13.4375,-0.1875
P101_10027,28,2,13.625,13.625,0.0
P101_10027,28,3,13.625,13.625,0.0
P101_10027,28,4,13.625,13.4375,-0.1875
P101_10027,28,5,13.625,13.5625,-0.0625
P101_10027,28,6,13.625,13.625,0.0
P101_10027,28,7,13.625,13.625,0.0
P101_10027,28,8,13.625,13.625,0.0
P101_10027,28,9,13.625,13.625,0.0
P101_10027,28,10,13.625,13.625,0.0
P101_10027,28,11,13.625,13.625,0.0
P101_10027,28,12,13.625,13.625,0.0
P101_10027,28,13,13.625,13.625,0.0
P101_10027,28,14,13.625,13.625,0.0
P101_10027,28,15,13.625,13.625,0.0
P101_10027,29,0,13.625,13.625,0.0
P101_10027,29,1,13.625,13.625,0.0
P101_10027,29,2,13.625,13.625,0.0
P101_10027,29,3,13.625,13.625,0.0
P101_10027,29,4,13.625,13.4375,-0.1875
P101_10027,29,5,13.625,13.625,0.0
P101_10027,29,6,13.625,13.5625,-0.0625
P101_10027,29,7,13.625,13.625,0.0
P101_10027,29,8,13.625,13.625,0.0
P101_10027,29,9,13.625,13.625,0.0
P101_10027,29,10,13.625,13.625,0.0
P101_10027,29,11,13.625,13.4375,-0.1875
P101_10027,29,12,13.625,13.5625,-0.0625
P101_10027,29,13,13.625,13.625,0.0
P101_10027,29,14,13.625,13.625,0.0
P101_10027,29,15,13.625,13.1875,-0.4375
P101_10027,30,0,13.625,13.4375,-0.1875
P101_10027,30,1,13.625,13.625,0.0
P101_10027,30,2,13.625,13.625,0.0
P101_10027,30,3,13.625,13.625,0.0
P101_10027,30,4,13.625,13.625,0.0
P101_10027,30,5,13.625,13.4375,-0.1875
P101_10027,30,6,13.625,13.625,0.0
P101_10027,30,7,13.625,13.625,0.0
P101_10027,30,8,13.625,13.625,0.0
P101_10027,30,9,13.625,13.625,0.0
P101_10027,30,10,13.625,13.625,0.0
P101_10027,30,11,13.625,13.625,0.0
P101_10027,30,12,13.625,13.625,0.0
P101_10027,30,13,13.625,13.625,0.0
P101_10027,30,14,13.625,13.5625,-0.0625
P101_10027,30,15,13.625,13.625,0.0
P101_10027,31,0,13.625,13.625,0.0
P101_10027,31,1,13.625,13.625,0.0
P101_10027,31,2,13.625,13.625,0.0
P101_10027,31,3,13.625,13.625,0.0
P101_10027,31,4,13.625,13.625,0.0
P101_10027,31,5,13.625,13.625,0.0
P101_10027,31,6,13.625,13.5625,-0.0625
P101_10027,31,7,13.625,13.625,0.0
P101_10027,31,8,13.625,13.625,0.0
P101_10027,31,9,13.625,13.625,0.0
P101_10027,31,10,13.625,13.625,0.0
P101_10027,31,11,13.625,13.5625,-0.0625
P101_10027,31,12,13.625,13.625,0.0
P101_10027,31,13,13.625,13.625,0.0
P101_10027,31,14,13.625,13.5625,-0.0625
P101_10027,31,15,13.625,13.625,0.0
P101_10027,32,0,13.625,13.5625,-0.0625
P101_10027,32,1,13.625,13.625,0.0
P101_10027,32,2,13.625,13.625,0.0
P101_10027,32,3,13.625,13.625,0.0
P101_10027,32,4,13.625,13.625,0.0
P101_10027,32,5,13.625,13.625,0.0
P101_10027,32,6,13.625,13.625,0.0
P101_10027,32,7,13.625,13.5625,-0.0625
P101_10027,32,8,13.625,13.5625,-0.0625
P101_10027,32,9,13.625,13.625,0.0
P101_10027,32,10,13.625,13.625,0.0
P101_10027,32,11,13.625,13.625,0.0
P101_10027,32,12,13.625,13.625,0.0
P101_10027,32,13,13.625,13.625,0.0
P101_10027,32,14,13.625,13.625,0.0
P101_10027,32,15,13.625,13.625,0.0
P101_10027,33,0,13.625,13.625,0.0
P101_10027,33,1,13.625,13.625,0.0
P101_10027,33,2,13.625,13.625,0.0
P101_10027,33,3,13.625,13.625,0.0
P101_10027,33,4,13.625,13.625,0.0
P101_10027,33,5,13.625,13.5625,-0.0625
P101_10027,33,6,13.625,13.625,0.0
P101_10027,33,7,13.625,12.9375,-0.6875
P101_10027,33,8,13.625,13.5625,-0.0625
P101_10027,33,9,13.625,13.625,0.0
P101_10027,33,10,13.625,13.625,0.0
P101_10027,33,11,13.625,13.625,0.0
P101_10027,33,12,13.625,13.625,0.0
P101_10027,33,13,13.625,13.5625,-0.0625
P101_10027,33,14,13.625,13.625,0.0
P101_10027,33,15,13.625,13.625,0.0
P101_10027,34,0,13.625,13.625,0.0
P101_10027,34,1,13.625,13.625,0.0
P101_10027,34,2,13.625,13.625,0.0
P101_10027,34,3,13.625,13.625,0.0
P101_10027,34,4,13.625,13.625,0.0
P101_10027,34,5,13.625,13.5625,-0.0625
P101_10027,34,6,13.625,13.625,0.0
P101_10027,34,7,13.625,13.625,0.0
P101_10027,34,8,13.625,13.625,0.0
P101_10027,34,9,13.625,13.625,0.0
P101_10027,34,10,13.625,13.625,0.0
P101_10027,34,11,13.625,13.625,0.0
P101_10027,34,12,13.625,13.625,0.0
P101_10027,34,13,13.625,13.625,0.0
P101_10027,34,14,13.625,13.625,0.0
P101_10027,34,15,13.625,13.625,0.0
P101_10027,35,0,13.625,13.625,0.0
P101_10027,35,1,13.625,13.625,0.0
P101_10027,35,2,13.625,13.625,0.0
P101_10027,35,3,13.625,13.625,0.0
P101_10027,35,4,13.625,13.625,0.0
P101_10027,35,5,13.625,13.625,0.0
P101_10027,35,6,13.625,13.625,0.0
P101_10027,35,7,13.625,13.625,0.0
P101_10027,35,8,13.625,13.625,0.0
P101_10027,35,9,13.625,13.4375,-0.1875
P101_10027,35,10,13.625,13.625,0.0
P101_10027,35,11,13.625,13.625,0.0
P101_10027,35,12,13.625,13.625,0.0
P101_10027,35,13,13.625,13.625,0.0
P101_10027,35,14,13.625,13.625,0.0
P101_10027,35,15,13.625,13.5625,-0.0625
P101_10027,36,0,13.625,13.625,0.0
P101_10027,36,1,13.625,13.625,0.0
P101_10027,36,2,13.625,13.4375,-0.1875
P101_10027,36,3,13.625,13.625,0.0
P101_10027,36,4,13.625,13.625,0.0
P101_10027,36,5,13.625,13.625,0.0
P101_10027,36,6,13.625,13.625,0.0
P101_10027,36,7,13.625,13.625,0.0
P101_10027,36,8,13.625,13.5625,-0.0625
P101_10027,36,9,13.625,13.625,0.0
P101_10027,36,10,13.625,13.625,0.0
P101_10027,36,11,13.625,13.625,0.0
P101_10027,36,12,13.625,13.625,0.0
P101_10027,36,13,13.625,13.625,0.0
P101_10027,36,14,13.625,13.625,0.0
P101_10027,36,15,13.625,13.625,0.0
P101_10027,37,0,13.625,13.625,0.0
P101_10027,37,1,13.625,13.625,0.0
P101_10027,37,2,13.625,13.625,0.0
P101_10027,37,3,13.625,13.625,0.0
P101_10027,37,4,13.625,13.625,0.0
P101_10027,37,5,13.625,13.5625,-0.0625
P101_10027,37,6,13.625,13.625,0.0
P101_10027,37,7,13.625,13.625,0.0
P101_10027,37,8,13.625,13.625,0.0
P101_10027,37,9,13.625,13.4375,-0.1875
P101_10027,37,10,13.625,13.5625,-0.0625
P101_10027,37,11,13.625,13.625,0.0
P101_10027,37,12,13.625,13.625,0.0
P101_10027,37,13,13.625,13.625,0.0
P101_10027,37,14,13.625,13.5625,-0.0625
P101_10027,37,15,13.625,13.625,0.0
P101_10027,38,0,13.625,13.625,0.0
P101_10027,38,1,13.625,13.625,0.0
P101_10027,38,2,13.625,13.625,0.0
P101_10027,38,3,13.625,13.625,0.0
P101_10027,38,4,13.625,13.5625,-0.0625
P101_10027,38,5,13.625,13.625,0.0
P101_10027,38,6,13.625,13.625,0.0
P101_10027,38,7,13.625,13.625,0.0
P101_10027,38,8,13.625,13.625,0.0
P101_10027,38,9,13.625,13.5625,-0.0625
P101_10027,38,10,13.625,13.625,0.0
P101_10027,38,11,13.625,13.625,0.0
P101_10027,38,12,13.625,13.625,0.0
