group,ratio,crel_pair,pair_id,attr_dim,tgt_tok,argmax_clean,argmax_patched,is_correct_clean,is_correct_patched,is_argmax_flip,target_logit_delta_signed,source_logit_delta_signed
hihp_imp_desc,0.05,SAME-LESS,pair7,P,14265,14265,14265,1,1,0,-0.5,0.640625
hihp_imp_desc,0.05,SAME-LESS,pair7,Q,6485,6485,6485,1,1,0,-0.1875,-0.3828125
hihp_imp_desc,0.05,SAME-LESS,pair8,P,14265,14265,14265,1,1,0,-0.40625,3.71875
hihp_imp_desc,0.05,SAME-LESS,pair8,Q,6485,6485,6485,1,1,0,-0.59375,0.78515625
hihp_imp_desc,0.05,SAME-LESS,pair9,P,14265,14265,14265,1,1,0,-0.40625,2.359375
hihp_imp_desc,0.05,SAME-LESS,pair9,Q,6485,6485,6485,1,1,0,-0.0625,0.140625
hihp_imp_desc,0.05,OPP-MORE,pair0,P,46878,46878,46878,1,1,0,-0.25,5.421875
hihp_imp_desc,0.05,OPP-MORE,pair0,Q,4382,4382,4382,1,1,0,-0.40625,10.296875
hihp_imp_desc,0.05,OPP-MORE,pair1,P,46878,46878,46878,1,1,0,-0.5625,7.484375
hihp_imp_desc,0.05,OPP-MORE,pair1,Q,4382,4382,4382,1,1,0,-0.78125,6.203125
hihp_imp_desc,0.05,OPP-MORE,pair2,P,46878,46878,46878,1,1,0,-0.3125,10.78515625
hihp_imp_desc,0.05,OPP-MORE,pair2,Q,4382,4382,4382,1,1,0,-0.53125,7.2734375
hihp_imp_desc,0.05,OPP-MORE,pair3,P,46878,46878,46878,1,1,0,-0.5,8.203125
hihp_imp_desc,0.05,OPP-MORE,pair3,Q,4382,4382,4382,1,1,0,-0.78125,5.8359375
hihp_imp_desc,0.05,OPP-MORE,pair4,P,46878,46878,46878,1,1,0,0.0625,12.455078125
hihp_imp_desc,0.05,OPP-MORE,pair4,Q,4382,4382,4382,1,1,0,-0.0625,10.265625
hihp_imp_desc,0.05,OPP-MORE,pair5,P,46878,46878,46878,1,1,0,0.0,10.359375
hihp_imp_desc,0.05,OPP-MORE,pair5,Q,4382,4382,4382,1,1,0,-0.25,10.859375
hihp_imp_desc,0.05,OPP-MORE,pair6,P,46878,46878,46878,1,1,0,0.53125,8.5390625
hihp_imp_desc,0.05,OPP-MORE,pair6,Q,4382,4382,4382,1,1,0,-0.21875,7.734375
hihp_imp_desc,0.05,OPP-MORE,pair7,P,46878,46878,46878,1,1,0,0.15625,8.578125
hihp_imp_desc,0.05,OPP-MORE,pair7,Q,4382,4382,4382,1,1,0,-0.5625,8.5625
hihp_imp_desc,0.05,OPP-MORE,pair8,P,46878,46878,46878,1,1,0,0.21875,10.0625
hihp_imp_desc,0.05,OPP-MORE,pair8,Q,4382,4382,4382,1,1,0,-0.0625,9.515625
hihp_imp_desc,0.05,OPP-MORE,pair9,P,46878,46878,46878,1,1,0,0.125,8.771484375
hihp_imp_desc,0.05,OPP-MORE,pair9,Q,4382,4382,4382,1,1,0,-0.90625,7.6015625
hihp_imp_desc,0.05,OPP-LESS,pair0,P,46878,46878,14265,1,0,1,-3.25,7.25
hihp_imp_desc,0.05,OPP-LESS,pair0,Q,4382,4382,6485,1,0,1,-6.0390625,14.0625
hihp_imp_desc,0.05,OPP-LESS,pair1,P,46878,46878,14265,1,0,1,-3.703125,3.234375
hihp_imp_desc,0.05,OPP-LESS,pair1,Q,4382,4382,6485,1,0,1,-3.203125,3.7890625
hihp_imp_desc,0.05,OPP-LESS,pair2,P,46878,46878,14265,1,0,1,-4.59375,6.53125
hihp_imp_desc,0.05,OPP-LESS,pair2,Q,4382,4382,6485,1,0,1,-4.0,11.23046875
hihp_imp_desc,0.05,OPP-LESS,pair3,P,46878,46878,14265,1,0,1,-2.921875,7.171875
hihp_imp_desc,0.05,OPP-LESS,pair3,Q,4382,4382,6485,1,0,1,-3.53125,10.84375
hihp_imp_desc,0.05,OPP-LESS,pair4,P,46878,46878,14265,1,0,1,-3.734375,3.625
hihp_imp_desc,0.05,OPP-LESS,pair4,Q,4382,4382,6485,1,0,1,-3.9375,12.2734375
hihp_imp_desc,0.05,OPP-LESS,pair5,P,46878,46878,14265,1,0,1,-2.1875,5.5625
hihp_imp_desc,0.05,OPP-LESS,pair5,Q,4382,4382,6485,1,0,1,-3.09375,16.078125
hihp_imp_desc,0.05,OPP-LESS,pair6,P,46878,46878,14265,1,0,1,-2.25,8.625
hihp_imp_desc,0.05,OPP-LESS,pair6,Q,4382,4382,6485,1,0,1,-4.34375,14.326171875
hihp_imp_desc,0.05,OPP-LESS,pair7,P,46878,46878,14265,1,0,1,-3.34375,6.875
hihp_imp_desc,0.05,OPP-LESS,pair7,Q,4382,4382,6485,1,0,1,-4.84375,12.84375
hihp_imp_desc,0.05,OPP-LESS,pair8,P,46878,46878,14265,1,0,1,-4.6015625,10.15625
hihp_imp_desc,0.05,OPP-LESS,pair8,Q,4382,4382,6485,1,0,1,-5.28125,10.125
hihp_imp_desc,0.05,OPP-LESS,pair9,P,46878,46878,14265,1,0,1,-2.15625,7.359375
hihp_imp_desc,0.05,OPP-LESS,pair9,Q,4382,4382,6485,1,0,1,-3.796875,8.3984375
hihp_imp_desc,0.05,MORE-LESS,pair0,P,2834,2834,2834,1,1,0,-1.4375,7.75
hihp_imp_desc,0.05,MORE-LESS,pair0,Q,2834,2834,17761,1,0,1,-2.84375,8.796875
hihp_imp_desc,0.05,MORE-LESS,pair1,P,20120,20120,14733,1,0,1,-2.78125,3.703125
hihp_imp_desc,0.05,MORE-LESS,pair1,Q,20120,20120,14733,1,0,1,-2.5625,5.5
hihp_imp_desc,0.05,MORE-LESS,pair2,P,32732,32732,12903,1,0,1,-3.78125,1.8125
hihp_imp_desc,0.05,MORE-LESS,pair2,Q,32732,32732,12903,1,0,1,-5.078125,2.65625
hihp_imp_desc,0.05,MORE-LESS,pair3,P,3566,3566,5609,1,0,1,-2.03125,3.171875
hihp_imp_desc,0.05,MORE-LESS,pair3,Q,3566,3566,5609,1,0,1,-2.375,5.578125
hihp_imp_desc,0.05,MORE-LESS,pair4,P,28953,28953,63511,1,0,1,-4.03125,3.625
hihp_imp_desc,0.05,MORE-LESS,pair4,Q,28953,28953,63511,1,0,1,-2.875,8.521484375
hihp_imp_desc,0.05,MORE-LESS,pair5,P,4353,4353,66517,1,0,1,-2.65625,3.65625
hihp_imp_desc,0.05,MORE-LESS,pair5,Q,4353,4353,66517,1,0,1,-3.1875,4.765625
hihp_imp_desc,0.05,MORE-LESS,pair6,P,44585,44585,26317,1,0,1,-4.3125,2.15625
hihp_imp_desc,0.05,MORE-LESS,pair6,Q,44585,44585,26317,1,0,1,-4.984375,4.4375
hihp_imp_desc,0.05,MORE-LESS,pair7,P,17580,17580,4353,1,0,1,-2.3125,3.203125
hihp_imp_desc,0.05,MORE-LESS,pair7,Q,17580,17580,4353,1,0,1,-3.65625,3.9375
hihp_imp_desc,0.05,MORE-LESS,pair8,P,59380,59380,35092,1,0,1,-5.9609375,2.21875
hihp_imp_desc,0.05,MORE-LESS,pair8,Q,59380,59380,35092,1,0,1,-6.09375,3.0
hihp_imp_desc,0.05,MORE-LESS,pair9,P,45549,45549,4371,1,0,1,-2.4375,1.84375
hihp_imp_desc,0.05,MORE-LESS,pair9,Q,45549,45549,4371,1,0,1,-3.65625,2.96875
hihp_imp_desc,0.1,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-14.59375,9.65625
hihp_imp_desc,0.1,SAME-OPP,pair0,Q,6485,6485,4382,1,0,1,-9.2734375,6.5859375
hihp_imp_desc,0.1,SAME-OPP,pair1,P,14265,14265,46878,1,0,1,-9.6328125,6.75390625
hihp_imp_desc,0.1,SAME-OPP,pair1,Q,6485,6485,4382,1,0,1,-4.578125,4.265625
hihp_imp_desc,0.1,SAME-OPP,pair2,P,14265,14265,46878,1,0,1,-11.96875,9.53125
hihp_imp_desc,0.1,SAME-OPP,pair2,Q,6485,6485,4382,1,0,1,-8.078125,4.890625
hihp_imp_desc,0.1,SAME-OPP,pair3,P,14265,14265,46878,1,0,1,-12.25,9.078125
hihp_imp_desc,0.1,SAME-OPP,pair3,Q,6485,6485,4382,1,0,1,-7.1865234375,4.984375
hihp_imp_desc,0.1,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-13.125,6.1640625
hihp_imp_desc,0.1,SAME-OPP,pair4,Q,6485,6485,4382,1,0,1,-7.869140625,3.484375
hihp_imp_desc,0.1,SAME-OPP,pair5,P,14265,14265,46878,1,0,1,-14.0625,8.3828125
hihp_imp_desc,0.1,SAME-OPP,pair5,Q,6485,6485,4382,1,0,1,-7.853515625,4.84375
hihp_imp_desc,0.1,SAME-OPP,pair6,P,14265,14265,46878,1,0,1,-14.8125,7.25390625
hihp_imp_desc,0.1,SAME-OPP,pair6,Q,6485,6485,4382,1,0,1,-8.008544921875,5.8125
hihp_imp_desc,0.1,SAME-OPP,pair7,P,14265,14265,46878,1,0,1,-11.4375,8.0703125
hihp_imp_desc,0.1,SAME-OPP,pair7,Q,6485,6485,4382,1,0,1,-6.10546875,5.359375
hihp_imp_desc,0.1,SAME-OPP,pair8,P,14265,14265,46878,1,0,1,-15.5625,9.078125
hihp_imp_desc,0.1,SAME-OPP,pair8,Q,6485,6485,4382,1,0,1,-8.2109375,6.640625
hihp_imp_desc,0.1,SAME-OPP,pair9,P,14265,14265,46878,1,0,1,-13.6875,8.84765625
hihp_imp_desc,0.1,SAME-OPP,pair9,Q,6485,6485,4382,1,0,1,-7.8359375,7.6142578125
hihp_imp_desc,0.1,SAME-MORE,pair0,P,14265,14265,2834,1,0,1,-5.46875,9.125
hihp_imp_desc,0.1,SAME-MORE,pair0,Q,6485,6485,2834,1,0,1,-3.6875,7.98016357421875
hihp_imp_desc,0.1,SAME-MORE,pair1,P,14265,14265,20120,1,0,1,-3.5,10.84375
hihp_imp_desc,0.1,SAME-MORE,pair1,Q,6485,6485,6485,1,1,0,-0.625,8.046875
hihp_imp_desc,0.1,SAME-MORE,pair2,P,14265,14265,32732,1,0,1,-2.28125,10.375
hihp_imp_desc,0.1,SAME-MORE,pair2,Q,6485,6485,32732,1,0,1,-2.21875,6.01171875
hihp_imp_desc,0.1,SAME-MORE,pair3,P,14265,14265,3566,1,0,1,-3.125,6.83984375
hihp_imp_desc,0.1,SAME-MORE,pair3,Q,6485,6485,3566,1,0,1,-1.15625,5.564453125
hihp_imp_desc,0.1,SAME-MORE,pair4,P,14265,14265,46878,1,0,1,-3.9375,8.578125
hihp_imp_desc,0.1,SAME-MORE,pair4,Q,6485,6485,28953,1,0,1,-2.65625,5.83203125
hihp_imp_desc,0.1,SAME-MORE,pair5,P,14265,14265,4353,1,0,1,-5.0,11.96875
hihp_imp_desc,0.1,SAME-MORE,pair5,Q,6485,6485,4353,1,0,1,-2.65625,7.77679443359375
hihp_imp_desc,0.1,SAME-MORE,pair6,P,14265,14265,44585,1,0,1,-5.265625,9.6953125
hihp_imp_desc,0.1,SAME-MORE,pair6,Q,6485,6485,44585,1,0,1,-2.75,7.0859375
hihp_imp_desc,0.1,SAME-MORE,pair7,P,14265,14265,46878,1,0,1,-4.59375,10.53125
hihp_imp_desc,0.1,SAME-MORE,pair7,Q,6485,6485,17580,1,0,1,-1.90625,8.8125
hihp_imp_desc,0.1,SAME-MORE,pair8,P,14265,14265,46878,1,0,1,-4.171875,11.796875
hihp_imp_desc,0.1,SAME-MORE,pair8,Q,6485,6485,4382,1,0,1,-2.34375,11.15625
hihp_imp_desc,0.1,SAME-MORE,pair9,P,14265,14265,46878,1,0,1,-3.25,9.765625
hihp_imp_desc,0.1,SAME-MORE,pair9,Q,6485,6485,45549,1,0,1,-2.03125,7.63671875
hihp_imp_desc,0.1,SAME-LESS,pair0,P,14265,14265,2834,1,0,1,-2.34375,7.09375
hihp_imp_desc,0.1,SAME-LESS,pair0,Q,6485,6485,6485,1,1,0,-2.59375,3.15234375
hihp_imp_desc,0.1,SAME-LESS,pair1,P,14265,14265,14265,1,1,0,-0.5625,5.5
hihp_imp_desc,0.1,SAME-LESS,pair1,Q,6485,6485,6485,1,1,0,-0.40625,2.96875
hihp_imp_desc,0.1,SAME-LESS,pair2,P,14265,14265,14265,1,1,0,-0.875,8.6875
hihp_imp_desc,0.1,SAME-LESS,pair2,Q,6485,6485,6485,1,1,0,-0.8125,4.404296875
hihp_imp_desc,0.1,SAME-LESS,pair3,P,14265,14265,14265,1,1,0,-0.90625,4.4375
hihp_imp_desc,0.1,SAME-LESS,pair3,Q,6485,6485,6485,1,1,0,-0.75,3.490234375
hihp_imp_desc,0.1,SAME-LESS,pair4,P,14265,14265,14265,1,1,0,-0.3125,6.828125
hihp_imp_desc,0.1,SAME-LESS,pair4,Q,6485,6485,6485,1,1,0,-1.375,2.59375
hihp_imp_desc,0.1,SAME-LESS,pair5,P,14265,14265,14265,1,1,0,-1.75,15.234375
hihp_imp_desc,0.1,SAME-LESS,pair5,Q,6485,6485,66517,1,0,1,-1.78125,7.375
hihp_imp_desc,0.1,SAME-LESS,pair6,P,14265,14265,14265,1,1,0,-1.65625,6.984375
hihp_imp_desc,0.1,SAME-LESS,pair6,Q,6485,6485,6485,1,1,0,-2.1875,3.9609375
hihp_imp_desc,0.1,SAME-LESS,pair7,P,14265,14265,14265,1,1,0,-0.71875,4.890625
hihp_imp_desc,0.1,SAME-LESS,pair7,Q,6485,6485,6485,1,1,0,-0.65625,2.6640625
hihp_imp_desc,0.1,SAME-LESS,pair8,P,14265,14265,14265,1,1,0,-1.40625,10.4375
hihp_imp_desc,0.1,SAME-LESS,pair8,Q,6485,6485,6485,1,1,0,-1.46875,4.80859375
hihp_imp_desc,0.1,SAME-LESS,pair9,P,14265,14265,14265,1,1,0,-1.0,6.734375
hihp_imp_desc,0.1,SAME-LESS,pair9,Q,6485,6485,6485,1,1,0,-0.75,3.125
hihp_imp_desc,0.1,OPP-MORE,pair0,P,46878,46878,46878,1,1,0,-0.6875,8.703125
hihp_imp_desc,0.1,OPP-MORE,pair0,Q,4382,4382,2834,1,0,1,-1.3125,14.59375
hihp_imp_desc,0.1,OPP-MORE,pair1,P,46878,46878,46878,1,1,0,-1.09375,11.46875
hihp_imp_desc,0.1,OPP-MORE,pair1,Q,4382,4382,6485,1,0,1,-1.65625,10.5
hihp_imp_desc,0.1,OPP-MORE,pair2,P,46878,46878,46878,1,1,0,-1.25,16.09375
hihp_imp_desc,0.1,OPP-MORE,pair2,Q,4382,4382,4382,1,1,0,-1.75,11.03125
hihp_imp_desc,0.1,OPP-MORE,pair3,P,46878,46878,46878,1,1,0,-0.96875,10.96875
hihp_imp_desc,0.1,OPP-MORE,pair3,Q,4382,4382,4382,1,1,0,-0.9375,9.4375
hihp_imp_desc,0.1,OPP-MORE,pair4,P,46878,46878,46878,1,1,0,-0.28125,16.71875
hihp_imp_desc,0.1,OPP-MORE,pair4,Q,4382,4382,4382,1,1,0,-1.0625,15.09375
hihp_imp_desc,0.1,OPP-MORE,pair5,P,46878,46878,46878,1,1,0,-0.03125,14.875
hihp_imp_desc,0.1,OPP-MORE,pair5,Q,4382,4382,4353,1,0,1,-0.78125,15.40625
hihp_imp_desc,0.1,OPP-MORE,pair6,P,46878,46878,46878,1,1,0,0.09375,13.09375
hihp_imp_desc,0.1,OPP-MORE,pair6,Q,4382,4382,44585,1,0,1,-1.1875,10.953125
hihp_imp_desc,0.1,OPP-MORE,pair7,P,46878,46878,46878,1,1,0,-0.09375,12.0625
hihp_imp_desc,0.1,OPP-MORE,pair7,Q,4382,4382,17580,1,0,1,-1.375,11.84375
hihp_imp_desc,0.1,OPP-MORE,pair8,P,46878,46878,46878,1,1,0,-0.3125,14.3125
hihp_imp_desc,0.1,OPP-MORE,pair8,Q,4382,4382,4382,1,1,0,-1.1875,13.65625
hihp_imp_desc,0.1,OPP-MORE,pair9,P,46878,46878,46878,1,1,0,-0.125,12.734375
hihp_imp_desc,0.1,OPP-MORE,pair9,Q,4382,4382,45549,1,0,1,-2.25,12.28125
hihp_imp_desc,0.1,OPP-LESS,pair0,P,46878,46878,14265,1,0,1,-3.859375,16.63671875
hihp_imp_desc,0.1,OPP-LESS,pair0,Q,4382,4382,6485,1,0,1,-7.5546875,19.9375
hihp_imp_desc,0.1,OPP-LESS,pair1,P,46878,46878,14265,1,0,1,-4.109375,7.2109375
hihp_imp_desc,0.1,OPP-LESS,pair1,Q,4382,4382,6485,1,0,1,-4.28125,6.8125
hihp_imp_desc,0.1,OPP-LESS,pair2,P,46878,46878,14265,1,0,1,-5.1640625,14.04296875
hihp_imp_desc,0.1,OPP-LESS,pair2,Q,4382,4382,6485,1,0,1,-4.625,16.03125
hihp_imp_desc,0.1,OPP-LESS,pair3,P,46878,46878,14265,1,0,1,-3.3125,11.6328125
hihp_imp_desc,0.1,OPP-LESS,pair3,Q,4382,4382,6485,1,0,1,-3.40625,13.984375
hihp_imp_desc,0.1,OPP-LESS,pair4,P,46878,46878,14265,1,0,1,-3.15625,13.203125
hihp_imp_desc,0.1,OPP-LESS,pair4,Q,4382,4382,6485,1,0,1,-4.890625,17.15625
hihp_imp_desc,0.1,OPP-LESS,pair5,P,46878,46878,14265,1,0,1,-1.75,15.53125
hihp_imp_desc,0.1,OPP-LESS,pair5,Q,4382,4382,66517,1,0,1,-3.6875,22.0625
hihp_imp_desc,0.1,OPP-LESS,pair6,P,46878,46878,14265,1,0,1,-2.1875,16.96875
hihp_imp_desc,0.1,OPP-LESS,pair6,Q,4382,4382,6485,1,0,1,-5.65625,19.375
hihp_imp_desc,0.1,OPP-LESS,pair7,P,46878,46878,14265,1,0,1,-3.0625,12.3671875
hihp_imp_desc,0.1,OPP-LESS,pair7,Q,4382,4382,6485,1,0,1,-5.5625,16.5
hihp_imp_desc,0.1,OPP-LESS,pair8,P,46878,46878,14265,1,0,1,-5.375,18.171875
hihp_imp_desc,0.1,OPP-LESS,pair8,Q,4382,4382,6485,1,0,1,-6.947265625,16.59375
hihp_imp_desc,0.1,OPP-LESS,pair9,P,46878,46878,14265,1,0,1,-2.25,12.21875
hihp_imp_desc,0.1,OPP-LESS,pair9,Q,4382,4382,6485,1,0,1,-4.40625,11.90625
hihp_imp_desc,0.1,MORE-LESS,pair0,P,2834,2834,17761,1,0,1,-2.0625,8.03125
hihp_imp_desc,0.1,MORE-LESS,pair0,Q,2834,2834,17761,1,0,1,-3.53125,8.921875
hihp_imp_desc,0.1,MORE-LESS,pair1,P,20120,20120,14733,1,0,1,-3.21875,3.765625
hihp_imp_desc,0.1,MORE-LESS,pair1,Q,20120,20120,14733,1,0,1,-3.15625,5.5625
hihp_imp_desc,0.1,MORE-LESS,pair2,P,32732,32732,12903,1,0,1,-4.140625,1.8125
hihp_imp_desc,0.1,MORE-LESS,pair2,Q,32732,32732,12903,1,0,1,-5.4453125,2.65625
hihp_imp_desc,0.1,MORE-LESS,pair3,P,3566,3566,5609,1,0,1,-2.625,3.390625
hihp_imp_desc,0.1,MORE-LESS,pair3,Q,3566,3566,5609,1,0,1,-3.09375,5.734375
hihp_imp_desc,0.1,MORE-LESS,pair4,P,28953,28953,63511,1,0,1,-4.765625,3.75
hihp_imp_desc,0.1,MORE-LESS,pair4,Q,28953,28953,63511,1,0,1,-3.84375,8.708984375
hihp_imp_desc,0.1,MORE-LESS,pair5,P,4353,4353,66517,1,0,1,-3.3125,3.78125
hihp_imp_desc,0.1,MORE-LESS,pair5,Q,4353,4353,66517,1,0,1,-3.96875,4.890625
hihp_imp_desc,0.1,MORE-LESS,pair6,P,44585,44585,26317,1,0,1,-4.34375,2.0625
hihp_imp_desc,0.1,MORE-LESS,pair6,Q,44585,44585,26317,1,0,1,-5.109375,4.375
hihp_imp_desc,0.1,MORE-LESS,pair7,P,17580,17580,4353,1,0,1,-3.0625,3.328125
hihp_imp_desc,0.1,MORE-LESS,pair7,Q,17580,17580,4353,1,0,1,-4.5,3.9375
hihp_imp_desc,0.1,MORE-LESS,pair8,P,59380,59380,35092,1,0,1,-7.107421875,2.34375
hihp_imp_desc,0.1,MORE-LESS,pair8,Q,59380,59380,35092,1,0,1,-7.40625,3.15625
hihp_imp_desc,0.1,MORE-LESS,pair9,P,45549,45549,4371,1,0,1,-2.875,1.96875
hihp_imp_desc,0.1,MORE-LESS,pair9,Q,45549,45549,4371,1,0,1,-4.359375,3.15625
hihp_imp_desc,0.2,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-16.125,9.375
hihp_imp_desc,0.2,SAME-OPP,pair0,Q,6485,6485,4382,1,0,1,-10.09375,6.5546875
hihp_imp_desc,0.2,SAME-OPP,pair1,P,14265,14265,46878,1,0,1,-10.796875,6.59765625
hihp_imp_desc,0.2,SAME-OPP,pair1,Q,6485,6485,4382,1,0,1,-5.0078125,4.296875
hihp_imp_desc,0.2,SAME-OPP,pair2,P,14265,14265,46878,1,0,1,-13.28125,9.34375
hihp_imp_desc,0.2,SAME-OPP,pair2,Q,6485,6485,4382,1,0,1,-8.3984375,4.921875
hihp_imp_desc,0.2,SAME-OPP,pair3,P,14265,14265,46878,1,0,1,-13.53125,8.953125
hihp_imp_desc,0.2,SAME-OPP,pair3,Q,6485,6485,4382,1,0,1,-7.73828125,4.828125
hihp_imp_desc,0.2,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-14.125,5.9765625
hihp_imp_desc,0.2,SAME-OPP,pair4,Q,6485,6485,4382,1,0,1,-8.453125,3.515625
hihp_imp_desc,0.2,SAME-OPP,pair5,P,14265,14265,46878,1,0,1,-14.96875,7.9765625
hihp_imp_desc,0.2,SAME-OPP,pair5,Q,6485,6485,4382,1,0,1,-8.1171875,4.8125
