model,group,ratio,ratio_label,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched,n_cell_C_p,n_cell_D_p,n_cell_hihp_p,n_cell_hilp_p,causal_imp_median,perturbation_median
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,SAME-LESS,pair8,Q,-0.25,-0.625,23588,23588,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,SAME-LESS,pair9,P,0.25,0.0625,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,SAME-LESS,pair9,Q,0.25,-0.125,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair0,P,0.25,-0.09375,12161,12161,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair0,Q,-0.25,0.25,12161,12161,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair1,P,-0.5,-0.25,10658,10658,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair1,Q,-0.5,0.0625,10658,10658,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair2,P,0.25,0.25,16104,16104,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair2,Q,0.0,0.0625,16104,16104,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair3,P,0.25,-0.125,4045,4045,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair3,Q,0.0,0.375,4045,4045,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair4,P,0.0,0.0,9540,9540,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair4,Q,-0.25,0.25,9540,9540,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair5,P,0.0,0.1875,75416,75416,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair5,Q,0.25,0.1875,75416,75416,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair6,P,0.0,-0.15625,13502,13502,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair6,Q,0.0,0.25,13502,13502,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair7,P,-0.75,-0.5,19414,19414,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair7,Q,-0.75,0.25,19414,19414,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair8,P,0.0,-0.03125,12460,12460,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair8,Q,0.0,0.03125,12460,12460,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair9,P,0.25,-0.3125,17536,17536,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-MORE,pair9,Q,-0.5,0.125,17536,17536,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair0,P,0.0,-0.21875,8627,8627,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair0,Q,0.25,-0.0625,8627,8627,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair1,P,0.0,-0.0625,7653,7653,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair1,Q,0.0,0.25,7653,7653,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair2,P,-1.0,0.0625,16003,16003,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair2,Q,-0.5,0.375,16003,16003,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair3,P,-0.25,-0.15625,10515,10515,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair3,Q,-0.25,0.0,10515,10515,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair4,P,0.25,-0.0625,29856,29856,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair4,Q,0.0,0.0,29856,29856,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair5,P,0.5,0.03125,38224,38224,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair5,Q,0.0,-0.125,38224,38224,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair6,P,0.25,0.09375,13583,13583,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair6,Q,0.25,-0.125,13583,13583,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair7,P,0.0,-0.25,61501,61501,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair7,Q,0.0,0.0625,61501,61501,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair8,P,0.0,-0.21875,23588,23588,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair8,Q,0.0,-0.0625,23588,23588,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair9,P,0.5,-0.125,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,OPP-LESS,pair9,Q,0.0,0.125,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair0,P,0.0,-0.5,8627,8627,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair0,Q,0.25,-1.375,8627,8627,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair1,P,0.0,-0.5,7653,7653,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair1,Q,0.0,-0.75,7653,7653,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair2,P,-0.75,0.0,16003,16003,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair2,Q,-0.75,-0.4375,16003,16003,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair3,P,0.0,-0.1875,10515,10515,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair3,Q,0.0,-1.1875,10515,10515,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair4,P,0.5,-0.125,29856,29856,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair4,Q,0.5,-0.375,29856,29856,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair5,P,0.0,-0.375,38224,38224,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair5,Q,0.0,-0.75,38224,38224,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair6,P,0.5,-0.125,13583,13583,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair6,Q,0.25,-1.3125,13583,13583,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair7,P,0.25,-0.375,61501,61501,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair7,Q,0.25,-1.125,61501,61501,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair8,P,-0.25,-0.625,23588,23588,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair8,Q,0.25,-1.0,23588,23588,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair9,P,-0.25,-0.25,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,C_p_imp_asc,0.05,r0.05,94,94,MORE-LESS,pair9,Q,-0.25,-0.5,24341,24341,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair0,P,0.0,-0.125,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair0,Q,-0.25,0.125,3606,3606,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair1,P,-0.5,-0.25,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair1,Q,0.0,0.125,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair2,P,0.25,-0.125,565,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair2,Q,-0.25,0.0,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair3,P,0.25,0.0,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair3,Q,-0.25,0.125,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair4,P,0.0,0.0,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair4,Q,-0.25,0.125,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair5,P,0.0,0.25,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair5,Q,-0.25,0.0,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair6,P,0.25,0.25,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair6,Q,0.0,0.25,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair7,P,0.0,0.125,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair7,Q,-0.25,0.0,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair8,P,-0.25,-0.125,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair8,Q,-0.5,-0.125,3606,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair9,P,-0.25,-0.125,50799,50799,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-OPP,pair9,Q,-0.25,-0.125,17983,17983,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair0,P,0.25,0.1875,12161,12161,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair0,Q,-0.25,0.1875,12161,12161,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair1,P,0.25,-0.125,10658,10658,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair1,Q,0.5,0.3125,10658,10658,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair2,P,0.25,0.0,16104,16104,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair2,Q,0.25,0.1875,16104,16104,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair3,P,0.0,0.125,4045,4045,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair3,Q,0.0,0.375,4045,4045,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair4,P,-0.5,-0.0625,9540,9540,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair4,Q,-0.5,0.1875,9540,9540,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair5,P,0.25,0.1875,75416,75416,388,567,604,425,0.17708333333333334,1.8084520101547241
gemma-3-27b-it,D_p_imp_asc,0.05,r0.05,94,94,SAME-MORE,pair5,Q,-0.25,0.375,75416,75416,388,567,604,425,0.17708333333333334,1.8084520101547241
