group,ratio,crel_pair,pair_id,attr_dim,tgt_tok,argmax_clean,argmax_patched,is_correct_clean,is_correct_patched,is_argmax_flip,target_logit_delta_signed,source_logit_delta_signed
hihp_imp_desc,0.05,SAME-MORE,pair4,P,14265,14265,14265,1,1,0,-1.125,2.375
hihp_imp_desc,0.05,SAME-MORE,pair4,Q,6485,22872,22872,0,0,0,-0.5,2.4375
hihp_imp_desc,0.05,SAME-MORE,pair5,P,14265,47102,14265,0,1,1,-1.0,1.9375
hihp_imp_desc,0.05,SAME-MORE,pair5,Q,6485,22872,22872,0,0,0,-0.5,2.0625
hihp_imp_desc,0.05,SAME-MORE,pair6,P,14265,14265,14265,1,1,0,-1.0,3.375
hihp_imp_desc,0.05,SAME-MORE,pair6,Q,6485,22872,22872,0,0,0,-0.375,3.75
hihp_imp_desc,0.05,SAME-MORE,pair7,P,14265,14265,14265,1,1,0,-1.0,4.0625
hihp_imp_desc,0.05,SAME-MORE,pair7,Q,6485,22872,22872,0,0,0,-0.5,3.6875
hihp_imp_desc,0.05,SAME-MORE,pair8,P,14265,47102,47102,0,0,0,-1.0,1.25
hihp_imp_desc,0.05,SAME-MORE,pair8,Q,6485,22872,22872,0,0,0,-0.5,1.625
hihp_imp_desc,0.05,SAME-MORE,pair9,P,14265,47102,14265,0,1,1,-0.75,1.3125
hihp_imp_desc,0.05,SAME-MORE,pair9,Q,6485,22872,22872,0,0,0,-0.375,1.125
hihp_imp_desc,0.05,SAME-LESS,pair0,P,14265,14265,14265,1,1,0,-0.875,3.875
hihp_imp_desc,0.05,SAME-LESS,pair0,Q,6485,22872,22872,0,0,0,-0.625,1.8125
hihp_imp_desc,0.05,SAME-LESS,pair1,P,14265,47102,47102,0,0,0,-0.75,3.5625
hihp_imp_desc,0.05,SAME-LESS,pair1,Q,6485,22872,22872,0,0,0,-0.5,0.75
hihp_imp_desc,0.05,SAME-LESS,pair2,P,14265,47102,47102,0,0,0,-0.625,2.1875
hihp_imp_desc,0.05,SAME-LESS,pair2,Q,6485,22872,22872,0,0,0,-0.625,0.75
hihp_imp_desc,0.05,SAME-LESS,pair3,P,14265,47102,47102,0,0,0,-1.0,3.4375
hihp_imp_desc,0.05,SAME-LESS,pair3,Q,6485,22872,22872,0,0,0,-0.375,0.5
hihp_imp_desc,0.05,SAME-LESS,pair4,P,14265,14265,14265,1,1,0,-0.875,2.0
hihp_imp_desc,0.05,SAME-LESS,pair4,Q,6485,22872,22872,0,0,0,-0.75,0.5
hihp_imp_desc,0.05,SAME-LESS,pair5,P,14265,47102,47102,0,0,0,-0.625,2.5625
hihp_imp_desc,0.05,SAME-LESS,pair5,Q,6485,22872,22872,0,0,0,-0.5,1.0625
hihp_imp_desc,0.05,SAME-LESS,pair6,P,14265,14265,14265,1,1,0,-0.75,3.375
hihp_imp_desc,0.05,SAME-LESS,pair6,Q,6485,22872,22872,0,0,0,-0.5,1.25
hihp_imp_desc,0.05,SAME-LESS,pair7,P,14265,14265,47102,1,0,1,-0.875,4.8125
hihp_imp_desc,0.05,SAME-LESS,pair7,Q,6485,22872,22872,0,0,0,-0.625,1.5
hihp_imp_desc,0.05,SAME-LESS,pair8,P,14265,47102,47102,0,0,0,-0.875,2.0625
hihp_imp_desc,0.05,SAME-LESS,pair8,Q,6485,22872,22872,0,0,0,-0.5,0.75
hihp_imp_desc,0.05,SAME-LESS,pair9,P,14265,47102,47102,0,0,0,-0.5,1.9375
hihp_imp_desc,0.05,SAME-LESS,pair9,Q,6485,22872,22872,0,0,0,-0.375,0.4375
hihp_imp_desc,0.05,OPP-MORE,pair0,P,46878,46878,46878,1,1,0,-1.0,2.4375
hihp_imp_desc,0.05,OPP-MORE,pair0,Q,4382,4382,4382,1,1,0,-0.625,2.5
hihp_imp_desc,0.05,OPP-MORE,pair1,P,46878,46878,46878,1,1,0,-1.125,4.71875
hihp_imp_desc,0.05,OPP-MORE,pair1,Q,4382,4382,9170,1,0,1,-0.625,2.25
hihp_imp_desc,0.05,OPP-MORE,pair2,P,46878,46878,356,1,0,1,-1.5,3.9375
hihp_imp_desc,0.05,OPP-MORE,pair2,Q,4382,9170,9170,0,0,0,-0.875,2.0
hihp_imp_desc,0.05,OPP-MORE,pair3,P,46878,46878,356,1,0,1,-1.375,2.625
hihp_imp_desc,0.05,OPP-MORE,pair3,Q,4382,4382,9170,1,0,1,-1.125,1.3125
hihp_imp_desc,0.05,OPP-MORE,pair4,P,46878,46878,356,1,0,1,-1.5,2.9375
hihp_imp_desc,0.05,OPP-MORE,pair4,Q,4382,4382,4382,1,1,0,-1.0,1.75
hihp_imp_desc,0.05,OPP-MORE,pair5,P,46878,46878,46878,1,1,0,-1.25,3.75
hihp_imp_desc,0.05,OPP-MORE,pair5,Q,4382,4382,9170,1,0,1,-0.875,2.3125
hihp_imp_desc,0.05,OPP-MORE,pair6,P,46878,46878,46878,1,1,0,-1.0,4.375
hihp_imp_desc,0.05,OPP-MORE,pair6,Q,4382,4382,9170,1,0,1,-0.75,3.0625
hihp_imp_desc,0.05,OPP-MORE,pair7,P,46878,46878,46878,1,1,0,-1.125,4.0625
hihp_imp_desc,0.05,OPP-MORE,pair7,Q,4382,4382,9170,1,0,1,-0.75,3.25
hihp_imp_desc,0.05,OPP-MORE,pair8,P,46878,46878,356,1,0,1,-1.125,2.8125
hihp_imp_desc,0.05,OPP-MORE,pair8,Q,4382,9170,9170,0,0,0,-0.875,1.6875
hihp_imp_desc,0.05,OPP-MORE,pair9,P,46878,46878,356,1,0,1,-1.375,2.875
hihp_imp_desc,0.05,OPP-MORE,pair9,Q,4382,9170,9170,0,0,0,-0.75,1.5625
hihp_imp_desc,0.05,OPP-LESS,pair0,P,46878,46878,46878,1,1,0,-1.25,7.4375
hihp_imp_desc,0.05,OPP-LESS,pair0,Q,4382,4382,4382,1,1,0,-0.875,4.0
hihp_imp_desc,0.05,OPP-LESS,pair1,P,46878,46878,356,1,0,1,-1.625,6.90625
hihp_imp_desc,0.05,OPP-LESS,pair1,Q,4382,4382,9170,1,0,1,-0.875,3.75
hihp_imp_desc,0.05,OPP-LESS,pair2,P,46878,46878,356,1,0,1,-2.0,5.0
hihp_imp_desc,0.05,OPP-LESS,pair2,Q,4382,9170,9170,0,0,0,-1.125,4.1875
hihp_imp_desc,0.05,OPP-LESS,pair3,P,46878,46878,356,1,0,1,-1.75,6.75
hihp_imp_desc,0.05,OPP-LESS,pair3,Q,4382,4382,9170,1,0,1,-1.375,4.5625
hihp_imp_desc,0.05,OPP-LESS,pair4,P,46878,46878,356,1,0,1,-1.875,6.3125
hihp_imp_desc,0.05,OPP-LESS,pair4,Q,4382,4382,9170,1,0,1,-1.25,2.6875
hihp_imp_desc,0.05,OPP-LESS,pair5,P,46878,46878,356,1,0,1,-1.75,5.8125
hihp_imp_desc,0.05,OPP-LESS,pair5,Q,4382,4382,9170,1,0,1,-1.125,4.75
hihp_imp_desc,0.05,OPP-LESS,pair6,P,46878,46878,356,1,0,1,-1.5,6.125
hihp_imp_desc,0.05,OPP-LESS,pair6,Q,4382,4382,9170,1,0,1,-1.0,3.375
hihp_imp_desc,0.05,OPP-LESS,pair7,P,46878,46878,46878,1,1,0,-1.5,7.875
hihp_imp_desc,0.05,OPP-LESS,pair7,Q,4382,4382,9170,1,0,1,-1.0,3.8125
hihp_imp_desc,0.05,OPP-LESS,pair8,P,46878,46878,356,1,0,1,-1.625,4.625
hihp_imp_desc,0.05,OPP-LESS,pair8,Q,4382,9170,9170,0,0,0,-1.25,4.125
hihp_imp_desc,0.05,OPP-LESS,pair9,P,46878,46878,356,1,0,1,-1.625,6.5625
hihp_imp_desc,0.05,OPP-LESS,pair9,Q,4382,9170,9170,0,0,0,-1.0,3.25
hihp_imp_desc,0.05,MORE-LESS,pair0,P,10006,10006,10006,1,1,0,0.125,4.5
hihp_imp_desc,0.05,MORE-LESS,pair0,Q,10006,10006,10006,1,1,0,-0.25,4.4375
hihp_imp_desc,0.05,MORE-LESS,pair1,P,7245,7245,7245,1,1,0,-0.75,3.25
hihp_imp_desc,0.05,MORE-LESS,pair1,Q,7245,7245,7245,1,1,0,-0.75,3.4375
hihp_imp_desc,0.05,MORE-LESS,pair2,P,7010,7010,7010,1,1,0,-0.75,3.625
hihp_imp_desc,0.05,MORE-LESS,pair2,Q,7010,7010,7010,1,1,0,-1.0,3.6875
hihp_imp_desc,0.05,MORE-LESS,pair3,P,2834,2834,2834,1,1,0,-1.25,3.25
hihp_imp_desc,0.05,MORE-LESS,pair3,Q,2834,2834,2834,1,1,0,-1.25,3.125
hihp_imp_desc,0.05,MORE-LESS,pair4,P,28445,28445,28445,1,1,0,-0.5,3.1875
hihp_imp_desc,0.05,MORE-LESS,pair4,Q,28445,28445,28445,1,1,0,-0.5,3.5625
hihp_imp_desc,0.05,MORE-LESS,pair5,P,1499,1499,1499,1,1,0,-0.5,4.125
hihp_imp_desc,0.05,MORE-LESS,pair5,Q,1499,1499,1499,1,1,0,-0.625,3.75
hihp_imp_desc,0.05,MORE-LESS,pair6,P,60217,60217,60217,1,1,0,-1.125,5.5
hihp_imp_desc,0.05,MORE-LESS,pair6,Q,60217,60217,60217,1,1,0,-1.125,5.875
hihp_imp_desc,0.05,MORE-LESS,pair7,P,11422,11422,11422,1,1,0,-0.5,3.3125
hihp_imp_desc,0.05,MORE-LESS,pair7,Q,11422,11422,11422,1,1,0,-0.875,3.25
hihp_imp_desc,0.05,MORE-LESS,pair8,P,17580,17580,17580,1,1,0,-0.75,3.125
hihp_imp_desc,0.05,MORE-LESS,pair8,Q,17580,17580,17580,1,1,0,-1.0,3.25
hihp_imp_desc,0.05,MORE-LESS,pair9,P,4809,4809,4809,1,1,0,-0.625,4.5
hihp_imp_desc,0.05,MORE-LESS,pair9,Q,4809,4809,4809,1,1,0,-0.625,4.5
hihp_imp_desc,0.1,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-5.25,6.5625
hihp_imp_desc,0.1,SAME-OPP,pair0,Q,6485,22872,4382,0,0,1,-3.875,5.375
hihp_imp_desc,0.1,SAME-OPP,pair1,P,14265,47102,46878,0,0,1,-5.375,7.375
hihp_imp_desc,0.1,SAME-OPP,pair1,Q,6485,22872,4382,0,0,1,-3.5625,5.0625
hihp_imp_desc,0.1,SAME-OPP,pair2,P,14265,47102,46878,0,0,1,-4.5625,7.8125
hihp_imp_desc,0.1,SAME-OPP,pair2,Q,6485,22872,9170,0,0,1,-3.375,5.8125
hihp_imp_desc,0.1,SAME-OPP,pair3,P,14265,47102,46878,0,0,1,-4.75,8.3125
hihp_imp_desc,0.1,SAME-OPP,pair3,Q,6485,22872,4382,0,0,1,-3.8125,6.1875
hihp_imp_desc,0.1,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-5.5,8.25
hihp_imp_desc,0.1,SAME-OPP,pair4,Q,6485,22872,4382,0,0,1,-4.1875,6.0625
hihp_imp_desc,0.1,SAME-OPP,pair5,P,14265,47102,46878,0,0,1,-4.8125,7.1875
hihp_imp_desc,0.1,SAME-OPP,pair5,Q,6485,22872,9170,0,0,1,-3.5,5.375
hihp_imp_desc,0.1,SAME-OPP,pair6,P,14265,14265,46878,1,0,1,-4.9375,7.375
hihp_imp_desc,0.1,SAME-OPP,pair6,Q,6485,22872,9170,0,0,1,-3.125,5.75
hihp_imp_desc,0.1,SAME-OPP,pair7,P,14265,14265,46878,1,0,1,-4.75,7.25
hihp_imp_desc,0.1,SAME-OPP,pair7,Q,6485,22872,4382,0,0,1,-3.5,6.3125
hihp_imp_desc,0.1,SAME-OPP,pair8,P,14265,47102,46878,0,0,1,-5.0,7.3125
hihp_imp_desc,0.1,SAME-OPP,pair8,Q,6485,22872,9170,0,0,1,-3.0625,5.4375
hihp_imp_desc,0.1,SAME-OPP,pair9,P,14265,47102,46878,0,0,1,-4.5,7.5
hihp_imp_desc,0.1,SAME-OPP,pair9,Q,6485,22872,9170,0,0,1,-3.0,4.625
hihp_imp_desc,0.1,SAME-MORE,pair0,P,14265,14265,14265,1,1,0,-2.25,3.625
hihp_imp_desc,0.1,SAME-MORE,pair0,Q,6485,22872,22872,0,0,0,-0.875,4.625
hihp_imp_desc,0.1,SAME-MORE,pair1,P,14265,47102,14265,0,1,1,-1.875,5.1875
hihp_imp_desc,0.1,SAME-MORE,pair1,Q,6485,22872,22872,0,0,0,-0.875,4.125
hihp_imp_desc,0.1,SAME-MORE,pair2,P,14265,47102,14265,0,1,1,-1.625,3.25
hihp_imp_desc,0.1,SAME-MORE,pair2,Q,6485,22872,22872,0,0,0,-0.5,2.375
hihp_imp_desc,0.1,SAME-MORE,pair3,P,14265,47102,14265,0,1,1,-1.75,2.125
hihp_imp_desc,0.1,SAME-MORE,pair3,Q,6485,22872,22872,0,0,0,-0.125,2.5625
hihp_imp_desc,0.1,SAME-MORE,pair4,P,14265,14265,14265,1,1,0,-2.125,4.125
hihp_imp_desc,0.1,SAME-MORE,pair4,Q,6485,22872,22872,0,0,0,-0.625,4.125
hihp_imp_desc,0.1,SAME-MORE,pair5,P,14265,47102,14265,0,1,1,-1.5,3.4375
hihp_imp_desc,0.1,SAME-MORE,pair5,Q,6485,22872,22872,0,0,0,-0.375,3.5625
hihp_imp_desc,0.1,SAME-MORE,pair6,P,14265,14265,14265,1,1,0,-1.5,5.75
hihp_imp_desc,0.1,SAME-MORE,pair6,Q,6485,22872,22872,0,0,0,-0.375,5.6875
hihp_imp_desc,0.1,SAME-MORE,pair7,P,14265,14265,14265,1,1,0,-1.625,5.4375
hihp_imp_desc,0.1,SAME-MORE,pair7,Q,6485,22872,22872,0,0,0,-0.625,5.1875
hihp_imp_desc,0.1,SAME-MORE,pair8,P,14265,47102,14265,0,1,1,-1.75,2.3125
hihp_imp_desc,0.1,SAME-MORE,pair8,Q,6485,22872,22872,0,0,0,-0.375,2.8125
hihp_imp_desc,0.1,SAME-MORE,pair9,P,14265,47102,14265,0,1,1,-1.25,2.9375
hihp_imp_desc,0.1,SAME-MORE,pair9,Q,6485,22872,22872,0,0,0,-0.5,2.5
hihp_imp_desc,0.1,SAME-LESS,pair0,P,14265,14265,47102,1,0,1,-1.5,5.0625
hihp_imp_desc,0.1,SAME-LESS,pair0,Q,6485,22872,22872,0,0,0,-0.625,2.5625
hihp_imp_desc,0.1,SAME-LESS,pair1,P,14265,47102,14265,0,1,1,-1.125,4.4375
hihp_imp_desc,0.1,SAME-LESS,pair1,Q,6485,22872,22872,0,0,0,-0.5,1.375
hihp_imp_desc,0.1,SAME-LESS,pair2,P,14265,47102,14265,0,1,1,-1.125,2.8125
hihp_imp_desc,0.1,SAME-LESS,pair2,Q,6485,22872,22872,0,0,0,-0.5,1.5
hihp_imp_desc,0.1,SAME-LESS,pair3,P,14265,47102,47102,0,0,0,-1.625,5.0
hihp_imp_desc,0.1,SAME-LESS,pair3,Q,6485,22872,22872,0,0,0,-0.25,1.0625
hihp_imp_desc,0.1,SAME-LESS,pair4,P,14265,14265,14265,1,1,0,-1.5,3.5625
hihp_imp_desc,0.1,SAME-LESS,pair4,Q,6485,22872,22872,0,0,0,-0.75,1.75
hihp_imp_desc,0.1,SAME-LESS,pair5,P,14265,47102,47102,0,0,0,-1.0,3.5625
hihp_imp_desc,0.1,SAME-LESS,pair5,Q,6485,22872,22872,0,0,0,-0.375,1.6875
hihp_imp_desc,0.1,SAME-LESS,pair6,P,14265,14265,14265,1,1,0,-1.0,5.1875
hihp_imp_desc,0.1,SAME-LESS,pair6,Q,6485,22872,22872,0,0,0,-0.375,2.5
hihp_imp_desc,0.1,SAME-LESS,pair7,P,14265,14265,47102,1,0,1,-1.375,6.25
hihp_imp_desc,0.1,SAME-LESS,pair7,Q,6485,22872,22872,0,0,0,-0.625,2.375
hihp_imp_desc,0.1,SAME-LESS,pair8,P,14265,47102,47102,0,0,0,-1.125,2.8125
hihp_imp_desc,0.1,SAME-LESS,pair8,Q,6485,22872,22872,0,0,0,-0.375,1.375
hihp_imp_desc,0.1,SAME-LESS,pair9,P,14265,47102,47102,0,0,0,-0.75,3.25
hihp_imp_desc,0.1,SAME-LESS,pair9,Q,6485,22872,22872,0,0,0,-0.25,1.0625
hihp_imp_desc,0.1,OPP-MORE,pair0,P,46878,46878,356,1,0,1,-1.75,3.8125
hihp_imp_desc,0.1,OPP-MORE,pair0,Q,4382,4382,4382,1,1,0,-0.875,4.125
hihp_imp_desc,0.1,OPP-MORE,pair1,P,46878,46878,356,1,0,1,-1.875,7.03125
hihp_imp_desc,0.1,OPP-MORE,pair1,Q,4382,4382,9170,1,0,1,-0.75,3.875
hihp_imp_desc,0.1,OPP-MORE,pair2,P,46878,46878,356,1,0,1,-2.625,5.375
hihp_imp_desc,0.1,OPP-MORE,pair2,Q,4382,9170,9170,0,0,0,-1.25,2.8125
hihp_imp_desc,0.1,OPP-MORE,pair3,P,46878,46878,356,1,0,1,-2.25,3.125
hihp_imp_desc,0.1,OPP-MORE,pair3,Q,4382,4382,9170,1,0,1,-1.5,2.25
hihp_imp_desc,0.1,OPP-MORE,pair4,P,46878,46878,356,1,0,1,-2.375,4.375
hihp_imp_desc,0.1,OPP-MORE,pair4,Q,4382,4382,9170,1,0,1,-1.375,3.3125
hihp_imp_desc,0.1,OPP-MORE,pair5,P,46878,46878,356,1,0,1,-1.75,5.1875
hihp_imp_desc,0.1,OPP-MORE,pair5,Q,4382,4382,9170,1,0,1,-1.0,3.875
hihp_imp_desc,0.1,OPP-MORE,pair6,P,46878,46878,356,1,0,1,-1.75,6.8125
hihp_imp_desc,0.1,OPP-MORE,pair6,Q,4382,4382,9170,1,0,1,-1.0,6.4375
hihp_imp_desc,0.1,OPP-MORE,pair7,P,46878,46878,356,1,0,1,-1.625,5.125
hihp_imp_desc,0.1,OPP-MORE,pair7,Q,4382,4382,9170,1,0,1,-1.0,4.625
hihp_imp_desc,0.1,OPP-MORE,pair8,P,46878,46878,356,1,0,1,-1.875,4.4375
hihp_imp_desc,0.1,OPP-MORE,pair8,Q,4382,9170,9170,0,0,0,-1.25,3.25
hihp_imp_desc,0.1,OPP-MORE,pair9,P,46878,46878,356,1,0,1,-2.0,4.25
hihp_imp_desc,0.1,OPP-MORE,pair9,Q,4382,9170,9170,0,0,0,-1.0,3.25
hihp_imp_desc,0.1,OPP-LESS,pair0,P,46878,46878,356,1,0,1,-3.25,9.0
hihp_imp_desc,0.1,OPP-LESS,pair0,Q,4382,4382,9170,1,0,1,-1.625,6.1875
hihp_imp_desc,0.1,OPP-LESS,pair1,P,46878,46878,356,1,0,1,-3.375,8.71875
hihp_imp_desc,0.1,OPP-LESS,pair1,Q,4382,4382,9170,1,0,1,-1.625,5.6875
hihp_imp_desc,0.1,OPP-LESS,pair2,P,46878,46878,356,1,0,1,-3.875,6.125
hihp_imp_desc,0.1,OPP-LESS,pair2,Q,4382,9170,9170,0,0,0,-2.125,5.8125
hihp_imp_desc,0.1,OPP-LESS,pair3,P,46878,46878,356,1,0,1,-4.25,9.8125
hihp_imp_desc,0.1,OPP-LESS,pair3,Q,4382,4382,9170,1,0,1,-2.5,6.5625
hihp_imp_desc,0.1,OPP-LESS,pair4,P,46878,46878,356,1,0,1,-4.0,9.0625
hihp_imp_desc,0.1,OPP-LESS,pair4,Q,4382,4382,9170,1,0,1,-2.5,4.625
hihp_imp_desc,0.1,OPP-LESS,pair5,P,46878,46878,356,1,0,1,-3.375,7.375
hihp_imp_desc,0.1,OPP-LESS,pair5,Q,4382,4382,9170,1,0,1,-2.125,6.875
hihp_imp_desc,0.1,OPP-LESS,pair6,P,46878,46878,356,1,0,1,-3.5,8.5625
hihp_imp_desc,0.1,OPP-LESS,pair6,Q,4382,4382,9170,1,0,1,-2.0,5.8125
hihp_imp_desc,0.1,OPP-LESS,pair7,P,46878,46878,356,1,0,1,-3.0,10.0
hihp_imp_desc,0.1,OPP-LESS,pair7,Q,4382,4382,9170,1,0,1,-1.875,5.5625
hihp_imp_desc,0.1,OPP-LESS,pair8,P,46878,46878,356,1,0,1,-3.375,6.125
hihp_imp_desc,0.1,OPP-LESS,pair8,Q,4382,9170,9170,0,0,0,-2.25,5.875
hihp_imp_desc,0.1,OPP-LESS,pair9,P,46878,46878,356,1,0,1,-3.25,8.8125
hihp_imp_desc,0.1,OPP-LESS,pair9,Q,4382,9170,9170,0,0,0,-1.75,5.1875
hihp_imp_desc,0.1,MORE-LESS,pair0,P,10006,10006,22337,1,0,1,-1.75,7.625
hihp_imp_desc,0.1,MORE-LESS,pair0,Q,10006,10006,22337,1,0,1,-2.25,7.5625
hihp_imp_desc,0.1,MORE-LESS,pair1,P,7245,7245,11716,1,0,1,-3.375,5.5
hihp_imp_desc,0.1,MORE-LESS,pair1,Q,7245,7245,11716,1,0,1,-3.75,5.5625
hihp_imp_desc,0.1,MORE-LESS,pair2,P,7010,7010,4353,1,0,1,-2.875,6.0
hihp_imp_desc,0.1,MORE-LESS,pair2,Q,7010,7010,4353,1,0,1,-3.0,5.9375
hihp_imp_desc,0.1,MORE-LESS,pair3,P,2834,2834,17761,1,0,1,-4.1875,5.5
hihp_imp_desc,0.1,MORE-LESS,pair3,Q,2834,2834,17761,1,0,1,-4.125,5.0
hihp_imp_desc,0.1,MORE-LESS,pair4,P,28445,28445,91370,1,0,1,-3.125,6.1875
hihp_imp_desc,0.1,MORE-LESS,pair4,Q,28445,28445,91370,1,0,1,-3.375,6.1875
hihp_imp_desc,0.1,MORE-LESS,pair5,P,1499,1499,5899,1,0,1,-3.25,6.625
hihp_imp_desc,0.1,MORE-LESS,pair5,Q,1499,1499,5899,1,0,1,-3.25,6.375
hihp_imp_desc,0.1,MORE-LESS,pair6,P,60217,60217,77389,1,0,1,-4.1875,7.375
hihp_imp_desc,0.1,MORE-LESS,pair6,Q,60217,60217,77389,1,0,1,-4.375,7.5
hihp_imp_desc,0.1,MORE-LESS,pair7,P,11422,11422,25595,1,0,1,-3.5,5.3125
hihp_imp_desc,0.1,MORE-LESS,pair7,Q,11422,11422,25595,1,0,1,-3.75,5.125
hihp_imp_desc,0.1,MORE-LESS,pair8,P,17580,17580,4353,1,0,1,-3.375,5.375
hihp_imp_desc,0.1,MORE-LESS,pair8,Q,17580,17580,4353,1,0,1,-3.625,5.25
hihp_imp_desc,0.1,MORE-LESS,pair9,P,4809,4809,7245,1,0,1,-2.75,7.0
hihp_imp_desc,0.1,MORE-LESS,pair9,Q,4809,4809,7245,1,0,1,-3.0,6.625
hihp_imp_desc,0.2,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-5.9375,6.5625
hihp_imp_desc,0.2,SAME-OPP,pair0,Q,6485,22872,4382,0,0,1,-5.4375,5.5
hihp_imp_desc,0.2,SAME-OPP,pair1,P,14265,47102,46878,0,0,1,-6.4375,7.5
hihp_imp_desc,0.2,SAME-OPP,pair1,Q,6485,22872,4382,0,0,1,-4.875,5.1875
hihp_imp_desc,0.2,SAME-OPP,pair2,P,14265,47102,46878,0,0,1,-5.5,8.0625
hihp_imp_desc,0.2,SAME-OPP,pair2,Q,6485,22872,9170,0,0,1,-4.6875,6.1875
hihp_imp_desc,0.2,SAME-OPP,pair3,P,14265,47102,46878,0,0,1,-5.8125,8.5625
hihp_imp_desc,0.2,SAME-OPP,pair3,Q,6485,22872,4382,0,0,1,-5.3125,6.3125
hihp_imp_desc,0.2,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-6.4375,8.5
hihp_imp_desc,0.2,SAME-OPP,pair4,Q,6485,22872,4382,0,0,1,-5.6875,6.1875
hihp_imp_desc,0.2,SAME-OPP,pair5,P,14265,47102,46878,0,0,1,-5.9375,7.4375
hihp_imp_desc,0.2,SAME-OPP,pair5,Q,6485,22872,9170,0,0,1,-5.0625,5.5
hihp_imp_desc,0.2,SAME-OPP,pair6,P,14265,14265,46878,1,0,1,-6.0,7.375
hihp_imp_desc,0.2,SAME-OPP,pair6,Q,6485,22872,9170,0,0,1,-4.6875,5.875
hihp_imp_desc,0.2,SAME-OPP,pair7,P,14265,14265,46878,1,0,1,-6.0625,7.375
hihp_imp_desc,0.2,SAME-OPP,pair7,Q,6485,22872,4382,0,0,1,-5.1875,6.4375
hihp_imp_desc,0.2,SAME-OPP,pair8,P,14265,47102,46878,0,0,1,-5.9375,7.5625
hihp_imp_desc,0.2,SAME-OPP,pair8,Q,6485,22872,9170,0,0,1,-4.375,5.6875
hihp_imp_desc,0.2,SAME-OPP,pair9,P,14265,47102,46878,0,0,1,-5.4375,7.625
hihp_imp_desc,0.2,SAME-OPP,pair9,Q,6485,22872,9170,0,0,1,-4.4375,4.875
