trial_id,layer,head,clean_target_logit,patched_target_logit,delta_target_logit
P101_10027,5,7,14.4375,14.5,0.0625
P101_10027,5,8,14.4375,14.4375,0.0
P101_10027,5,9,14.4375,14.5,0.0625
P101_10027,5,10,14.4375,14.4375,0.0
P101_10027,5,11,14.4375,14.4375,0.0
P101_10027,5,12,14.4375,14.375,-0.0625
P101_10027,5,13,14.4375,14.4375,0.0
P101_10027,5,14,14.4375,14.375,-0.0625
P101_10027,5,15,14.4375,14.4375,0.0
P101_10027,5,16,14.4375,14.4375,0.0
P101_10027,5,17,14.4375,14.375,-0.0625
P101_10027,5,18,14.4375,14.4375,0.0
P101_10027,5,19,14.4375,14.4375,0.0
P101_10027,5,20,14.4375,14.375,-0.0625
P101_10027,5,21,14.4375,14.4375,0.0
P101_10027,5,22,14.4375,14.375,-0.0625
P101_10027,5,23,14.4375,14.5,0.0625
P101_10027,5,24,14.4375,14.5,0.0625
P101_10027,5,25,14.4375,14.375,-0.0625
P101_10027,5,26,14.4375,14.4375,0.0
P101_10027,5,27,14.4375,14.375,-0.0625
P101_10027,6,0,14.4375,14.375,-0.0625
P101_10027,6,1,14.4375,14.5,0.0625
P101_10027,6,2,14.4375,14.5,0.0625
P101_10027,6,3,14.4375,14.4375,0.0
P101_10027,6,4,14.4375,14.4375,0.0
P101_10027,6,5,14.4375,14.375,-0.0625
P101_10027,6,6,14.4375,14.3125,-0.125
P101_10027,6,7,14.4375,14.375,-0.0625
P101_10027,6,8,14.4375,14.375,-0.0625
P101_10027,6,9,14.4375,14.375,-0.0625
P101_10027,6,10,14.4375,14.375,-0.0625
P101_10027,6,11,14.4375,14.375,-0.0625
P101_10027,6,12,14.4375,14.4375,0.0
P101_10027,6,13,14.4375,14.375,-0.0625
P101_10027,6,14,14.4375,14.5,0.0625
P101_10027,6,15,14.4375,14.4375,0.0
P101_10027,6,16,14.4375,14.375,-0.0625
P101_10027,6,17,14.4375,14.4375,0.0
P101_10027,6,18,14.4375,14.4375,0.0
P101_10027,6,19,14.4375,14.375,-0.0625
P101_10027,6,20,14.4375,14.4375,0.0
P101_10027,6,21,14.4375,14.4375,0.0
P101_10027,6,22,14.4375,14.5,0.0625
P101_10027,6,23,14.4375,14.375,-0.0625
P101_10027,6,24,14.4375,14.4375,0.0
P101_10027,6,25,14.4375,14.375,-0.0625
P101_10027,6,26,14.4375,14.4375,0.0
P101_10027,6,27,14.4375,14.4375,0.0
P101_10027,7,0,14.4375,14.5,0.0625
P101_10027,7,1,14.4375,14.5,0.0625
P101_10027,7,2,14.4375,14.4375,0.0
P101_10027,7,3,14.4375,14.4375,0.0
P101_10027,7,4,14.4375,14.4375,0.0
P101_10027,7,5,14.4375,14.4375,0.0
P101_10027,7,6,14.4375,14.4375,0.0
P101_10027,7,7,14.4375,14.5,0.0625
P101_10027,7,8,14.4375,14.4375,0.0
P101_10027,7,9,14.4375,14.4375,0.0
P101_10027,7,10,14.4375,14.4375,0.0
P101_10027,7,11,14.4375,14.375,-0.0625
P101_10027,7,12,14.4375,14.375,-0.0625
P101_10027,7,13,14.4375,14.4375,0.0
P101_10027,7,14,14.4375,14.4375,0.0
P101_10027,7,15,14.4375,14.375,-0.0625
P101_10027,7,16,14.4375,14.375,-0.0625
P101_10027,7,17,14.4375,14.5,0.0625
P101_10027,7,18,14.4375,14.375,-0.0625
P101_10027,7,19,14.4375,14.4375,0.0
P101_10027,7,20,14.4375,14.375,-0.0625
P101_10027,7,21,14.4375,14.25,-0.1875
P101_10027,7,22,14.4375,14.4375,0.0
P101_10027,7,23,14.4375,14.5,0.0625
P101_10027,7,24,14.4375,14.375,-0.0625
P101_10027,7,25,14.4375,14.5,0.0625
P101_10027,7,26,14.4375,14.3125,-0.125
P101_10027,7,27,14.4375,14.375,-0.0625
P101_10027,8,0,14.4375,14.4375,0.0
P101_10027,8,1,14.4375,14.5,0.0625
P101_10027,8,2,14.4375,14.375,-0.0625
P101_10027,8,3,14.4375,14.4375,0.0
P101_10027,8,4,14.4375,14.4375,0.0
P101_10027,8,5,14.4375,14.6875,0.25
P101_10027,8,6,14.4375,14.375,-0.0625
P101_10027,8,7,14.4375,14.375,-0.0625
P101_10027,8,8,14.4375,14.375,-0.0625
P101_10027,8,9,14.4375,14.375,-0.0625
P101_10027,8,10,14.4375,14.4375,0.0
P101_10027,8,11,14.4375,14.4375,0.0
P101_10027,8,12,14.4375,14.5625,0.125
P101_10027,8,13,14.4375,14.4375,0.0
P101_10027,8,14,14.4375,14.375,-0.0625
P101_10027,8,15,14.4375,14.4375,0.0
P101_10027,8,16,14.4375,14.4375,0.0
P101_10027,8,17,14.4375,14.4375,0.0
P101_10027,8,18,14.4375,14.375,-0.0625
P101_10027,8,19,14.4375,14.375,-0.0625
P101_10027,8,20,14.4375,14.4375,0.0
P101_10027,8,21,14.4375,14.4375,0.0
P101_10027,8,22,14.4375,14.5,0.0625
P101_10027,8,23,14.4375,14.5,0.0625
P101_10027,8,24,14.4375,14.5,0.0625
P101_10027,8,25,14.4375,14.5,0.0625
P101_10027,8,26,14.4375,14.5,0.0625
P101_10027,8,27,14.4375,14.4375,0.0
P101_10027,9,0,14.4375,14.5,0.0625
P101_10027,9,1,14.4375,14.375,-0.0625
P101_10027,9,2,14.4375,14.375,-0.0625
P101_10027,9,3,14.4375,14.4375,0.0
P101_10027,9,4,14.4375,14.5,0.0625
P101_10027,9,5,14.4375,14.4375,0.0
P101_10027,9,6,14.4375,14.375,-0.0625
P101_10027,9,7,14.4375,14.4375,0.0
P101_10027,9,8,14.4375,14.4375,0.0
P101_10027,9,9,14.4375,14.375,-0.0625
P101_10027,9,10,14.4375,14.4375,0.0
P101_10027,9,11,14.4375,14.375,-0.0625
P101_10027,9,12,14.4375,14.4375,0.0
P101_10027,9,13,14.4375,14.4375,0.0
P101_10027,9,14,14.4375,14.5,0.0625
P101_10027,9,15,14.4375,14.5,0.0625
P101_10027,9,16,14.4375,14.4375,0.0
P101_10027,9,17,14.4375,14.3125,-0.125
P101_10027,9,18,14.4375,14.5,0.0625
P101_10027,9,19,14.4375,14.5,0.0625
P101_10027,9,20,14.4375,14.375,-0.0625
P101_10027,9,21,14.4375,14.3125,-0.125
P101_10027,9,22,14.4375,14.4375,0.0
P101_10027,9,23,14.4375,14.1875,-0.25
P101_10027,9,24,14.4375,14.5,0.0625
P101_10027,9,25,14.4375,14.3125,-0.125
P101_10027,9,26,14.4375,14.4375,0.0
P101_10027,9,27,14.4375,14.5,0.0625
P101_10027,10,0,14.4375,14.4375,0.0
P101_10027,10,1,14.4375,14.4375,0.0
P101_10027,10,2,14.4375,14.375,-0.0625
P101_10027,10,3,14.4375,14.4375,0.0
P101_10027,10,4,14.4375,14.5,0.0625
P101_10027,10,5,14.4375,14.4375,0.0
P101_10027,10,6,14.4375,14.5,0.0625
P101_10027,10,7,14.4375,14.3125,-0.125
P101_10027,10,8,14.4375,14.5,0.0625
P101_10027,10,9,14.4375,14.4375,0.0
P101_10027,10,10,14.4375,14.4375,0.0
P101_10027,10,11,14.4375,14.4375,0.0
P101_10027,10,12,14.4375,14.5,0.0625
P101_10027,10,13,14.4375,14.375,-0.0625
P101_10027,10,14,14.4375,14.375,-0.0625
P101_10027,10,15,14.4375,14.25,-0.1875
P101_10027,10,16,14.4375,14.375,-0.0625
P101_10027,10,17,14.4375,14.4375,0.0
P101_10027,10,18,14.4375,14.4375,0.0
P101_10027,10,19,14.4375,14.3125,-0.125
P101_10027,10,20,14.4375,14.4375,0.0
P101_10027,10,21,14.4375,14.375,-0.0625
P101_10027,10,22,14.4375,14.4375,0.0
P101_10027,10,23,14.4375,14.5,0.0625
P101_10027,10,24,14.4375,14.5,0.0625
P101_10027,10,25,14.4375,14.4375,0.0
P101_10027,10,26,14.4375,14.5,0.0625
P101_10027,10,27,14.4375,14.4375,0.0
P101_10027,11,0,14.4375,14.5,0.0625
P101_10027,11,1,14.4375,14.375,-0.0625
P101_10027,11,2,14.4375,14.4375,0.0
P101_10027,11,3,14.4375,14.5,0.0625
P101_10027,11,4,14.4375,14.375,-0.0625
P101_10027,11,5,14.4375,14.4375,0.0
P101_10027,11,6,14.4375,14.4375,0.0
P101_10027,11,7,14.4375,14.4375,0.0
P101_10027,11,8,14.4375,14.5,0.0625
P101_10027,11,9,14.4375,14.375,-0.0625
P101_10027,11,10,14.4375,14.4375,0.0
P101_10027,11,11,14.4375,14.375,-0.0625
P101_10027,11,12,14.4375,14.5,0.0625
P101_10027,11,13,14.4375,14.5,0.0625
P101_10027,11,14,14.4375,14.4375,0.0
P101_10027,11,15,14.4375,14.375,-0.0625
P101_10027,11,16,14.4375,14.4375,0.0
P101_10027,11,17,14.4375,14.4375,0.0
P101_10027,11,18,14.4375,14.4375,0.0
P101_10027,11,19,14.4375,14.5,0.0625
P101_10027,11,20,14.4375,14.4375,0.0
P101_10027,11,21,14.4375,14.4375,0.0
P101_10027,11,22,14.4375,14.375,-0.0625
P101_10027,11,23,14.4375,14.4375,0.0
P101_10027,11,24,14.4375,14.375,-0.0625
P101_10027,11,25,14.4375,14.5,0.0625
P101_10027,11,26,14.4375,14.1875,-0.25
P101_10027,11,27,14.4375,14.5,0.0625
P101_10027,12,0,14.4375,14.375,-0.0625
P101_10027,12,1,14.4375,14.5,0.0625
P101_10027,12,2,14.4375,14.4375,0.0
P101_10027,12,3,14.4375,14.5,0.0625
P101_10027,12,4,14.4375,14.4375,0.0
P101_10027,12,5,14.4375,14.4375,0.0
P101_10027,12,6,14.4375,14.4375,0.0
P101_10027,12,7,14.4375,14.4375,0.0
P101_10027,12,8,14.4375,14.5,0.0625
P101_10027,12,9,14.4375,14.4375,0.0
P101_10027,12,10,14.4375,14.375,-0.0625
P101_10027,12,11,14.4375,14.4375,0.0
P101_10027,12,12,14.4375,14.375,-0.0625
P101_10027,12,13,14.4375,14.375,-0.0625
P101_10027,12,14,14.4375,14.5,0.0625
P101_10027,12,15,14.4375,14.4375,0.0
P101_10027,12,16,14.4375,14.4375,0.0
P101_10027,12,17,14.4375,14.5,0.0625
P101_10027,12,18,14.4375,14.4375,0.0
P101_10027,12,19,14.4375,14.375,-0.0625
P101_10027,12,20,14.4375,14.4375,0.0
P101_10027,12,21,14.4375,14.4375,0.0
P101_10027,12,22,14.4375,14.4375,0.0
P101_10027,12,23,14.4375,14.4375,0.0
P101_10027,12,24,14.4375,14.4375,0.0
P101_10027,12,25,14.4375,14.5,0.0625
P101_10027,12,26,14.4375,14.4375,0.0
P101_10027,12,27,14.4375,14.4375,0.0
P101_10027,13,0,14.4375,14.5,0.0625
P101_10027,13,1,14.4375,14.375,-0.0625
P101_10027,13,2,14.4375,14.375,-0.0625
P101_10027,13,3,14.4375,14.4375,0.0
P101_10027,13,4,14.4375,14.4375,0.0
P101_10027,13,5,14.4375,14.5,0.0625
P101_10027,13,6,14.4375,14.5,0.0625
P101_10027,13,7,14.4375,14.5,0.0625
P101_10027,13,8,14.4375,14.4375,0.0
P101_10027,13,9,14.4375,14.375,-0.0625
P101_10027,13,10,14.4375,14.4375,0.0
P101_10027,13,11,14.4375,14.4375,0.0
P101_10027,13,12,14.4375,14.375,-0.0625
P101_10027,13,13,14.4375,14.4375,0.0
P101_10027,13,14,14.4375,14.375,-0.0625
P101_10027,13,15,14.4375,14.375,-0.0625
P101_10027,13,16,14.4375,14.375,-0.0625
P101_10027,13,17,14.4375,14.4375,0.0
P101_10027,13,18,14.4375,14.5,0.0625
P101_10027,13,19,14.4375,14.375,-0.0625
P101_10027,13,20,14.4375,14.4375,0.0
P101_10027,13,21,14.4375,14.375,-0.0625
P101_10027,13,22,14.4375,14.4375,0.0
P101_10027,13,23,14.4375,14.5,0.0625
P101_10027,13,24,14.4375,14.5,0.0625
P101_10027,13,25,14.4375,14.5,0.0625
P101_10027,13,26,14.4375,14.375,-0.0625
P101_10027,13,27,14.4375,14.4375,0.0
P101_10027,14,0,14.4375,14.375,-0.0625
P101_10027,14,1,14.4375,14.4375,0.0
P101_10027,14,2,14.4375,14.4375,0.0
P101_10027,14,3,14.4375,14.375,-0.0625
P101_10027,14,4,14.4375,14.5,0.0625
P101_10027,14,5,14.4375,14.4375,0.0
P101_10027,14,6,14.4375,14.375,-0.0625
P101_10027,14,7,14.4375,14.4375,0.0
P101_10027,14,8,14.4375,14.375,-0.0625
P101_10027,14,9,14.4375,14.4375,0.0
P101_10027,14,10,14.4375,14.5,0.0625
P101_10027,14,11,14.4375,14.375,-0.0625
P101_10027,14,12,14.4375,14.4375,0.0
P101_10027,14,13,14.4375,14.4375,0.0
P101_10027,14,14,14.4375,14.4375,0.0
P101_10027,14,15,14.4375,14.4375,0.0
P101_10027,14,16,14.4375,14.5,0.0625
P101_10027,14,17,14.4375,14.4375,0.0
P101_10027,14,18,14.4375,14.5,0.0625
P101_10027,14,19,14.4375,14.4375,0.0
P101_10027,14,20,14.4375,14.4375,0.0
P101_10027,14,21,14.4375,14.375,-0.0625
P101_10027,14,22,14.4375,14.5,0.0625
P101_10027,14,23,14.4375,14.25,-0.1875
P101_10027,14,24,14.4375,14.375,-0.0625
P101_10027,14,25,14.4375,14.5,0.0625
P101_10027,14,26,14.4375,14.375,-0.0625
P101_10027,14,27,14.4375,14.375,-0.0625
P101_10027,15,0,14.4375,14.4375,0.0
P101_10027,15,1,14.4375,14.375,-0.0625
P101_10027,15,2,14.4375,14.4375,0.0
P101_10027,15,3,14.4375,14.4375,0.0
P101_10027,15,4,14.4375,14.4375,0.0
P101_10027,15,5,14.4375,14.4375,0.0
P101_10027,15,6,14.4375,14.375,-0.0625
P101_10027,15,7,14.4375,14.375,-0.0625
P101_10027,15,8,14.4375,14.375,-0.0625
P101_10027,15,9,14.4375,14.4375,0.0
P101_10027,15,10,14.4375,14.4375,0.0
P101_10027,15,11,14.4375,14.4375,0.0
P101_10027,15,12,14.4375,14.4375,0.0
P101_10027,15,13,14.4375,14.4375,0.0
P101_10027,15,14,14.4375,14.5,0.0625
P101_10027,15,15,14.4375,14.4375,0.0
P101_10027,15,16,14.4375,14.375,-0.0625
P101_10027,15,17,14.4375,14.4375,0.0
P101_10027,15,18,14.4375,14.5,0.0625
P101_10027,15,19,14.4375,14.4375,0.0
P101_10027,15,20,14.4375,14.4375,0.0
P101_10027,15,21,14.4375,14.5,0.0625
P101_10027,15,22,14.4375,14.5,0.0625
P101_10027,15,23,14.4375,14.5,0.0625
P101_10027,15,24,14.4375,14.375,-0.0625
P101_10027,15,25,14.4375,14.4375,0.0
P101_10027,15,26,14.4375,14.4375,0.0
P101_10027,15,27,14.4375,14.4375,0.0
P101_10027,16,0,14.4375,14.4375,0.0
P101_10027,16,1,14.4375,14.375,-0.0625
P101_10027,16,2,14.4375,14.375,-0.0625
P101_10027,16,3,14.4375,14.4375,0.0
P101_10027,16,4,14.4375,14.375,-0.0625
P101_10027,16,5,14.4375,14.4375,0.0
P101_10027,16,6,14.4375,14.375,-0.0625
P101_10027,16,7,14.4375,14.4375,0.0
P101_10027,16,8,14.4375,14.375,-0.0625
P101_10027,16,9,14.4375,14.4375,0.0
P101_10027,16,10,14.4375,14.4375,0.0
P101_10027,16,11,14.4375,14.4375,0.0
P101_10027,16,12,14.4375,14.5,0.0625
P101_10027,16,13,14.4375,14.5,0.0625
P101_10027,16,14,14.4375,14.375,-0.0625
P101_10027,16,15,14.4375,14.375,-0.0625
P101_10027,16,16,14.4375,14.4375,0.0
P101_10027,16,17,14.4375,14.4375,0.0
P101_10027,16,18,14.4375,14.375,-0.0625
P101_10027,16,19,14.4375,14.4375,0.0
P101_10027,16,20,14.4375,14.375,-0.0625
P101_10027,16,21,14.4375,14.4375,0.0
P101_10027,16,22,14.4375,14.5,0.0625
P101_10027,16,23,14.4375,14.375,-0.0625
P101_10027,16,24,14.4375,14.4375,0.0
P101_10027,16,25,14.4375,14.4375,0.0
P101_10027,16,26,14.4375,14.4375,0.0
P101_10027,16,27,14.4375,14.375,-0.0625
P101_10027,17,0,14.4375,14.4375,0.0
P101_10027,17,1,14.4375,14.5,0.0625
P101_10027,17,2,14.4375,14.375,-0.0625
P101_10027,17,3,14.4375,14.4375,0.0
P101_10027,17,4,14.4375,14.5,0.0625
P101_10027,17,5,14.4375,14.375,-0.0625
P101_10027,17,6,14.4375,14.4375,0.0
P101_10027,17,7,14.4375,14.5,0.0625
P101_10027,17,8,14.4375,14.5,0.0625
P101_10027,17,9,14.4375,14.375,-0.0625
P101_10027,17,10,14.4375,14.4375,0.0
P101_10027,17,11,14.4375,14.5,0.0625
P101_10027,17,12,14.4375,14.4375,0.0
P101_10027,17,13,14.4375,14.4375,0.0
P101_10027,17,14,14.4375,14.4375,0.0
P101_10027,17,15,14.4375,14.5,0.0625
P101_10027,17,16,14.4375,14.4375,0.0
P101_10027,17,17,14.4375,14.4375,0.0
P101_10027,17,18,14.4375,14.4375,0.0
P101_10027,17,19,14.4375,14.5,0.0625
P101_10027,17,20,14.4375,14.5,0.0625
P101_10027,17,21,14.4375,14.5625,0.125
P101_10027,17,22,14.4375,14.4375,0.0
P101_10027,17,23,14.4375,14.4375,0.0
P101_10027,17,24,14.4375,14.375,-0.0625
P101_10027,17,25,14.4375,14.4375,0.0
P101_10027,17,26,14.4375,14.4375,0.0
P101_10027,17,27,14.4375,14.375,-0.0625
P101_10027,18,0,14.4375,14.375,-0.0625
P101_10027,18,1,14.4375,14.375,-0.0625
P101_10027,18,2,14.4375,14.4375,0.0
P101_10027,18,3,14.4375,14.4375,0.0
P101_10027,18,4,14.4375,14.5,0.0625
P101_10027,18,5,14.4375,14.4375,0.0
P101_10027,18,6,14.4375,14.4375,0.0
P101_10027,18,7,14.4375,14.125,-0.3125
P101_10027,18,8,14.4375,14.5,0.0625
P101_10027,18,9,14.4375,14.625,0.1875
P101_10027,18,10,14.4375,14.5,0.0625
P101_10027,18,11,14.4375,14.5625,0.125
P101_10027,18,12,14.4375,14.4375,0.0
P101_10027,18,13,14.4375,14.5625,0.125
P101_10027,18,14,14.4375,14.4375,0.0
P101_10027,18,15,14.4375,14.4375,0.0
P101_10027,18,16,14.4375,14.4375,0.0
P101_10027,18,17,14.4375,14.375,-0.0625
P101_10027,18,18,14.4375,14.375,-0.0625
P101_10027,18,19,14.4375,14.4375,0.0
P101_10027,18,20,14.4375,14.5,0.0625
P101_10027,18,21,14.4375,14.375,-0.0625
P101_10027,18,22,14.4375,14.4375,0.0
P101_10027,18,23,14.4375,14.4375,0.0
P101_10027,18,24,14.4375,14.4375,0.0
P101_10027,18,25,14.4375,14.1875,-0.25
P101_10027,18,26,14.4375,14.4375,0.0
P101_10027,18,27,14.4375,14.4375,0.0
P101_10027,19,0,14.4375,14.625,0.1875
P101_10027,19,1,14.4375,14.4375,0.0
P101_10027,19,2,14.4375,14.4375,0.0
P101_10027,19,3,14.4375,14.1875,-0.25
P101_10027,19,4,14.4375,14.25,-0.1875
P101_10027,19,5,14.4375,14.3125,-0.125
P101_10027,19,6,14.4375,13.9375,-0.5
P101_10027,19,7,14.4375,14.375,-0.0625
P101_10027,19,8,14.4375,14.5,0.0625
P101_10027,19,9,14.4375,14.5,0.0625
P101_10027,19,10,14.4375,14.4375,0.0
P101_10027,19,11,14.4375,14.375,-0.0625
P101_10027,19,12,14.4375,14.4375,0.0
P101_10027,19,13,14.4375,14.3125,-0.125
P101_10027,19,14,14.4375,14.5,0.0625
P101_10027,19,15,14.4375,14.4375,0.0
P101_10027,19,16,14.4375,14.375,-0.0625
P101_10027,19,17,14.4375,14.5,0.0625
P101_10027,19,18,14.4375,14.4375,0.0
P101_10027,19,19,14.4375,14.4375,0.0
P101_10027,19,20,14.4375,14.5,0.0625
P101_10027,19,21,14.4375,14.4375,0.0
P101_10027,19,22,14.4375,14.4375,0.0
P101_10027,19,23,14.4375,14.375,-0.0625
P101_10027,19,24,14.4375,14.5,0.0625
P101_10027,19,25,14.4375,14.4375,0.0
P101_10027,19,26,14.4375,14.4375,0.0
P101_10027,19,27,14.4375,14.5,0.0625
P101_10027,20,0,14.4375,14.5,0.0625
P101_10027,20,1,14.4375,14.5,0.0625
P101_10027,20,2,14.4375,14.3125,-0.125
P101_10027,20,3,14.4375,14.4375,0.0
P101_10027,20,4,14.4375,14.375,-0.0625
P101_10027,20,5,14.4375,14.5625,0.125
P101_10027,20,6,14.4375,14.375,-0.0625
P101_10027,20,7,14.4375,14.4375,0.0
P101_10027,20,8,14.4375,14.375,-0.0625
P101_10027,20,9,14.4375,14.375,-0.0625
P101_10027,20,10,14.4375,14.4375,0.0
P101_10027,20,11,14.4375,14.4375,0.0
P101_10027,20,12,14.4375,14.4375,0.0
