model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair1,Q,0.0,-1.125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair2,P,0.0,-0.875,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair2,Q,0.0,-0.34375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair3,P,-0.125,-2.109375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair3,Q,-0.125,-1.0625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair4,P,0.125,-1.09375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair4,Q,0.0,-1.0,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair5,P,0.25,-1.09375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair5,Q,0.125,-1.1875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair6,P,0.125,-1.3984375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair6,Q,0.0,-1.171875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair7,P,0.0,-1.15625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair7,Q,0.125,-0.8125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair8,P,0.125,-0.390625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair8,Q,0.125,-0.65625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair9,P,0.125,-0.9609375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-MORE,pair9,Q,0.0,-0.9375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair0,P,0.0,-1.53125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair0,Q,0.0,-1.375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair1,P,0.125,-1.359375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair1,Q,0.0,-1.4375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair2,P,-0.125,-1.353515625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair2,Q,0.0,-1.40625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair3,P,-0.125,-2.6875,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair3,Q,0.0,-1.5,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair4,P,0.125,-0.90625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair4,Q,0.0,-1.375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair5,P,0.125,-1.2265625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair5,Q,0.125,-0.90625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair6,P,0.0,-1.0625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair6,Q,-0.125,-1.125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair7,P,0.0,-1.125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair7,Q,0.0,-1.125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair8,P,0.0,-1.140625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair8,Q,0.0,-1.25,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair9,P,0.0,-0.84375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,SAME-LESS,pair9,Q,0.0,-0.6875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair0,P,0.5,-0.53125,24202,56608
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair0,Q,0.5,-1.140625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair1,P,0.375,0.1572265625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair1,Q,0.125,-0.59375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair2,P,0.5,0.103271484375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair2,Q,0.25,-0.6875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair3,P,0.375,-0.06640625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair3,Q,0.25,-1.03515625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair4,P,0.5,-0.0771484375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair4,Q,0.25,-0.5,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair5,P,0.375,-0.9453125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair5,Q,0.25,-1.140625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair6,P,0.5,-0.1875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair6,Q,0.125,-1.1015625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair7,P,0.5,-0.1796875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair7,Q,0.25,-0.59375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair8,P,0.75,0.40625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair8,Q,0.125,-0.03125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair9,P,0.5,-0.25,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-MORE,pair9,Q,0.125,-0.421875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair0,P,0.25,-0.25,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair0,Q,0.5,-0.3359375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair1,P,0.125,0.09375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair1,Q,0.25,-0.314453125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair2,P,0.25,0.078125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair2,Q,0.25,-0.1875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair3,P,0.375,-0.1875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair3,Q,0.375,-0.6875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair4,P,0.125,0.21875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair4,Q,0.25,-0.15234375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair5,P,0.25,-0.015625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair5,Q,0.375,-0.3515625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair6,P,0.375,0.03125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair6,Q,0.375,-0.4921875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair7,P,0.25,0.0,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair7,Q,0.25,-0.38720703125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair8,P,0.375,0.078125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair8,Q,0.125,-0.24609375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair9,P,0.375,-0.21875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,OPP-LESS,pair9,Q,0.25,-0.15625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair0,P,-0.125,0.21875,111865,111865
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair0,Q,0.0,0.0,111865,111865
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair1,P,0.0,0.25,33261,33261
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair1,Q,0.0,-0.125,33261,33261
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair2,P,0.0,0.28125,2953,2953
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair2,Q,0.125,-0.25,2953,2953
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair3,P,0.0,-0.046875,5502,5502
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair3,Q,0.125,-0.65625,5502,5502
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair4,P,0.0,0.0,22344,22344
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair4,Q,0.0,-0.5625,22344,22344
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair5,P,0.0,0.0625,93838,93838
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair5,Q,0.0,-0.8125,93838,93838
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair6,P,0.125,0.125,27299,27299
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair6,Q,0.125,-0.4375,27299,27299
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair7,P,0.125,0.625,15907,15907
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair7,Q,0.125,0.0,23543,23543
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair8,P,0.0,0.125,4380,4380
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair8,Q,0.125,-0.25,4380,4380
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair9,P,0.125,0.0625,15981,15981
gemma-2-9b-it,hihp_imp_desc,0.01,6,6,MORE-LESS,pair9,Q,0.25,-0.1875,15981,15981
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair0,P,-0.375,-0.125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair0,Q,0.0,-0.5,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair1,P,-0.125,0.65625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair1,Q,0.125,-0.109375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair2,P,-0.125,0.0625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair2,Q,0.0,-0.40625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair3,P,-0.25,0.125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair3,Q,0.0,-0.21875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair4,P,0.0,0.0625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair4,Q,0.0,-0.40625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair5,P,0.125,0.5,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair5,Q,0.375,-0.25,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair6,P,0.0,-0.03125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair6,Q,0.0,-0.15625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair7,P,-0.125,0.25,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair7,Q,-0.125,-0.125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair8,P,-0.125,-0.1875,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair8,Q,0.125,-0.34375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair9,P,-0.125,0.4375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-OPP,pair9,Q,0.0,-0.28125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair0,P,0.25,0.40625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair0,Q,0.75,1.375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair1,P,0.25,-0.03125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair1,Q,0.5,0.59375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair2,P,0.375,0.40625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair2,Q,0.75,0.75,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair3,P,0.375,0.34375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair3,Q,0.75,0.75,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair4,P,0.375,0.21875,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair4,Q,0.75,0.75,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair5,P,0.625,1.0,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair5,Q,1.125,1.4375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair6,P,0.625,0.234375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair6,Q,0.875,2.09375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair7,P,0.5,0.0,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair7,Q,0.75,0.65625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair8,P,0.375,0.203125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair8,Q,0.875,0.90625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair9,P,0.5,0.3125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-MORE,pair9,Q,0.625,0.625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair0,P,0.125,-0.953125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair0,Q,0.75,0.4375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair1,P,0.25,-0.5625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair1,Q,0.5,0.5625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair2,P,0.125,-0.3984375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair2,Q,0.875,0.8125,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair3,P,0.0,-1.8125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair3,Q,0.75,1.1875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair4,P,0.375,-0.5,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair4,Q,0.5,-0.25,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair5,P,0.375,-0.96875,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair5,Q,0.75,-0.4375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair6,P,0.5,-0.375,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair6,Q,0.625,0.625,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair7,P,0.125,-0.8125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair7,Q,0.625,0.375,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair8,P,0.25,-0.28125,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair8,Q,0.5,0.5,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair9,P,0.25,-0.625,56401,56401
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,SAME-LESS,pair9,Q,0.5,0.6875,25280,25280
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair0,P,0.125,1.59375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair0,Q,0.5,1.90625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair1,P,0.125,1.314453125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair1,Q,0.0,1.0625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair2,P,0.25,1.083740234375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair2,Q,0.125,1.5,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair3,P,0.25,0.9921875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair3,Q,0.375,1.6328125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair4,P,0.25,0.9453125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair4,Q,0.25,1.28125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair5,P,0.375,1.453125,24202,56608
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair5,Q,0.5,2.15625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair6,P,0.25,1.640625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair6,Q,0.375,1.734375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair7,P,0.25,1.064453125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair7,Q,0.375,1.0625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair8,P,0.375,1.439453125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair8,Q,0.0,1.375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair9,P,0.375,0.71875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-MORE,pair9,Q,0.125,0.96875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair0,P,0.625,0.875,24202,56608
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair0,Q,0.5,1.66015625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair1,P,0.5,0.875,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair1,Q,0.125,1.41015625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair2,P,0.5,0.328125,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair2,Q,0.125,1.453125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair3,P,0.625,0.9375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair3,Q,0.375,1.61083984375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair4,P,0.625,0.9375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair4,Q,0.125,0.76513671875,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair5,P,0.5,0.9375,24202,56608
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair5,Q,0.375,0.984375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair6,P,0.75,0.6015625,24202,56608
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair6,Q,0.25,0.8984375,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair7,P,0.75,1.375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair7,Q,0.25,1.572265625,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair8,P,0.875,0.765625,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair8,Q,0.125,1.2578125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair9,P,0.625,0.859375,24202,24202
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,OPP-LESS,pair9,Q,0.125,1.92578125,13702,13702
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair0,P,-0.125,0.9375,111865,111865
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair0,Q,0.0,2.6875,111865,111865
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair1,P,0.25,1.75,33261,11341
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair1,Q,0.625,3.125,33261,11341
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair2,P,0.0,2.125,2953,2953
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair2,Q,0.25,3.625,2953,2953
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair3,P,-0.25,2.640625,5502,5502
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair3,Q,0.25,6.53125,5502,5502
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair4,P,0.375,2.34375,22344,22344
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair4,Q,0.625,4.9375,22344,22344
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair5,P,-0.125,4.375,93838,93838
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair5,Q,-1.25,5.25,93838,86212
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair6,P,0.125,1.5625,27299,27299
gemma-2-9b-it,hihp_imp_desc,0.03,20,20,MORE-LESS,pair6,Q,0.625,3.5,27299,27299
