group,ratio,crel_pair,pair_id,attr_dim,tgt_tok,argmax_clean,argmax_patched,is_correct_clean,is_correct_patched,is_argmax_flip,target_logit_delta_signed,source_logit_delta_signed
hihp_imp_desc,0.05,OPP-MORE,pair2,P,46878,46878,46878,1,1,0,-1.25,4.0
hihp_imp_desc,0.05,OPP-MORE,pair2,Q,4382,4382,4382,1,1,0,-0.625,1.625
hihp_imp_desc,0.05,OPP-MORE,pair3,P,46878,46878,46878,1,1,0,-1.0,3.625
hihp_imp_desc,0.05,OPP-MORE,pair3,Q,4382,4382,4382,1,1,0,-0.5,2.8125
hihp_imp_desc,0.05,OPP-MORE,pair4,P,46878,46878,46878,1,1,0,-1.5,5.3125
hihp_imp_desc,0.05,OPP-MORE,pair4,Q,4382,4382,4382,1,1,0,-0.75,1.8125
hihp_imp_desc,0.05,OPP-MORE,pair5,P,46878,46878,46878,1,1,0,-1.0,4.9375
hihp_imp_desc,0.05,OPP-MORE,pair5,Q,4382,4382,4382,1,1,0,-0.375,2.0
hihp_imp_desc,0.05,OPP-MORE,pair6,P,46878,46878,46878,1,1,0,-1.0,5.0
hihp_imp_desc,0.05,OPP-MORE,pair6,Q,4382,4382,4382,1,1,0,-0.5,2.0625
hihp_imp_desc,0.05,OPP-MORE,pair7,P,46878,46878,46878,1,1,0,-1.75,6.6875
hihp_imp_desc,0.05,OPP-MORE,pair7,Q,4382,4382,4382,1,1,0,-0.875,3.375
hihp_imp_desc,0.05,OPP-MORE,pair8,P,46878,46878,46878,1,1,0,-1.375,5.625
hihp_imp_desc,0.05,OPP-MORE,pair8,Q,4382,4382,4382,1,1,0,-0.5,1.375
hihp_imp_desc,0.05,OPP-MORE,pair9,P,46878,46878,46878,1,1,0,-1.875,5.75
hihp_imp_desc,0.05,OPP-MORE,pair9,Q,4382,4382,4382,1,1,0,-0.75,1.6875
hihp_imp_desc,0.05,OPP-LESS,pair0,P,46878,46878,46878,1,1,0,-2.375,10.46875
hihp_imp_desc,0.05,OPP-LESS,pair0,Q,4382,4382,4382,1,1,0,-0.75,9.09375
hihp_imp_desc,0.05,OPP-LESS,pair1,P,46878,46878,11716,1,0,1,-3.125,10.03125
hihp_imp_desc,0.05,OPP-LESS,pair1,Q,4382,4382,4382,1,1,0,-0.625,10.375
hihp_imp_desc,0.05,OPP-LESS,pair2,P,46878,46878,46878,1,1,0,-2.625,12.46875
hihp_imp_desc,0.05,OPP-LESS,pair2,Q,4382,4382,4382,1,1,0,-0.875,12.71875
hihp_imp_desc,0.05,OPP-LESS,pair3,P,46878,46878,2479,1,0,1,-2.25,8.5
hihp_imp_desc,0.05,OPP-LESS,pair3,Q,4382,4382,4382,1,1,0,-0.625,9.3125
hihp_imp_desc,0.05,OPP-LESS,pair4,P,46878,46878,356,1,0,1,-3.375,10.3125
hihp_imp_desc,0.05,OPP-LESS,pair4,Q,4382,4382,4382,1,1,0,-1.125,10.71875
hihp_imp_desc,0.05,OPP-LESS,pair5,P,46878,46878,46878,1,1,0,-2.0,11.53125
hihp_imp_desc,0.05,OPP-LESS,pair5,Q,4382,4382,4382,1,1,0,-0.875,8.5625
hihp_imp_desc,0.05,OPP-LESS,pair6,P,46878,46878,46878,1,1,0,-2.75,10.5
hihp_imp_desc,0.05,OPP-LESS,pair6,Q,4382,4382,4382,1,1,0,-1.0,10.78125
hihp_imp_desc,0.05,OPP-LESS,pair7,P,46878,46878,356,1,0,1,-3.75,9.96875
hihp_imp_desc,0.05,OPP-LESS,pair7,Q,4382,4382,4382,1,1,0,-1.0,8.0625
hihp_imp_desc,0.05,OPP-LESS,pair8,P,46878,46878,46878,1,1,0,-2.875,10.84375
hihp_imp_desc,0.05,OPP-LESS,pair8,Q,4382,4382,4382,1,1,0,-0.75,10.59375
hihp_imp_desc,0.05,OPP-LESS,pair9,P,46878,46878,356,1,0,1,-3.5,12.8125
hihp_imp_desc,0.05,OPP-LESS,pair9,Q,4382,4382,4382,1,1,0,-0.875,12.0
hihp_imp_desc,0.05,MORE-LESS,pair0,P,10006,10006,22337,1,0,1,-2.875,3.125
hihp_imp_desc,0.05,MORE-LESS,pair0,Q,10006,10006,22337,1,0,1,-2.5,3.0625
hihp_imp_desc,0.05,MORE-LESS,pair1,P,7245,7245,11716,1,0,1,-3.5,5.625
hihp_imp_desc,0.05,MORE-LESS,pair1,Q,7245,7245,11716,1,0,1,-3.25,7.25
hihp_imp_desc,0.05,MORE-LESS,pair2,P,18515,18515,64883,1,0,1,-3.375,4.875
hihp_imp_desc,0.05,MORE-LESS,pair2,Q,18515,18515,64883,1,0,1,-3.375,4.6875
hihp_imp_desc,0.05,MORE-LESS,pair3,P,9427,9427,2479,1,0,1,-3.5,5.375
hihp_imp_desc,0.05,MORE-LESS,pair3,Q,9427,9427,2479,1,0,1,-3.375,5.25
hihp_imp_desc,0.05,MORE-LESS,pair4,P,41389,41389,34264,1,0,1,-3.5625,5.125
hihp_imp_desc,0.05,MORE-LESS,pair4,Q,41389,41389,34264,1,0,1,-3.125,5.4375
hihp_imp_desc,0.05,MORE-LESS,pair5,P,1765,1765,18728,1,0,1,-2.75,3.375
hihp_imp_desc,0.05,MORE-LESS,pair5,Q,1765,1765,18728,1,0,1,-2.375,3.5
hihp_imp_desc,0.05,MORE-LESS,pair6,P,26976,26976,43773,1,0,1,-3.125,5.25
hihp_imp_desc,0.05,MORE-LESS,pair6,Q,26976,26976,43773,1,0,1,-3.125,5.75
hihp_imp_desc,0.05,MORE-LESS,pair7,P,59380,59380,35092,1,0,1,-4.1875,3.625
hihp_imp_desc,0.05,MORE-LESS,pair7,Q,59380,59380,35092,1,0,1,-3.5,3.75
hihp_imp_desc,0.05,MORE-LESS,pair8,P,13259,13259,18608,1,0,1,-3.375,5.0
hihp_imp_desc,0.05,MORE-LESS,pair8,Q,13259,13259,18608,1,0,1,-3.25,5.625
hihp_imp_desc,0.05,MORE-LESS,pair9,P,57625,57625,45712,1,0,1,-3.75,8.0
hihp_imp_desc,0.05,MORE-LESS,pair9,Q,57625,57625,45712,1,0,1,-3.375,8.75
hihp_imp_desc,0.1,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-4.125,7.1875
hihp_imp_desc,0.1,SAME-OPP,pair0,Q,6485,6485,4382,1,0,1,-2.9375,4.6875
hihp_imp_desc,0.1,SAME-OPP,pair1,P,14265,14265,46878,1,0,1,-4.75,8.5625
hihp_imp_desc,0.1,SAME-OPP,pair1,Q,6485,6485,4382,1,0,1,-3.1875,5.375
hihp_imp_desc,0.1,SAME-OPP,pair2,P,14265,14265,46878,1,0,1,-5.5,7.9375
hihp_imp_desc,0.1,SAME-OPP,pair2,Q,6485,6485,4382,1,0,1,-3.625,5.4375
hihp_imp_desc,0.1,SAME-OPP,pair3,P,14265,14265,46878,1,0,1,-4.25,7.625
hihp_imp_desc,0.1,SAME-OPP,pair3,Q,6485,6485,4382,1,0,1,-3.375,5.1875
hihp_imp_desc,0.1,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-4.0,7.75
hihp_imp_desc,0.1,SAME-OPP,pair4,Q,6485,6485,4382,1,0,1,-2.375,7.6875
hihp_imp_desc,0.1,SAME-OPP,pair5,P,14265,14265,46878,1,0,1,-5.0,6.3125
hihp_imp_desc,0.1,SAME-OPP,pair5,Q,6485,6485,4382,1,0,1,-2.8125,5.6875
hihp_imp_desc,0.1,SAME-OPP,pair6,P,14265,14265,46878,1,0,1,-3.8125,7.8125
hihp_imp_desc,0.1,SAME-OPP,pair6,Q,6485,6485,4382,1,0,1,-2.75,4.6875
hihp_imp_desc,0.1,SAME-OPP,pair7,P,14265,14265,46878,1,0,1,-4.125,8.25
hihp_imp_desc,0.1,SAME-OPP,pair7,Q,6485,6485,4382,1,0,1,-3.0,5.4375
hihp_imp_desc,0.1,SAME-OPP,pair8,P,14265,14265,46878,1,0,1,-4.5625,7.0
hihp_imp_desc,0.1,SAME-OPP,pair8,Q,6485,6485,4382,1,0,1,-3.1875,4.9375
hihp_imp_desc,0.1,SAME-OPP,pair9,P,14265,14265,46878,1,0,1,-4.9375,9.125
hihp_imp_desc,0.1,SAME-OPP,pair9,Q,6485,6485,4382,1,0,1,-3.0,6.6875
hihp_imp_desc,0.1,SAME-MORE,pair0,P,14265,14265,10006,1,0,1,-1.125,2.625
hihp_imp_desc,0.1,SAME-MORE,pair0,Q,6485,6485,6485,1,1,0,-0.75,2.1875
hihp_imp_desc,0.1,SAME-MORE,pair1,P,14265,14265,7245,1,0,1,-1.625,2.625
hihp_imp_desc,0.1,SAME-MORE,pair1,Q,6485,6485,7245,1,0,1,-0.75,2.375
hihp_imp_desc,0.1,SAME-MORE,pair2,P,14265,14265,14265,1,1,0,-1.75,2.125
hihp_imp_desc,0.1,SAME-MORE,pair2,Q,6485,6485,6485,1,1,0,-0.875,1.75
hihp_imp_desc,0.1,SAME-MORE,pair3,P,14265,14265,14265,1,1,0,-0.875,2.75
hihp_imp_desc,0.1,SAME-MORE,pair3,Q,6485,6485,6485,1,1,0,-0.625,2.75
hihp_imp_desc,0.1,SAME-MORE,pair4,P,14265,14265,48035,1,0,1,-1.875,2.1875
hihp_imp_desc,0.1,SAME-MORE,pair4,Q,6485,6485,6485,1,1,0,-0.5,1.875
hihp_imp_desc,0.1,SAME-MORE,pair5,P,14265,14265,1765,1,0,1,-2.3125,3.0625
hihp_imp_desc,0.1,SAME-MORE,pair5,Q,6485,6485,1765,1,0,1,-1.375,2.5625
hihp_imp_desc,0.1,SAME-MORE,pair6,P,14265,14265,14265,1,1,0,-1.125,2.6875
hihp_imp_desc,0.1,SAME-MORE,pair6,Q,6485,6485,6485,1,1,0,-0.625,2.5625
hihp_imp_desc,0.1,SAME-MORE,pair7,P,14265,14265,14265,1,1,0,-1.75,3.6875
hihp_imp_desc,0.1,SAME-MORE,pair7,Q,6485,6485,6485,1,1,0,-0.5,3.375
hihp_imp_desc,0.1,SAME-MORE,pair8,P,14265,14265,13259,1,0,1,-2.25,4.0625
hihp_imp_desc,0.1,SAME-MORE,pair8,Q,6485,6485,13259,1,0,1,-1.25,2.8125
hihp_imp_desc,0.1,SAME-MORE,pair9,P,14265,14265,14265,1,1,0,-2.0,3.5625
hihp_imp_desc,0.1,SAME-MORE,pair9,Q,6485,6485,6485,1,1,0,-0.875,2.4375
hihp_imp_desc,0.1,SAME-LESS,pair0,P,14265,14265,14265,1,1,0,-0.375,1.75
hihp_imp_desc,0.1,SAME-LESS,pair0,Q,6485,6485,6485,1,1,0,-0.625,1.0
hihp_imp_desc,0.1,SAME-LESS,pair1,P,14265,14265,14265,1,1,0,-0.375,2.6875
hihp_imp_desc,0.1,SAME-LESS,pair1,Q,6485,6485,6485,1,1,0,-0.75,1.5
hihp_imp_desc,0.1,SAME-LESS,pair2,P,14265,14265,14265,1,1,0,-1.375,5.0625
hihp_imp_desc,0.1,SAME-LESS,pair2,Q,6485,6485,6485,1,1,0,-1.25,1.875
hihp_imp_desc,0.1,SAME-LESS,pair3,P,14265,14265,14265,1,1,0,-0.75,4.125
hihp_imp_desc,0.1,SAME-LESS,pair3,Q,6485,6485,6485,1,1,0,-1.0,1.875
hihp_imp_desc,0.1,SAME-LESS,pair4,P,14265,14265,14265,1,1,0,-0.75,2.9375
hihp_imp_desc,0.1,SAME-LESS,pair4,Q,6485,6485,6485,1,1,0,-1.125,1.75
hihp_imp_desc,0.1,SAME-LESS,pair5,P,14265,14265,18728,1,0,1,-0.875,2.5625
hihp_imp_desc,0.1,SAME-LESS,pair5,Q,6485,6485,18728,1,0,1,-0.75,1.375
hihp_imp_desc,0.1,SAME-LESS,pair6,P,14265,14265,14265,1,1,0,-0.75,4.1875
hihp_imp_desc,0.1,SAME-LESS,pair6,Q,6485,6485,43773,1,0,1,-1.125,2.9375
hihp_imp_desc,0.1,SAME-LESS,pair7,P,14265,14265,14265,1,1,0,-0.625,2.875
hihp_imp_desc,0.1,SAME-LESS,pair7,Q,6485,6485,35092,1,0,1,-0.75,2.125
hihp_imp_desc,0.1,SAME-LESS,pair8,P,14265,14265,14265,1,1,0,-0.875,3.0
hihp_imp_desc,0.1,SAME-LESS,pair8,Q,6485,6485,18608,1,0,1,-1.0,2.125
hihp_imp_desc,0.1,SAME-LESS,pair9,P,14265,14265,14265,1,1,0,-0.875,3.9375
hihp_imp_desc,0.1,SAME-LESS,pair9,Q,6485,6485,6485,1,1,0,-0.875,2.0625
hihp_imp_desc,0.1,OPP-MORE,pair0,P,46878,46878,46878,1,1,0,-1.375,4.4375
hihp_imp_desc,0.1,OPP-MORE,pair0,Q,4382,4382,4382,1,1,0,-1.375,1.8125
hihp_imp_desc,0.1,OPP-MORE,pair1,P,46878,46878,46878,1,1,0,-1.375,3.5625
hihp_imp_desc,0.1,OPP-MORE,pair1,Q,4382,4382,7245,1,0,1,-1.75,2.0
hihp_imp_desc,0.1,OPP-MORE,pair2,P,46878,46878,46878,1,1,0,-1.5,3.875
hihp_imp_desc,0.1,OPP-MORE,pair2,Q,4382,4382,18515,1,0,1,-2.125,1.5
hihp_imp_desc,0.1,OPP-MORE,pair3,P,46878,46878,46878,1,1,0,-1.125,3.75
hihp_imp_desc,0.1,OPP-MORE,pair3,Q,4382,4382,4382,1,1,0,-1.625,2.6875
hihp_imp_desc,0.1,OPP-MORE,pair4,P,46878,46878,46878,1,1,0,-1.75,5.3125
hihp_imp_desc,0.1,OPP-MORE,pair4,Q,4382,4382,4382,1,1,0,-2.125,1.8125
hihp_imp_desc,0.1,OPP-MORE,pair5,P,46878,46878,46878,1,1,0,-1.25,5.3125
hihp_imp_desc,0.1,OPP-MORE,pair5,Q,4382,4382,4382,1,1,0,-1.875,2.0
hihp_imp_desc,0.1,OPP-MORE,pair6,P,46878,46878,46878,1,1,0,-1.25,5.25
hihp_imp_desc,0.1,OPP-MORE,pair6,Q,4382,4382,4382,1,1,0,-1.5,2.0625
hihp_imp_desc,0.1,OPP-MORE,pair7,P,46878,46878,46878,1,1,0,-2.25,7.1875
hihp_imp_desc,0.1,OPP-MORE,pair7,Q,4382,4382,4382,1,1,0,-2.125,3.75
hihp_imp_desc,0.1,OPP-MORE,pair8,P,46878,46878,46878,1,1,0,-1.75,5.75
hihp_imp_desc,0.1,OPP-MORE,pair8,Q,4382,4382,13259,1,0,1,-1.5,1.625
hihp_imp_desc,0.1,OPP-MORE,pair9,P,46878,46878,46878,1,1,0,-2.0,6.0
hihp_imp_desc,0.1,OPP-MORE,pair9,Q,4382,4382,57625,1,0,1,-2.5,2.0625
hihp_imp_desc,0.1,OPP-LESS,pair0,P,46878,46878,46878,1,1,0,-2.875,10.71875
hihp_imp_desc,0.1,OPP-LESS,pair0,Q,4382,4382,4382,1,1,0,-1.375,9.34375
hihp_imp_desc,0.1,OPP-LESS,pair1,P,46878,46878,14265,1,0,1,-3.875,10.03125
hihp_imp_desc,0.1,OPP-LESS,pair1,Q,4382,4382,4382,1,1,0,-1.25,10.625
hihp_imp_desc,0.1,OPP-LESS,pair2,P,46878,46878,46878,1,1,0,-3.0,12.34375
hihp_imp_desc,0.1,OPP-LESS,pair2,Q,4382,4382,4382,1,1,0,-1.875,12.71875
hihp_imp_desc,0.1,OPP-LESS,pair3,P,46878,46878,2479,1,0,1,-2.5,8.375
hihp_imp_desc,0.1,OPP-LESS,pair3,Q,4382,4382,4382,1,1,0,-1.125,9.3125
hihp_imp_desc,0.1,OPP-LESS,pair4,P,46878,46878,356,1,0,1,-4.125,10.25
hihp_imp_desc,0.1,OPP-LESS,pair4,Q,4382,4382,4382,1,1,0,-2.0,10.71875
hihp_imp_desc,0.1,OPP-LESS,pair5,P,46878,46878,46878,1,1,0,-2.5,11.90625
hihp_imp_desc,0.1,OPP-LESS,pair5,Q,4382,4382,18728,1,0,1,-2.0,9.3125
hihp_imp_desc,0.1,OPP-LESS,pair6,P,46878,46878,43773,1,0,1,-3.5,10.5
hihp_imp_desc,0.1,OPP-LESS,pair6,Q,4382,4382,4382,1,1,0,-2.0,10.90625
hihp_imp_desc,0.1,OPP-LESS,pair7,P,46878,46878,14265,1,0,1,-5.625,10.21875
hihp_imp_desc,0.1,OPP-LESS,pair7,Q,4382,4382,35092,1,0,1,-2.125,8.6875
hihp_imp_desc,0.1,OPP-LESS,pair8,P,46878,46878,18608,1,0,1,-3.25,11.09375
hihp_imp_desc,0.1,OPP-LESS,pair8,Q,4382,4382,4382,1,1,0,-1.625,11.21875
hihp_imp_desc,0.1,OPP-LESS,pair9,P,46878,46878,356,1,0,1,-4.0625,12.75
hihp_imp_desc,0.1,OPP-LESS,pair9,Q,4382,4382,4382,1,1,0,-1.875,12.25
hihp_imp_desc,0.1,MORE-LESS,pair0,P,10006,10006,22337,1,0,1,-3.0,3.125
hihp_imp_desc,0.1,MORE-LESS,pair0,Q,10006,10006,22337,1,0,1,-2.625,2.9375
hihp_imp_desc,0.1,MORE-LESS,pair1,P,7245,7245,11716,1,0,1,-3.5,5.625
hihp_imp_desc,0.1,MORE-LESS,pair1,Q,7245,7245,11716,1,0,1,-3.625,7.25
hihp_imp_desc,0.1,MORE-LESS,pair2,P,18515,18515,64883,1,0,1,-3.625,4.75
hihp_imp_desc,0.1,MORE-LESS,pair2,Q,18515,18515,64883,1,0,1,-3.75,4.5625
hihp_imp_desc,0.1,MORE-LESS,pair3,P,9427,9427,2479,1,0,1,-3.625,5.25
hihp_imp_desc,0.1,MORE-LESS,pair3,Q,9427,9427,2479,1,0,1,-3.625,5.375
hihp_imp_desc,0.1,MORE-LESS,pair4,P,41389,41389,34264,1,0,1,-3.875,5.25
hihp_imp_desc,0.1,MORE-LESS,pair4,Q,41389,41389,34264,1,0,1,-3.4375,5.5625
hihp_imp_desc,0.1,MORE-LESS,pair5,P,1765,1765,18728,1,0,1,-2.875,3.375
hihp_imp_desc,0.1,MORE-LESS,pair5,Q,1765,1765,18728,1,0,1,-2.625,3.5
hihp_imp_desc,0.1,MORE-LESS,pair6,P,26976,26976,43773,1,0,1,-3.5,5.25
hihp_imp_desc,0.1,MORE-LESS,pair6,Q,26976,26976,43773,1,0,1,-3.25,5.875
hihp_imp_desc,0.1,MORE-LESS,pair7,P,59380,59380,35092,1,0,1,-4.4375,3.625
hihp_imp_desc,0.1,MORE-LESS,pair7,Q,59380,59380,35092,1,0,1,-3.625,3.625
hihp_imp_desc,0.1,MORE-LESS,pair8,P,13259,13259,18608,1,0,1,-3.625,5.0
hihp_imp_desc,0.1,MORE-LESS,pair8,Q,13259,13259,18608,1,0,1,-3.5,5.5
hihp_imp_desc,0.1,MORE-LESS,pair9,P,57625,57625,45712,1,0,1,-4.0,8.0
hihp_imp_desc,0.1,MORE-LESS,pair9,Q,57625,57625,45712,1,0,1,-3.625,8.625
hihp_imp_desc,0.2,SAME-OPP,pair0,P,14265,14265,46878,1,0,1,-4.375,7.6875
hihp_imp_desc,0.2,SAME-OPP,pair0,Q,6485,6485,4382,1,0,1,-3.6875,4.9375
hihp_imp_desc,0.2,SAME-OPP,pair1,P,14265,14265,46878,1,0,1,-5.3125,8.9375
hihp_imp_desc,0.2,SAME-OPP,pair1,Q,6485,6485,4382,1,0,1,-4.5,5.625
hihp_imp_desc,0.2,SAME-OPP,pair2,P,14265,14265,46878,1,0,1,-6.375,8.3125
hihp_imp_desc,0.2,SAME-OPP,pair2,Q,6485,6485,4382,1,0,1,-4.8125,5.5625
hihp_imp_desc,0.2,SAME-OPP,pair3,P,14265,14265,46878,1,0,1,-5.25,8.125
hihp_imp_desc,0.2,SAME-OPP,pair3,Q,6485,6485,4382,1,0,1,-5.0625,5.8125
hihp_imp_desc,0.2,SAME-OPP,pair4,P,14265,14265,46878,1,0,1,-4.25,8.5
hihp_imp_desc,0.2,SAME-OPP,pair4,Q,6485,6485,4382,1,0,1,-3.25,8.1875
hihp_imp_desc,0.2,SAME-OPP,pair5,P,14265,14265,46878,1,0,1,-5.3125,6.6875
hihp_imp_desc,0.2,SAME-OPP,pair5,Q,6485,6485,4382,1,0,1,-3.5625,5.9375
hihp_imp_desc,0.2,SAME-OPP,pair6,P,14265,14265,46878,1,0,1,-4.5625,8.3125
hihp_imp_desc,0.2,SAME-OPP,pair6,Q,6485,6485,4382,1,0,1,-3.9375,4.8125
hihp_imp_desc,0.2,SAME-OPP,pair7,P,14265,14265,46878,1,0,1,-4.875,8.75
hihp_imp_desc,0.2,SAME-OPP,pair7,Q,6485,6485,4382,1,0,1,-4.0,5.8125
hihp_imp_desc,0.2,SAME-OPP,pair8,P,14265,14265,46878,1,0,1,-5.3125,7.625
hihp_imp_desc,0.2,SAME-OPP,pair8,Q,6485,6485,4382,1,0,1,-4.25,5.1875
hihp_imp_desc,0.2,SAME-OPP,pair9,P,14265,14265,46878,1,0,1,-5.8125,9.875
hihp_imp_desc,0.2,SAME-OPP,pair9,Q,6485,6485,4382,1,0,1,-4.1875,7.1875
