group,ratio,crel_pair,pair_id,attr_dim,tgt_tok,argmax_clean,argmax_patched,is_correct_clean,is_correct_patched,is_argmax_flip,target_logit_delta_signed,source_logit_delta_signed
hihp_imp_desc,0.05,OPP-MORE,pair0,P,45778,45778,45778,1,1,0,-1.75,0.890625
hihp_imp_desc,0.05,OPP-MORE,pair0,Q,4285,4285,4285,1,1,0,-2.25,1.46875
hihp_imp_desc,0.05,OPP-MORE,pair1,P,45778,45778,45778,1,1,0,-2.5,2.125
hihp_imp_desc,0.05,OPP-MORE,pair1,Q,4285,4285,4285,1,1,0,-1.0,0.125
hihp_imp_desc,0.05,OPP-MORE,pair2,P,45778,45778,45778,1,1,0,-2.5,2.1875
hihp_imp_desc,0.05,OPP-MORE,pair2,Q,4285,4285,4285,1,1,0,-3.0,4.6875
hihp_imp_desc,0.05,OPP-MORE,pair3,P,45778,45778,45778,1,1,0,-2.0,3.3125
hihp_imp_desc,0.05,OPP-MORE,pair3,Q,4285,4285,4285,1,1,0,-1.75,1.5
hihp_imp_desc,0.05,OPP-MORE,pair4,P,45778,45778,45778,1,1,0,-1.5,2.21875
hihp_imp_desc,0.05,OPP-MORE,pair4,Q,4285,4285,4285,1,1,0,-1.25,4.15625
hihp_imp_desc,0.05,OPP-MORE,pair5,P,45778,45778,45778,1,1,0,-2.0,1.8125
hihp_imp_desc,0.05,OPP-MORE,pair5,Q,4285,4285,4285,1,1,0,-1.75,0.3125
hihp_imp_desc,0.05,OPP-MORE,pair6,P,45778,45778,45778,1,1,0,-2.5,1.9375
hihp_imp_desc,0.05,OPP-MORE,pair6,Q,4285,4285,4285,1,1,0,-2.5,0.84375
hihp_imp_desc,0.05,OPP-MORE,pair7,P,45778,45778,45778,1,1,0,-2.0,3.5
hihp_imp_desc,0.05,OPP-MORE,pair7,Q,4285,4285,4285,1,1,0,-0.75,2.6875
hihp_imp_desc,0.05,OPP-MORE,pair8,P,45778,45778,45778,1,1,0,-2.5,1.5
hihp_imp_desc,0.05,OPP-MORE,pair8,Q,4285,4285,4285,1,1,0,-0.25,-2.1875
hihp_imp_desc,0.05,OPP-MORE,pair9,P,45778,45778,45778,1,1,0,-2.0,2.03125
hihp_imp_desc,0.05,OPP-MORE,pair9,Q,4285,8993,8993,0,0,0,-1.25,0.625
hihp_imp_desc,0.05,OPP-LESS,pair0,P,45778,45778,45778,1,1,0,-2.125,3.1875
hihp_imp_desc,0.05,OPP-LESS,pair0,Q,4285,4285,4285,1,1,0,-0.75,2.921875
hihp_imp_desc,0.05,OPP-LESS,pair1,P,45778,45778,45778,1,1,0,-2.75,2.46875
hihp_imp_desc,0.05,OPP-LESS,pair1,Q,4285,4285,4285,1,1,0,-1.25,2.78125
hihp_imp_desc,0.05,OPP-LESS,pair2,P,45778,45778,45778,1,1,0,-3.75,0.8310546875
hihp_imp_desc,0.05,OPP-LESS,pair2,Q,4285,4285,8993,1,0,1,-2.0,1.32666015625
hihp_imp_desc,0.05,OPP-LESS,pair3,P,45778,45778,45778,1,1,0,-2.5,4.1875
hihp_imp_desc,0.05,OPP-LESS,pair3,Q,4285,4285,4285,1,1,0,-1.0,3.59375
hihp_imp_desc,0.05,OPP-LESS,pair4,P,45778,45778,45778,1,1,0,-2.75,3.2265625
hihp_imp_desc,0.05,OPP-LESS,pair4,Q,4285,4285,4285,1,1,0,-1.0,4.5
hihp_imp_desc,0.05,OPP-LESS,pair5,P,45778,45778,45778,1,1,0,-3.5,1.6875
hihp_imp_desc,0.05,OPP-LESS,pair5,Q,4285,4285,4285,1,1,0,-1.75,0.96875
hihp_imp_desc,0.05,OPP-LESS,pair6,P,45778,45778,45778,1,1,0,-3.625,5.125
hihp_imp_desc,0.05,OPP-LESS,pair6,Q,4285,4285,4285,1,1,0,-2.25,4.53125
hihp_imp_desc,0.05,OPP-LESS,pair7,P,45778,45778,45778,1,1,0,-2.875,3.1875
hihp_imp_desc,0.05,OPP-LESS,pair7,Q,4285,4285,4285,1,1,0,-1.0,2.8125
hihp_imp_desc,0.05,OPP-LESS,pair8,P,45778,45778,45778,1,1,0,-4.0,3.171875
hihp_imp_desc,0.05,OPP-LESS,pair8,Q,4285,4285,4285,1,1,0,-1.0,4.0
hihp_imp_desc,0.05,OPP-LESS,pair9,P,45778,45778,45778,1,1,0,-2.5,1.1484375
hihp_imp_desc,0.05,OPP-LESS,pair9,Q,4285,8993,4285,0,1,1,-2.0,1.109375
hihp_imp_desc,0.05,MORE-LESS,pair0,P,9805,9805,9805,1,1,0,0.625,3.25
hihp_imp_desc,0.05,MORE-LESS,pair0,Q,9805,9805,9805,1,1,0,1.25,1.75
hihp_imp_desc,0.05,MORE-LESS,pair1,P,16049,16049,16049,1,1,0,0.0,1.9375
hihp_imp_desc,0.05,MORE-LESS,pair1,Q,16049,16049,16049,1,1,0,-0.5,4.125
hihp_imp_desc,0.05,MORE-LESS,pair2,P,24479,24479,24479,1,1,0,-1.0,2.6875
hihp_imp_desc,0.05,MORE-LESS,pair2,Q,24479,24479,24479,1,1,0,-0.625,2.875
hihp_imp_desc,0.05,MORE-LESS,pair3,P,4704,4704,4704,1,1,0,0.625,3.0
hihp_imp_desc,0.05,MORE-LESS,pair3,Q,4704,4704,4704,1,1,0,-0.5,1.9375
hihp_imp_desc,0.05,MORE-LESS,pair4,P,51479,51479,51479,1,1,0,-1.125,3.1875
hihp_imp_desc,0.05,MORE-LESS,pair4,Q,51479,51479,51479,1,1,0,-1.125,3.125
hihp_imp_desc,0.05,MORE-LESS,pair5,P,4258,4258,4258,1,1,0,0.0,1.9375
hihp_imp_desc,0.05,MORE-LESS,pair5,Q,4258,4258,4258,1,1,0,0.0,2.625
hihp_imp_desc,0.05,MORE-LESS,pair6,P,64535,64535,64535,1,1,0,-0.125,4.5
hihp_imp_desc,0.05,MORE-LESS,pair6,Q,64535,64535,64535,1,1,0,-0.375,5.0
hihp_imp_desc,0.05,MORE-LESS,pair7,P,7100,7100,7100,1,1,0,-0.625,1.4375
hihp_imp_desc,0.05,MORE-LESS,pair7,Q,7100,7100,7100,1,1,0,-1.0,1.6875
hihp_imp_desc,0.05,MORE-LESS,pair8,P,23071,23071,23071,1,1,0,0.125,1.0625
hihp_imp_desc,0.05,MORE-LESS,pair8,Q,23071,23071,23071,1,1,0,-0.25,0.75
hihp_imp_desc,0.05,MORE-LESS,pair9,P,18613,18613,18613,1,1,0,-0.875,4.6875
hihp_imp_desc,0.05,MORE-LESS,pair9,Q,18613,18613,18613,1,1,0,-0.875,2.9375
hihp_imp_desc,0.1,SAME-OPP,pair0,P,13939,13939,45778,1,0,1,-13.375,16.25
hihp_imp_desc,0.1,SAME-OPP,pair0,Q,6351,6351,4285,1,0,1,-10.875,17.25
hihp_imp_desc,0.1,SAME-OPP,pair1,P,13939,13939,45778,1,0,1,-11.25,15.5
hihp_imp_desc,0.1,SAME-OPP,pair1,Q,6351,6351,4285,1,0,1,-8.875,18.375
hihp_imp_desc,0.1,SAME-OPP,pair2,P,13939,46002,45778,0,0,1,-11.5,16.375
hihp_imp_desc,0.1,SAME-OPP,pair2,Q,6351,6351,4285,1,0,1,-9.625,19.0
hihp_imp_desc,0.1,SAME-OPP,pair3,P,13939,13939,45778,1,0,1,-14.0,15.375
hihp_imp_desc,0.1,SAME-OPP,pair3,Q,6351,6351,4285,1,0,1,-10.375,18.75
hihp_imp_desc,0.1,SAME-OPP,pair4,P,13939,13939,45778,1,0,1,-12.75,15.25
hihp_imp_desc,0.1,SAME-OPP,pair4,Q,6351,6351,4285,1,0,1,-9.875,17.875
hihp_imp_desc,0.1,SAME-OPP,pair5,P,13939,13939,45778,1,0,1,-13.0,15.875
hihp_imp_desc,0.1,SAME-OPP,pair5,Q,6351,6351,4285,1,0,1,-9.875,17.375
hihp_imp_desc,0.1,SAME-OPP,pair6,P,13939,13939,45778,1,0,1,-12.875,15.75
hihp_imp_desc,0.1,SAME-OPP,pair6,Q,6351,6351,4285,1,0,1,-10.5,18.75
hihp_imp_desc,0.1,SAME-OPP,pair7,P,13939,13939,45778,1,0,1,-10.875,17.125
hihp_imp_desc,0.1,SAME-OPP,pair7,Q,6351,6351,4285,1,0,1,-8.125,17.5
hihp_imp_desc,0.1,SAME-OPP,pair8,P,13939,13939,45778,1,0,1,-11.625,16.375
hihp_imp_desc,0.1,SAME-OPP,pair8,Q,6351,6351,4285,1,0,1,-9.125,18.125
hihp_imp_desc,0.1,SAME-OPP,pair9,P,13939,13939,45778,1,0,1,-12.125,16.6875
hihp_imp_desc,0.1,SAME-OPP,pair9,Q,6351,6351,4285,1,0,1,-8.875,17.875
hihp_imp_desc,0.1,SAME-MORE,pair0,P,13939,13939,13939,1,1,0,-6.875,9.65625
hihp_imp_desc,0.1,SAME-MORE,pair0,Q,6351,6351,6351,1,1,0,-6.0,4.25
hihp_imp_desc,0.1,SAME-MORE,pair1,P,13939,13939,13939,1,1,0,-6.875,12.6875
hihp_imp_desc,0.1,SAME-MORE,pair1,Q,6351,6351,6351,1,1,0,-4.25,15.6875
hihp_imp_desc,0.1,SAME-MORE,pair2,P,13939,46002,45778,0,0,1,-9.75,5.5625
hihp_imp_desc,0.1,SAME-MORE,pair2,Q,6351,6351,6351,1,1,0,-7.75,6.875
hihp_imp_desc,0.1,SAME-MORE,pair3,P,13939,13939,13939,1,1,0,-8.375,10.0625
hihp_imp_desc,0.1,SAME-MORE,pair3,Q,6351,6351,6351,1,1,0,-5.25,16.5
hihp_imp_desc,0.1,SAME-MORE,pair4,P,13939,13939,13939,1,1,0,-8.75,12.1875
hihp_imp_desc,0.1,SAME-MORE,pair4,Q,6351,6351,6351,1,1,0,-6.75,17.1875
hihp_imp_desc,0.1,SAME-MORE,pair5,P,13939,13939,13939,1,1,0,-8.25,11.125
hihp_imp_desc,0.1,SAME-MORE,pair5,Q,6351,6351,6351,1,1,0,-5.5,15.0
hihp_imp_desc,0.1,SAME-MORE,pair6,P,13939,13939,13939,1,1,0,-8.0,14.40625
hihp_imp_desc,0.1,SAME-MORE,pair6,Q,6351,6351,6351,1,1,0,-5.75,17.9375
hihp_imp_desc,0.1,SAME-MORE,pair7,P,13939,13939,13939,1,1,0,-5.625,11.3125
hihp_imp_desc,0.1,SAME-MORE,pair7,Q,6351,6351,6351,1,1,0,-2.0,10.9375
hihp_imp_desc,0.1,SAME-MORE,pair8,P,13939,13939,13939,1,1,0,-6.375,9.375
hihp_imp_desc,0.1,SAME-MORE,pair8,Q,6351,6351,6351,1,1,0,-4.25,13.1875
hihp_imp_desc,0.1,SAME-MORE,pair9,P,13939,13939,356,1,0,1,-7.25,6.8125
hihp_imp_desc,0.1,SAME-MORE,pair9,Q,6351,6351,6351,1,1,0,-3.75,7.875
hihp_imp_desc,0.1,SAME-LESS,pair0,P,13939,13939,13939,1,1,0,-4.375,2.875
hihp_imp_desc,0.1,SAME-LESS,pair0,Q,6351,6351,6351,1,1,0,-4.5,4.5625
hihp_imp_desc,0.1,SAME-LESS,pair1,P,13939,13939,13939,1,1,0,-2.875,1.625
hihp_imp_desc,0.1,SAME-LESS,pair1,Q,6351,6351,6351,1,1,0,-4.75,6.625
hihp_imp_desc,0.1,SAME-LESS,pair2,P,13939,46002,46002,0,0,0,-5.25,4.296875
hihp_imp_desc,0.1,SAME-LESS,pair2,Q,6351,6351,22096,1,0,1,-6.125,8.25
hihp_imp_desc,0.1,SAME-LESS,pair3,P,13939,13939,13939,1,1,0,-4.25,5.5
hihp_imp_desc,0.1,SAME-LESS,pair3,Q,6351,6351,6351,1,1,0,-4.25,6.75
hihp_imp_desc,0.1,SAME-LESS,pair4,P,13939,13939,13939,1,1,0,-4.5,5.96875
hihp_imp_desc,0.1,SAME-LESS,pair4,Q,6351,6351,6351,1,1,0,-7.0,9.0
hihp_imp_desc,0.1,SAME-LESS,pair5,P,13939,13939,13939,1,1,0,-5.0,4.875
hihp_imp_desc,0.1,SAME-LESS,pair5,Q,6351,6351,6351,1,1,0,-5.5,6.875
hihp_imp_desc,0.1,SAME-LESS,pair6,P,13939,13939,13939,1,1,0,-4.0,1.8125
hihp_imp_desc,0.1,SAME-LESS,pair6,Q,6351,6351,6351,1,1,0,-5.5,6.5
hihp_imp_desc,0.1,SAME-LESS,pair7,P,13939,13939,13939,1,1,0,-2.875,2.625
hihp_imp_desc,0.1,SAME-LESS,pair7,Q,6351,6351,6351,1,1,0,-3.0,5.1875
hihp_imp_desc,0.1,SAME-LESS,pair8,P,13939,13939,13939,1,1,0,-3.875,3.25
hihp_imp_desc,0.1,SAME-LESS,pair8,Q,6351,6351,6351,1,1,0,-5.75,5.8125
hihp_imp_desc,0.1,SAME-LESS,pair9,P,13939,13939,13939,1,1,0,-3.5,3.140625
hihp_imp_desc,0.1,SAME-LESS,pair9,Q,6351,6351,6351,1,1,0,-4.75,3.40625
hihp_imp_desc,0.1,OPP-MORE,pair0,P,45778,45778,45778,1,1,0,-1.375,7.734375
hihp_imp_desc,0.1,OPP-MORE,pair0,Q,4285,4285,4285,1,1,0,-1.75,7.09375
hihp_imp_desc,0.1,OPP-MORE,pair1,P,45778,45778,45778,1,1,0,-3.625,8.8125
hihp_imp_desc,0.1,OPP-MORE,pair1,Q,4285,4285,4285,1,1,0,-1.5,12.1875
hihp_imp_desc,0.1,OPP-MORE,pair2,P,45778,45778,45778,1,1,0,-3.625,7.9375
hihp_imp_desc,0.1,OPP-MORE,pair2,Q,4285,4285,4285,1,1,0,-4.125,12.1875
hihp_imp_desc,0.1,OPP-MORE,pair3,P,45778,45778,45778,1,1,0,-2.25,10.125
hihp_imp_desc,0.1,OPP-MORE,pair3,Q,4285,4285,4285,1,1,0,-2.0,14.3125
hihp_imp_desc,0.1,OPP-MORE,pair4,P,45778,45778,45778,1,1,0,-2.0,6.375
hihp_imp_desc,0.1,OPP-MORE,pair4,Q,4285,4285,4285,1,1,0,-2.625,14.78125
hihp_imp_desc,0.1,OPP-MORE,pair5,P,45778,45778,45778,1,1,0,-2.25,8.6875
hihp_imp_desc,0.1,OPP-MORE,pair5,Q,4285,4285,4285,1,1,0,-1.75,10.75
hihp_imp_desc,0.1,OPP-MORE,pair6,P,45778,45778,45778,1,1,0,-3.0,10.65625
hihp_imp_desc,0.1,OPP-MORE,pair6,Q,4285,4285,4285,1,1,0,-2.75,14.09375
hihp_imp_desc,0.1,OPP-MORE,pair7,P,45778,45778,45778,1,1,0,-2.0,12.0625
hihp_imp_desc,0.1,OPP-MORE,pair7,Q,4285,4285,4285,1,1,0,0.25,10.1875
hihp_imp_desc,0.1,OPP-MORE,pair8,P,45778,45778,45778,1,1,0,-2.75,8.3125
hihp_imp_desc,0.1,OPP-MORE,pair8,Q,4285,4285,4285,1,1,0,-1.25,8.4375
hihp_imp_desc,0.1,OPP-MORE,pair9,P,45778,45778,45778,1,1,0,-1.75,8.53125
hihp_imp_desc,0.1,OPP-MORE,pair9,Q,4285,8993,8993,0,0,0,-1.25,10.5
hihp_imp_desc,0.1,OPP-LESS,pair0,P,45778,45778,45778,1,1,0,-2.75,4.8125
hihp_imp_desc,0.1,OPP-LESS,pair0,Q,4285,4285,4285,1,1,0,-1.75,6.328125
hihp_imp_desc,0.1,OPP-LESS,pair1,P,45778,45778,45778,1,1,0,-3.375,4.0625
hihp_imp_desc,0.1,OPP-LESS,pair1,Q,4285,4285,4285,1,1,0,-1.0,6.40625
hihp_imp_desc,0.1,OPP-LESS,pair2,P,45778,45778,45778,1,1,0,-5.0,1.77734375
hihp_imp_desc,0.1,OPP-LESS,pair2,Q,4285,4285,8993,1,0,1,-3.25,5.95947265625
hihp_imp_desc,0.1,OPP-LESS,pair3,P,45778,45778,45778,1,1,0,-3.875,6.0625
hihp_imp_desc,0.1,OPP-LESS,pair3,Q,4285,4285,4285,1,1,0,-2.0,7.59375
hihp_imp_desc,0.1,OPP-LESS,pair4,P,45778,45778,45778,1,1,0,-3.375,4.4375
hihp_imp_desc,0.1,OPP-LESS,pair4,Q,4285,4285,4285,1,1,0,-1.75,9.15625
hihp_imp_desc,0.1,OPP-LESS,pair5,P,45778,45778,45778,1,1,0,-4.375,2.71875
hihp_imp_desc,0.1,OPP-LESS,pair5,Q,4285,4285,4285,1,1,0,-2.25,3.90625
hihp_imp_desc,0.1,OPP-LESS,pair6,P,45778,45778,45778,1,1,0,-4.125,6.375
hihp_imp_desc,0.1,OPP-LESS,pair6,Q,4285,4285,4285,1,1,0,-2.0,7.53125
hihp_imp_desc,0.1,OPP-LESS,pair7,P,45778,45778,45778,1,1,0,-3.625,4.84375
hihp_imp_desc,0.1,OPP-LESS,pair7,Q,4285,4285,4285,1,1,0,-0.75,6.9375
hihp_imp_desc,0.1,OPP-LESS,pair8,P,45778,45778,45778,1,1,0,-4.375,4.140625
hihp_imp_desc,0.1,OPP-LESS,pair8,Q,4285,4285,4285,1,1,0,-2.5,6.375
hihp_imp_desc,0.1,OPP-LESS,pair9,P,45778,45778,45778,1,1,0,-3.5,1.6171875
hihp_imp_desc,0.1,OPP-LESS,pair9,Q,4285,8993,4285,0,1,1,-2.875,3.203125
hihp_imp_desc,0.1,MORE-LESS,pair0,P,9805,9805,21609,1,0,1,-8.0,17.0
hihp_imp_desc,0.1,MORE-LESS,pair0,Q,9805,9805,21609,1,0,1,-6.5,8.625
hihp_imp_desc,0.1,MORE-LESS,pair1,P,16049,16049,31632,1,0,1,-9.5,18.3125
hihp_imp_desc,0.1,MORE-LESS,pair1,Q,16049,16049,31632,1,0,1,-9.25,19.4375
hihp_imp_desc,0.1,MORE-LESS,pair2,P,24479,24479,65558,1,0,1,-11.0,16.75
hihp_imp_desc,0.1,MORE-LESS,pair2,Q,24479,24479,65558,1,0,1,-8.25,10.75
hihp_imp_desc,0.1,MORE-LESS,pair3,P,4704,4704,7100,1,0,1,-7.125,15.625
hihp_imp_desc,0.1,MORE-LESS,pair3,Q,4704,4704,7100,1,0,1,-7.125,16.8125
hihp_imp_desc,0.1,MORE-LESS,pair4,P,51479,51479,66583,1,0,1,-11.25,18.9375
hihp_imp_desc,0.1,MORE-LESS,pair4,Q,51479,51479,66583,1,0,1,-10.75,17.9375
hihp_imp_desc,0.1,MORE-LESS,pair5,P,4258,4258,19747,1,0,1,-9.625,16.8125
hihp_imp_desc,0.1,MORE-LESS,pair5,Q,4258,4258,19747,1,0,1,-8.75,17.0625
hihp_imp_desc,0.1,MORE-LESS,pair6,P,64535,64535,19952,1,0,1,-8.25,16.375
hihp_imp_desc,0.1,MORE-LESS,pair6,Q,64535,64535,19952,1,0,1,-7.625,13.375
hihp_imp_desc,0.1,MORE-LESS,pair7,P,7100,7100,9243,1,0,1,-8.75,17.875
hihp_imp_desc,0.1,MORE-LESS,pair7,Q,7100,7100,9243,1,0,1,-8.625,18.875
hihp_imp_desc,0.1,MORE-LESS,pair8,P,23071,23071,42949,1,0,1,-6.75,16.3125
hihp_imp_desc,0.1,MORE-LESS,pair8,Q,23071,23071,42949,1,0,1,-6.75,16.5625
hihp_imp_desc,0.1,MORE-LESS,pair9,P,18613,18613,94919,1,0,1,-12.5,21.125
hihp_imp_desc,0.1,MORE-LESS,pair9,Q,18613,18613,94919,1,0,1,-10.875,20.9375
hihp_imp_desc,0.2,SAME-OPP,pair0,P,13939,13939,45778,1,0,1,-16.0,15.75
hihp_imp_desc,0.2,SAME-OPP,pair0,Q,6351,6351,4285,1,0,1,-14.75,15.5
hihp_imp_desc,0.2,SAME-OPP,pair1,P,13939,13939,45778,1,0,1,-14.0,16.75
hihp_imp_desc,0.2,SAME-OPP,pair1,Q,6351,6351,4285,1,0,1,-13.125,16.875
hihp_imp_desc,0.2,SAME-OPP,pair2,P,13939,46002,45778,0,0,1,-13.625,16.875
hihp_imp_desc,0.2,SAME-OPP,pair2,Q,6351,6351,4285,1,0,1,-12.375,19.0
hihp_imp_desc,0.2,SAME-OPP,pair3,P,13939,13939,45778,1,0,1,-16.5,15.625
hihp_imp_desc,0.2,SAME-OPP,pair3,Q,6351,6351,4285,1,0,1,-14.5,17.5
hihp_imp_desc,0.2,SAME-OPP,pair4,P,13939,13939,45778,1,0,1,-15.625,16.25
hihp_imp_desc,0.2,SAME-OPP,pair4,Q,6351,6351,4285,1,0,1,-14.125,16.875
hihp_imp_desc,0.2,SAME-OPP,pair5,P,13939,13939,45778,1,0,1,-15.375,16.125
hihp_imp_desc,0.2,SAME-OPP,pair5,Q,6351,6351,4285,1,0,1,-13.75,15.625
hihp_imp_desc,0.2,SAME-OPP,pair6,P,13939,13939,45778,1,0,1,-15.625,15.5
hihp_imp_desc,0.2,SAME-OPP,pair6,Q,6351,6351,4285,1,0,1,-15.625,17.0
hihp_imp_desc,0.2,SAME-OPP,pair7,P,13939,13939,45778,1,0,1,-14.375,16.625
hihp_imp_desc,0.2,SAME-OPP,pair7,Q,6351,6351,4285,1,0,1,-12.875,16.0
hihp_imp_desc,0.2,SAME-OPP,pair8,P,13939,13939,45778,1,0,1,-15.0,16.625
hihp_imp_desc,0.2,SAME-OPP,pair8,Q,6351,6351,4285,1,0,1,-14.25,16.875
hihp_imp_desc,0.2,SAME-OPP,pair9,P,13939,13939,45778,1,0,1,-14.25,16.9375
hihp_imp_desc,0.2,SAME-OPP,pair9,Q,6351,6351,4285,1,0,1,-12.625,17.125
