model,group,ratio,ratio_label,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched,n_cell_C_p,n_cell_D_p,n_cell_hihp_p,n_cell_hilp_p,causal_imp_median,perturbation_median
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair9,Q,-0.09375,-0.0625,45549,45549,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair0,P,-0.125,-0.0625,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair0,Q,-0.09375,-0.03125,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair1,P,-0.15625,-0.109375,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair1,Q,-0.0625,0.0078125,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair2,P,-0.03125,-0.09375,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair2,Q,0.0,-0.015625,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair3,P,-0.09375,0.078125,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair3,Q,-0.03125,0.078125,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair4,P,-0.25,-0.171875,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair4,Q,-0.125,-0.0625,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair5,P,-0.21875,0.0,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair5,Q,-0.21875,-0.09375,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair6,P,-0.09375,-0.03125,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair6,Q,-0.0625,0.03125,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair7,P,-0.125,0.03125,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair7,Q,-0.0625,0.171875,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair8,P,0.0,0.125,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair8,Q,0.0,-0.03125,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair9,P,-0.0625,0.03125,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,SAME-LESS,pair9,Q,0.03125,-0.046875,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair0,P,-0.21875,0.0625,2834,2834,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair0,Q,-0.3125,-0.125,2834,2834,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair1,P,0.0,0.125,20120,20120,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair1,Q,-0.125,0.09375,20120,20120,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair2,P,0.03125,0.0,32732,32732,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair2,Q,-0.125,0.0625,32732,32732,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair3,P,-0.1875,0.125,3566,3566,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair3,Q,0.0,0.0625,3566,3566,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair4,P,0.03125,-0.0625,28953,28953,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair4,Q,0.0,-0.0625,28953,28953,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair5,P,0.0,0.0625,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair5,Q,-0.09375,0.0,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair6,P,-0.125,0.1875,44585,44585,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair6,Q,-0.1875,0.125,44585,44585,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair7,P,-0.125,0.0,17580,17580,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair7,Q,-0.15625,-0.0625,17580,17580,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair8,P,-0.1875,0.125,59380,59380,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair8,Q,-0.1875,-0.0625,59380,59380,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair9,P,-0.25,0.0625,45549,45549,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-MORE,pair9,Q,-0.15625,-0.125,45549,45549,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair0,P,-0.125,0.1875,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair0,Q,0.03125,0.1875,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair1,P,-0.5,0.125,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair1,Q,-0.46875,-0.03125,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair2,P,-0.15625,0.0625,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair2,Q,-0.09375,-0.125,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair3,P,-0.1875,0.0625,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair3,Q,-0.25,-0.125,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair4,P,-0.25,0.25,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair4,Q,-0.25,0.0,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair5,P,-0.375,0.3125,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair5,Q,-0.3125,0.0625,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair6,P,-0.125,0.5,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair6,Q,-0.125,0.1875,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair7,P,-0.1875,0.1875,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair7,Q,-0.15625,0.0625,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair8,P,0.0,0.25,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair8,Q,-0.125,0.0625,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair9,P,-0.0625,0.1875,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,OPP-LESS,pair9,Q,-0.125,-0.125,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair0,P,-0.125,0.234375,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair0,Q,-0.03125,0.2265625,17761,17761,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair1,P,-0.15625,0.2421875,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair1,Q,-0.1875,0.0703125,14733,14733,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair2,P,-0.09375,-0.375,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair2,Q,-0.03125,-0.251953125,12903,12903,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair3,P,-0.40625,1.7763671875,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair3,Q,-0.4375,1.3125,5609,5609,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair4,P,-0.0625,0.0,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair4,Q,-0.0625,-0.00390625,63511,63511,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair5,P,-0.0625,0.05859375,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair5,Q,-0.15625,-0.05078125,66517,66517,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair6,P,0.09375,0.1875,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair6,Q,0.125,0.109375,26317,26317,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair7,P,-0.03125,-0.09375,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair7,Q,0.03125,-0.1015625,4353,4353,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair8,P,-0.0625,-0.125,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair8,Q,-0.0625,0.015625,35092,35092,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair9,P,0.09375,-0.01953125,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,C_p_imp_asc,0.05,r0.05,80,80,MORE-LESS,pair9,Q,0.0625,-0.03125,4371,4371,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair0,P,-0.03125,0.0,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair0,Q,0.0,0.1328125,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair1,P,-0.0625,-0.046875,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair1,Q,-0.03125,-0.015625,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair2,P,-0.03125,0.0,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair2,Q,0.0,-0.0078125,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair3,P,0.03125,-0.0625,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair3,Q,-0.03125,-0.03125,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair4,P,0.0,-0.03125,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair4,Q,0.0,0.05078125,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair5,P,0.0625,0.09375,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair5,Q,-0.0625,-0.06640625,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair6,P,-0.0625,0.0,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair6,Q,-0.03125,0.119140625,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair7,P,0.0625,0.0625,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair7,Q,-0.0625,-0.021484375,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair8,P,-0.0625,0.0625,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair8,Q,0.0625,0.125,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair9,P,-0.0625,0.15625,46878,46878,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-OPP,pair9,Q,0.03125,0.0,4382,4382,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair0,P,0.0,-0.125,2834,2834,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair0,Q,-0.0625,0.0625,2834,2834,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair1,P,0.03125,-0.125,20120,20120,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair1,Q,0.0,0.0,20120,20120,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair2,P,-0.03125,-0.09375,32732,32732,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair2,Q,-0.0625,-0.03125,32732,32732,211,555,589,245,0.021354166666666667,0.40073688328266144
olmo-2-13b-instruct,D_p_imp_asc,0.05,r0.05,80,80,SAME-MORE,pair3,P,0.0,-0.125,3566,3566,211,555,589,245,0.021354166666666667,0.40073688328266144
