model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-MORE,pair8,P,0.11670303344726562,0.05034160614013672,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-MORE,pair8,Q,-0.2671794891357422,0.0932016372680664,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-MORE,pair9,P,0.0750284194946289,0.10767078399658203,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-MORE,pair9,Q,-0.2818880081176758,0.1626749038696289,1928,1928
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair0,P,0.05554008483886719,-0.03079509735107422,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair0,Q,-0.2653188705444336,-0.129364013671875,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair1,P,0.0737142562866211,0.027647972106933594,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair1,Q,-0.2811574935913086,0.009541511535644531,19157,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair2,P,0.006627082824707031,-0.008798599243164062,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair2,Q,-0.27246952056884766,-0.0659341812133789,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair3,P,0.013972282409667969,0.023177146911621094,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair3,Q,-0.30048274993896484,0.02713489532470703,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair4,P,0.0772857666015625,0.07093143463134766,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair4,Q,-0.23519039154052734,0.06477832794189453,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair5,P,0.060448646545410156,-0.034157752990722656,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair5,Q,-0.28920936584472656,-0.004651069641113281,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair6,P,0.07998180389404297,-0.048735618591308594,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair6,Q,-0.30626392364501953,-0.060760498046875,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair7,P,0.010628700256347656,0.08268260955810547,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair7,Q,-0.2999849319458008,0.09751129150390625,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair8,P,0.0663461685180664,-0.010380744934082031,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair8,Q,-0.30109405517578125,-0.000164031982421875,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair9,P,0.03559589385986328,0.029916763305664062,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,SAME-LESS,pair9,Q,-0.31956958770751953,0.0358428955078125,1928,1928
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair0,P,0.14750194549560547,0.11865997314453125,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair0,Q,0.021772384643554688,0.1490154266357422,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair1,P,0.09332752227783203,0.06575870513916016,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair1,Q,0.019583702087402344,0.046672821044921875,19157,19157
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair2,P,0.0967416763305664,0.11195850372314453,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair2,Q,0.006321907043457031,0.23016357421875,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair3,P,0.12283706665039062,0.09345245361328125,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair3,Q,0.045960426330566406,0.10878658294677734,5930,5930
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair4,P,0.11567401885986328,0.15802955627441406,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair4,Q,0.06689834594726562,0.12175273895263672,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair5,P,0.1458902359008789,0.11150455474853516,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair5,Q,0.05359363555908203,0.18761825561523438,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair6,P,0.1284627914428711,0.09441566467285156,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair6,Q,0.0590362548828125,0.034745216369628906,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair7,P,0.14585208892822266,0.06032371520996094,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair7,Q,0.02707195281982422,0.05720996856689453,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair8,P,0.09853363037109375,0.061600685119628906,1874,1874
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair8,Q,0.03986358642578125,0.11482715606689453,1874,1874
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair9,P,0.08910751342773438,0.1179819107055664,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-MORE,pair9,Q,0.02200031280517578,0.16671371459960938,23663,23663
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair0,P,0.07721519470214844,-0.06919288635253906,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair0,Q,-0.011673927307128906,-0.14454078674316406,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair1,P,0.05572223663330078,-0.0011959075927734375,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair1,Q,0.026282310485839844,-0.0035753250122070312,19157,19157
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair2,P,0.028618812561035156,-0.0852808952331543,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair2,Q,-0.01993560791015625,-0.1432657241821289,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair3,P,0.058795928955078125,-0.024077415466308594,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair3,Q,-0.01637554168701172,-0.026953697204589844,5930,5930
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair4,P,0.07038593292236328,0.0009765625,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair4,Q,0.0315704345703125,-0.0023088455200195312,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair5,P,0.0972137451171875,-0.04442596435546875,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair5,Q,0.03186511993408203,-0.02181243896484375,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair6,P,0.04110145568847656,-0.0935516357421875,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair6,Q,-0.0060672760009765625,-0.10452842712402344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair7,P,0.07008743286132812,-0.03581809997558594,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair7,Q,-0.012782096862792969,0.007027626037597656,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair8,P,0.06863021850585938,-0.05883312225341797,1874,1874
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair8,Q,0.025649070739746094,-0.027805328369140625,1874,1874
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair9,P,0.04472827911376953,-0.015546798706054688,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,OPP-LESS,pair9,Q,-0.003933906555175781,0.027589797973632812,23663,23663
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair0,P,-0.0014352798461914062,0.022060394287109375,10255,10255
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair0,Q,-0.0035924911499023438,0.011247634887695312,10255,10255
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair1,P,0.013879776000976562,0.019758224487304688,18605,18605
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair1,Q,0.015996932983398438,0.020212173461914062,18605,18605
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair2,P,-0.03789710998535156,-0.030854225158691406,8038,8038
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair2,Q,-0.03184032440185547,-0.029523849487304688,8038,8038
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair3,P,-0.022431373596191406,-0.022391319274902344,1234,1234
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair3,Q,-0.026563644409179688,-0.034836769104003906,1234,1234
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair4,P,-0.017679214477539062,-0.03359699249267578,23448,23448
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair4,Q,-0.02293109893798828,-0.03146076202392578,23448,23448
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair5,P,-0.03561687469482422,0.009192466735839844,969,969
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair5,Q,-0.036316871643066406,-0.001667022705078125,1426,1426
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair6,P,-0.06421852111816406,0.0034694671630859375,6514,6514
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair6,Q,-0.06687164306640625,-0.006633758544921875,6514,6514
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair7,P,0.0009050369262695312,-0.03394794464111328,22111,22111
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair7,Q,0.004740715026855469,-0.022333145141601562,22111,22111
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair8,P,-0.013127326965332031,0.007929801940917969,969,969
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair8,Q,-0.011499404907226562,-0.0030422210693359375,969,969
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair9,P,-0.022406578063964844,-0.00010967254638671875,34439,34439
gpt-j-6b-fp32,hihp_imp_desc,0.01,4,4,MORE-LESS,pair9,Q,-0.027286529541015625,-0.0012540817260742188,34439,34439
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair0,P,0.02381134033203125,0.041561126708984375,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair0,Q,0.016745567321777344,0.07753372192382812,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair1,P,0.015576362609863281,0.04939556121826172,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair1,Q,0.03116607666015625,0.12106895446777344,19157,19157
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair2,P,0.055377960205078125,0.03767871856689453,632,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair2,Q,0.062064170837402344,0.07614517211914062,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair3,P,0.061107635498046875,-0.004906654357910156,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair3,Q,0.028270721435546875,0.07344913482666016,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair4,P,0.06540489196777344,0.07871437072753906,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair4,Q,0.032988548278808594,0.09894943237304688,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair5,P,0.04688739776611328,0.008220672607421875,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair5,Q,0.0072154998779296875,0.06426715850830078,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair6,P,0.02068042755126953,0.053847312927246094,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair6,Q,0.0031595230102539062,0.10563182830810547,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair7,P,0.07512664794921875,0.10925006866455078,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair7,Q,0.015082359313964844,0.08379745483398438,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair8,P,0.05193805694580078,0.04291343688964844,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair8,Q,0.06310081481933594,0.14711570739746094,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair9,P,0.08500385284423828,0.0876913070678711,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-OPP,pair9,Q,0.04957103729248047,0.09595203399658203,1928,1928
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair0,P,0.2079458236694336,0.04929351806640625,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair0,Q,-0.07195854187011719,0.0829305648803711,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair1,P,0.18951702117919922,-0.28668689727783203,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair1,Q,-0.12354183197021484,-0.2149190902709961,19157,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair2,P,0.3205852508544922,-0.2717466354370117,632,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair2,Q,-0.041800498962402344,0.026511192321777344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair3,P,0.2578458786010742,-0.0018463134765625,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair3,Q,-0.0636587142944336,-0.08597183227539062,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair4,P,0.3039388656616211,-0.06830787658691406,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair4,Q,-0.0700387954711914,-0.022414207458496094,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair5,P,0.2633953094482422,-0.28763675689697266,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair5,Q,-0.14271926879882812,-0.10523414611816406,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair6,P,0.32234954833984375,-0.06989288330078125,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair6,Q,-0.12260055541992188,-0.12460899353027344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair7,P,0.26043701171875,-0.028861045837402344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair7,Q,-0.0567626953125,-0.030817031860351562,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair8,P,0.23344039916992188,-0.13739776611328125,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair8,Q,-0.12725448608398438,0.022009849548339844,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair9,P,0.21129608154296875,0.04058265686035156,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-MORE,pair9,Q,-0.10208892822265625,-0.012758255004882812,1928,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair0,P,0.06280517578125,-0.49781322479248047,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair0,Q,-0.19968318939208984,-0.4732084274291992,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair1,P,0.11414813995361328,-0.5341835021972656,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair1,Q,-0.16885757446289062,-0.3226633071899414,19157,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair2,P,0.2032928466796875,-0.5630970001220703,632,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair2,Q,-0.1554574966430664,-0.510983943939209,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair3,P,0.1935892105102539,-0.572596549987793,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair3,Q,-0.1449441909790039,-0.39073753356933594,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair4,P,0.21720314025878906,-0.2598562240600586,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair4,Q,-0.16162490844726562,-0.1524820327758789,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair5,P,0.20919132232666016,-0.5509881973266602,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair5,Q,-0.19011688232421875,-0.4065732955932617,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair6,P,0.22718238830566406,-0.578923225402832,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair6,Q,-0.21701908111572266,-0.42594146728515625,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair7,P,0.16691970825195312,-0.33603668212890625,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair7,Q,-0.16815948486328125,-0.21585655212402344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair8,P,0.2000741958618164,-0.42081356048583984,581,581
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair8,Q,-0.1849040985107422,-0.4016885757446289,581,1874
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair9,P,0.13912487030029297,-0.29665088653564453,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,SAME-LESS,pair9,Q,-0.19257259368896484,-0.3946084976196289,1928,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair0,P,0.2020273208618164,0.07264518737792969,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair0,Q,0.2037515640258789,0.1435098648071289,39733,39733
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair1,P,0.04163646697998047,-0.25960540771484375,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair1,Q,0.13036537170410156,-0.20912742614746094,19157,19157
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair2,P,0.16846656799316406,-0.16726398468017578,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair2,Q,0.10829639434814453,0.05666828155517578,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair3,P,0.10197830200195312,0.08450889587402344,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair3,Q,0.17341136932373047,-0.02884674072265625,5930,5930
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair4,P,0.052369117736816406,-0.0752420425415039,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair4,Q,0.1443319320678711,-0.09630966186523438,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair5,P,0.10061454772949219,-0.171417236328125,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair5,Q,0.050337791442871094,-0.03677940368652344,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair6,P,0.13928794860839844,-0.048401832580566406,27059,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair6,Q,0.08913803100585938,-0.14976978302001953,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair7,P,0.18221378326416016,-0.013742446899414062,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair7,Q,0.2243194580078125,0.010813713073730469,632,632
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair8,P,0.05208873748779297,-0.14708709716796875,1874,27059
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair8,Q,0.06430721282958984,0.025206565856933594,1874,1874
gpt-j-6b-fp32,hihp_imp_desc,0.03,13,13,OPP-MORE,pair9,P,0.06954574584960938,0.06767749786376953,27059,27059
