layer,head,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed
0,1,SAME-MORE,pair1,P,0.00034332275390625,0.0003032684326171875
0,1,SAME-MORE,pair1,Q,0.00077056884765625,0.0002899169921875
0,1,SAME-MORE,pair2,P,0.0004987716674804688,0.0007581710815429688
0,1,SAME-MORE,pair2,Q,0.0008935928344726562,0.0010366439819335938
0,1,SAME-MORE,pair3,P,0.00055694580078125,0.0018014907836914062
0,1,SAME-MORE,pair3,Q,0.001483917236328125,0.0017337799072265625
0,1,SAME-MORE,pair4,P,0.0005321502685546875,0.00026607513427734375
0,1,SAME-MORE,pair4,Q,0.0013093948364257812,-0.0005445480346679688
0,1,SAME-MORE,pair5,P,0.00170135498046875,0.0020914077758789062
0,1,SAME-MORE,pair5,Q,0.00213623046875,0.0018320083618164062
0,1,SAME-MORE,pair6,P,0.00023746490478515625,0.00043487548828125
0,1,SAME-MORE,pair6,Q,0.0009851455688476562,0.0004367828369140625
0,1,SAME-MORE,pair7,P,0.0003662109375,0.00037479400634765625
0,1,SAME-MORE,pair7,Q,0.0007333755493164062,0.0006780624389648438
0,1,SAME-MORE,pair8,P,0.0012731552124023438,-0.000217437744140625
0,1,SAME-MORE,pair8,Q,0.0011768341064453125,0.00047969818115234375
0,1,SAME-MORE,pair9,P,0.00022029876708984375,0.0005750656127929688
0,1,SAME-MORE,pair9,Q,0.00077056884765625,0.0007009506225585938
0,1,SAME-LESS,pair0,P,0.0006475448608398438,0.00031948089599609375
0,1,SAME-LESS,pair0,Q,0.0007953643798828125,0.0010433197021484375
0,1,SAME-LESS,pair1,P,0.0003452301025390625,0.00029277801513671875
0,1,SAME-LESS,pair1,Q,0.000774383544921875,0.00037479400634765625
0,1,SAME-LESS,pair2,P,0.00047779083251953125,-0.0003867149353027344
0,1,SAME-LESS,pair2,Q,0.0008916854858398438,5.435943603515625e-05
0,1,SAME-LESS,pair3,P,0.0005369186401367188,0.0011548995971679688
0,1,SAME-LESS,pair3,Q,0.0014972686767578125,0.0013027191162109375
0,1,SAME-LESS,pair4,P,0.000553131103515625,0.00026702880859375
0,1,SAME-LESS,pair4,Q,0.0013179779052734375,0.0005788803100585938
0,1,SAME-LESS,pair5,P,0.0017042160034179688,0.0012140274047851562
0,1,SAME-LESS,pair5,Q,0.00214385986328125,0.0008945465087890625
0,1,SAME-LESS,pair6,P,0.00023365020751953125,-0.00041675567626953125
0,1,SAME-LESS,pair6,Q,0.0009632110595703125,-1.9073486328125e-06
0,1,SAME-LESS,pair7,P,0.0003814697265625,0.00038242340087890625
0,1,SAME-LESS,pair7,Q,0.0007266998291015625,0.0012454986572265625
0,1,SAME-LESS,pair8,P,0.0012798309326171875,-0.0003948211669921875
0,1,SAME-LESS,pair8,Q,0.001163482666015625,0.00038909912109375
0,1,SAME-LESS,pair9,P,0.00022602081298828125,0.000522613525390625
0,1,SAME-LESS,pair9,Q,0.0007762908935546875,0.0012159347534179688
0,1,OPP-MORE,pair0,P,0.00043487548828125,0.001132965087890625
0,1,OPP-MORE,pair0,Q,0.00017452239990234375,0.0015773773193359375
0,1,OPP-MORE,pair1,P,0.00020885467529296875,0.00022220611572265625
0,1,OPP-MORE,pair1,Q,0.00128936767578125,0.00010013580322265625
0,1,OPP-MORE,pair2,P,0.00043964385986328125,0.0010213851928710938
0,1,OPP-MORE,pair2,Q,0.00046443939208984375,0.0012388229370117188
0,1,OPP-MORE,pair3,P,0.0011072158813476562,0.0019636154174804688
0,1,OPP-MORE,pair3,Q,0.0010709762573242188,0.001537322998046875
0,1,OPP-MORE,pair4,P,0.0010976791381835938,0.00025081634521484375
0,1,OPP-MORE,pair4,Q,0.0014314651489257812,-0.000579833984375
0,1,OPP-MORE,pair5,P,0.000896453857421875,0.0018587112426757812
0,1,OPP-MORE,pair5,Q,0.0017709732055664062,0.0014200210571289062
0,1,OPP-MORE,pair6,P,0.0002460479736328125,0.00038433074951171875
0,1,OPP-MORE,pair6,Q,0.0010442733764648438,0.000362396240234375
0,1,OPP-MORE,pair7,P,0.0009870529174804688,0.0004968643188476562
0,1,OPP-MORE,pair7,Q,0.0003185272216796875,0.0005445480346679688
0,1,OPP-MORE,pair8,P,0.0009298324584960938,-0.0005922317504882812
0,1,OPP-MORE,pair8,Q,0.0015840530395507812,-4.76837158203125e-05
0,1,OPP-MORE,pair9,P,0.00042724609375,0.0006465911865234375
0,1,OPP-MORE,pair9,Q,0.000370025634765625,0.0008106231689453125
0,1,OPP-LESS,pair0,P,0.00045013427734375,0.0002803802490234375
0,1,OPP-LESS,pair0,Q,0.00018405914306640625,0.0012445449829101562
0,1,OPP-LESS,pair1,P,0.0002002716064453125,0.000194549560546875
0,1,OPP-LESS,pair1,Q,0.00130462646484375,0.0001583099365234375
0,1,OPP-LESS,pair2,P,0.00043582916259765625,-7.62939453125e-05
0,1,OPP-LESS,pair2,Q,0.00045490264892578125,0.0006628036499023438
0,1,OPP-LESS,pair3,P,0.0010852813720703125,0.0015573501586914062
0,1,OPP-LESS,pair3,Q,0.0010595321655273438,0.0012712478637695312
0,1,OPP-LESS,pair4,P,0.001064300537109375,0.0005846023559570312
0,1,OPP-LESS,pair4,Q,0.0014171600341796875,0.0011510848999023438
0,1,OPP-LESS,pair5,P,0.000888824462890625,0.001056671142578125
0,1,OPP-LESS,pair5,Q,0.0017518997192382812,0.0006885528564453125
0,1,OPP-LESS,pair6,P,0.000217437744140625,-5.245208740234375e-05
0,1,OPP-LESS,pair6,Q,0.0010461807250976562,0.0003604888916015625
0,1,OPP-LESS,pair7,P,0.0009908676147460938,0.00043773651123046875
0,1,OPP-LESS,pair7,Q,0.00031280517578125,0.0012178421020507812
0,1,OPP-LESS,pair8,P,0.0009174346923828125,-0.0004596710205078125
0,1,OPP-LESS,pair8,Q,0.0015726089477539062,1.1444091796875e-05
0,1,OPP-LESS,pair9,P,0.000415802001953125,0.0008611679077148438
0,1,OPP-LESS,pair9,Q,0.00035762786865234375,0.0014200210571289062
0,1,MORE-LESS,pair0,P,1.71661376953125e-05,8.58306884765625e-06
0,1,MORE-LESS,pair0,Q,-2.86102294921875e-06,9.5367431640625e-07
0,1,MORE-LESS,pair1,P,1.621246337890625e-05,2.86102294921875e-06
0,1,MORE-LESS,pair1,Q,2.574920654296875e-05,-1.239776611328125e-05
0,1,MORE-LESS,pair2,P,2.384185791015625e-05,-2.86102294921875e-06
0,1,MORE-LESS,pair2,Q,1.1444091796875e-05,1.33514404296875e-05
0,1,MORE-LESS,pair3,P,1.71661376953125e-05,4.76837158203125e-06
0,1,MORE-LESS,pair3,Q,-1.71661376953125e-05,5.7220458984375e-06
0,1,MORE-LESS,pair4,P,7.62939453125e-06,-9.5367431640625e-07
0,1,MORE-LESS,pair4,Q,2.002716064453125e-05,-3.814697265625e-06
0,1,MORE-LESS,pair5,P,-6.67572021484375e-06,1.52587890625e-05
0,1,MORE-LESS,pair5,Q,-6.67572021484375e-06,1.239776611328125e-05
0,1,MORE-LESS,pair6,P,3.814697265625e-06,-9.5367431640625e-07
0,1,MORE-LESS,pair6,Q,-1.049041748046875e-05,7.62939453125e-06
0,1,MORE-LESS,pair7,P,1.1444091796875e-05,9.5367431640625e-07
0,1,MORE-LESS,pair7,Q,1.9073486328125e-06,-6.67572021484375e-06
0,1,MORE-LESS,pair8,P,-1.049041748046875e-05,-5.7220458984375e-06
0,1,MORE-LESS,pair8,Q,9.5367431640625e-06,-6.67572021484375e-06
0,1,MORE-LESS,pair9,P,-2.86102294921875e-06,-9.5367431640625e-07
0,1,MORE-LESS,pair9,Q,-1.049041748046875e-05,1.239776611328125e-05
0,2,SAME-OPP,pair0,P,-0.0001373291015625,-0.00020885467529296875
0,2,SAME-OPP,pair0,Q,0.0001010894775390625,0.00029087066650390625
0,2,SAME-OPP,pair1,P,7.62939453125e-06,-0.00014972686767578125
0,2,SAME-OPP,pair1,Q,-1.430511474609375e-05,0.0005655288696289062
0,2,SAME-OPP,pair2,P,-0.0002231597900390625,-0.000457763671875
0,2,SAME-OPP,pair2,Q,-5.14984130859375e-05,0.0007047653198242188
0,2,SAME-OPP,pair3,P,-0.0002346038818359375,-0.0003604888916015625
0,2,SAME-OPP,pair3,Q,-0.0005369186401367188,0.000263214111328125
0,2,SAME-OPP,pair4,P,0.0001735687255859375,3.147125244140625e-05
0,2,SAME-OPP,pair4,Q,3.910064697265625e-05,0.0007009506225585938
0,2,SAME-OPP,pair5,P,-0.00022792816162109375,-0.0002536773681640625
0,2,SAME-OPP,pair5,Q,-0.00013828277587890625,0.0005588531494140625
0,2,SAME-OPP,pair6,P,-0.00012874603271484375,-0.00015544891357421875
0,2,SAME-OPP,pair6,Q,-5.245208740234375e-05,0.0009088516235351562
0,2,SAME-OPP,pair7,P,-0.0002307891845703125,-0.00036525726318359375
0,2,SAME-OPP,pair7,Q,-8.96453857421875e-05,0.0006809234619140625
0,2,SAME-OPP,pair8,P,-0.00048065185546875,-0.00022220611572265625
0,2,SAME-OPP,pair8,Q,-0.00021266937255859375,0.000560760498046875
0,2,SAME-OPP,pair9,P,-0.00022220611572265625,-0.00023174285888671875
0,2,SAME-OPP,pair9,Q,-0.00024509429931640625,0.0004119873046875
0,2,SAME-MORE,pair0,P,-0.00030422210693359375,0.004444122314453125
0,2,SAME-MORE,pair0,Q,0.0023345947265625,0.004040718078613281
0,2,SAME-MORE,pair1,P,0.00536346435546875,0.00325775146484375
0,2,SAME-MORE,pair1,Q,0.008348464965820312,0.00305938720703125
0,2,SAME-MORE,pair2,P,0.005535125732421875,0.010787010192871094
0,2,SAME-MORE,pair2,Q,0.0056247711181640625,0.011524200439453125
0,2,SAME-MORE,pair3,P,0.005774497985839844,0.0016021728515625
0,2,SAME-MORE,pair3,Q,0.006766319274902344,0.0009164810180664062
0,2,SAME-MORE,pair4,P,0.005537986755371094,0.01035308837890625
0,2,SAME-MORE,pair4,Q,0.0071926116943359375,0.011241912841796875
0,2,SAME-MORE,pair5,P,0.0032358169555664062,0.007664680480957031
0,2,SAME-MORE,pair5,Q,0.00328826904296875,0.010467529296875
0,2,SAME-MORE,pair6,P,0.004380226135253906,0.004601478576660156
0,2,SAME-MORE,pair6,Q,0.00824737548828125,0.005991935729980469
0,2,SAME-MORE,pair7,P,0.0034723281860351562,0.004580497741699219
0,2,SAME-MORE,pair7,Q,0.0012941360473632812,0.0036230087280273438
0,2,SAME-MORE,pair8,P,0.0019884109497070312,0.009889602661132812
0,2,SAME-MORE,pair8,Q,0.0022954940795898438,0.007923126220703125
0,2,SAME-MORE,pair9,P,0.0063152313232421875,0.0066089630126953125
0,2,SAME-MORE,pair9,Q,0.007537841796875,0.010069847106933594
0,2,SAME-LESS,pair0,P,-0.00058746337890625,-0.0111846923828125
0,2,SAME-LESS,pair0,Q,0.0032072067260742188,-0.005669593811035156
0,2,SAME-LESS,pair1,P,0.005536079406738281,0.0028896331787109375
0,2,SAME-LESS,pair1,Q,0.009494781494140625,0.006720542907714844
0,2,SAME-LESS,pair2,P,0.0048656463623046875,-3.4809112548828125e-05
0,2,SAME-LESS,pair2,Q,0.006495475769042969,0.004300117492675781
0,2,SAME-LESS,pair3,P,0.004651069641113281,-0.0031795501708984375
0,2,SAME-LESS,pair3,Q,0.007190704345703125,0.000675201416015625
0,2,SAME-LESS,pair4,P,0.005236625671386719,0.009659767150878906
0,2,SAME-LESS,pair4,Q,0.007775306701660156,0.012462615966796875
0,2,SAME-LESS,pair5,P,0.0024509429931640625,-0.006519317626953125
0,2,SAME-LESS,pair5,Q,0.0037174224853515625,-0.00043582916259765625
0,2,SAME-LESS,pair6,P,0.0040645599365234375,-0.004183769226074219
0,2,SAME-LESS,pair6,Q,0.008935928344726562,-0.0001392364501953125
0,2,SAME-LESS,pair7,P,0.002593994140625,0.000762939453125
0,2,SAME-LESS,pair7,Q,0.00223541259765625,-0.0043277740478515625
0,2,SAME-LESS,pair8,P,0.0012044906616210938,-0.0005245208740234375
0,2,SAME-LESS,pair8,Q,0.0030117034912109375,0.0024824142456054688
0,2,SAME-LESS,pair9,P,0.006030082702636719,-0.0020093917846679688
0,2,SAME-LESS,pair9,Q,0.008423805236816406,0.00254058837890625
0,2,OPP-MORE,pair0,P,0.00200653076171875,0.005786895751953125
0,2,OPP-MORE,pair0,Q,0.0043239593505859375,0.005755424499511719
0,2,OPP-MORE,pair1,P,0.0068302154541015625,0.005372047424316406
0,2,OPP-MORE,pair1,Q,0.011645317077636719,0.004988670349121094
0,2,OPP-MORE,pair2,P,0.010415077209472656,0.010790824890136719
0,2,OPP-MORE,pair2,Q,0.010610580444335938,0.014111518859863281
0,2,OPP-MORE,pair3,P,0.008212089538574219,0.003398895263671875
0,2,OPP-MORE,pair3,Q,0.007861137390136719,0.0041522979736328125
0,2,OPP-MORE,pair4,P,0.0031795501708984375,0.011925697326660156
0,2,OPP-MORE,pair4,Q,0.009503364562988281,0.01294708251953125
0,2,OPP-MORE,pair5,P,0.0076446533203125,0.007552146911621094
0,2,OPP-MORE,pair5,Q,0.0058269500732421875,0.012218475341796875
0,2,OPP-MORE,pair6,P,0.009955406188964844,0.004733085632324219
0,2,OPP-MORE,pair6,Q,0.015497207641601562,0.006435394287109375
0,2,OPP-MORE,pair7,P,-0.0007305145263671875,0.005085945129394531
0,2,OPP-MORE,pair7,Q,0.005707740783691406,0.0038433074951171875
0,2,OPP-MORE,pair8,P,0.006214141845703125,0.011049270629882812
0,2,OPP-MORE,pair8,Q,0.00325775146484375,0.010403633117675781
0,2,OPP-MORE,pair9,P,0.0090484619140625,0.006739616394042969
0,2,OPP-MORE,pair9,Q,0.012475013732910156,0.010068893432617188
0,2,OPP-LESS,pair0,P,0.0022735595703125,-0.011742591857910156
0,2,OPP-LESS,pair0,Q,0.005347251892089844,-0.0073089599609375
0,2,OPP-LESS,pair1,P,0.007840156555175781,0.003979682922363281
0,2,OPP-LESS,pair1,Q,0.012798309326171875,0.009001731872558594
0,2,OPP-LESS,pair2,P,0.011530876159667969,-0.0034503936767578125
0,2,OPP-LESS,pair2,Q,0.012038230895996094,0.0013132095336914062
0,2,OPP-LESS,pair3,P,0.008546829223632812,-0.004731178283691406
0,2,OPP-LESS,pair3,Q,0.008272171020507812,-0.00017070770263671875
0,2,OPP-LESS,pair4,P,0.0035581588745117188,0.009735107421875
0,2,OPP-LESS,pair4,Q,0.010335922241210938,0.0132904052734375
0,2,OPP-LESS,pair5,P,0.008068084716796875,-0.008242607116699219
0,2,OPP-LESS,pair5,Q,0.006688117980957031,-0.004193305969238281
0,2,OPP-LESS,pair6,P,0.010672569274902344,-0.004914283752441406
0,2,OPP-LESS,pair6,Q,0.016458511352539062,-0.001628875732421875
0,2,OPP-LESS,pair7,P,-0.00013256072998046875,0.000133514404296875
0,2,OPP-LESS,pair7,Q,0.006852149963378906,-0.0059299468994140625
0,2,OPP-LESS,pair8,P,0.006428718566894531,-0.0019369125366210938
0,2,OPP-LESS,pair8,Q,0.0041408538818359375,0.0013599395751953125
0,2,OPP-LESS,pair9,P,0.009644508361816406,-0.001636505126953125
0,2,OPP-LESS,pair9,Q,0.013569831848144531,0.004376411437988281
0,2,MORE-LESS,pair0,P,-4.76837158203125e-06,-0.000537872314453125
0,2,MORE-LESS,pair0,Q,-5.054473876953125e-05,-0.0003566741943359375
0,2,MORE-LESS,pair1,P,-0.000133514404296875,-0.0008535385131835938
0,2,MORE-LESS,pair1,Q,-0.00035953521728515625,-0.0011377334594726562
0,2,MORE-LESS,pair2,P,-0.00026702880859375,0.00047016143798828125
0,2,MORE-LESS,pair2,Q,-0.000324249267578125,0.00041866302490234375
0,2,MORE-LESS,pair3,P,-0.0008020401000976562,0.00022792816162109375
0,2,MORE-LESS,pair3,Q,-0.0007505416870117188,0.000293731689453125
0,2,MORE-LESS,pair4,P,0.00012493133544921875,-0.0005521774291992188
0,2,MORE-LESS,pair4,Q,4.482269287109375e-05,-0.0006284713745117188
0,2,MORE-LESS,pair5,P,-1.430511474609375e-05,0.000125885009765625
0,2,MORE-LESS,pair5,Q,-0.0001277923583984375,3.814697265625e-06
0,2,MORE-LESS,pair6,P,-0.000225067138671875,-0.00010585784912109375
0,2,MORE-LESS,pair6,Q,-0.00017547607421875,-0.0002880096435546875
0,2,MORE-LESS,pair7,P,5.53131103515625e-05,-9.059906005859375e-05
0,2,MORE-LESS,pair7,Q,-0.00014209747314453125,-9.250640869140625e-05
0,2,MORE-LESS,pair8,P,-0.00047016143798828125,0.00014591217041015625
