model,group,ratio,ratio_label,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched,n_cell_C_p,n_cell_D_p,n_cell_hihp_p,n_cell_hilp_p,causal_imp_median,perturbation_median
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair2,P,-0.125,-0.1875,98448,98448,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair2,Q,-0.125,0.21875,98448,98448,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair3,P,-0.125,-0.0234375,47316,47316,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair3,Q,0.25,0.0625,47316,47316,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair4,P,-0.125,0.0625,6029,6029,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair4,Q,0.0,-0.0234375,6029,6029,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair5,P,-0.125,-0.046875,86212,86212,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair5,Q,-0.125,0.3046875,86212,86212,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair6,P,0.0,0.0,2984,2984,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair6,Q,0.0,0.109375,2984,2984,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair7,P,-0.125,0.078857421875,7863,7863,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair7,Q,0.0,0.0703125,7863,7863,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair8,P,0.0,0.04248046875,3400,3400,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair8,Q,-0.125,0.015625,3400,3400,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair9,P,0.0,0.09375,4374,4374,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair9,Q,0.0,0.0625,4374,4374,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair0,P,0.0,-0.34375,104647,104647,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair0,Q,-0.125,-0.40625,104647,104647,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair1,P,0.0,-0.0625,45285,45285,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair1,Q,0.125,-0.09375,45285,45285,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair2,P,0.125,-0.46875,98448,98448,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair2,Q,0.0,-0.28125,98448,98448,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair3,P,0.0,-0.1875,47316,47316,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair3,Q,0.125,-0.15625,47316,47316,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair4,P,0.0,-0.25,6029,6029,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair4,Q,0.0,-0.1875,6029,6029,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair5,P,0.0,-0.15625,86212,86212,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair5,Q,-0.125,-0.09375,86212,86212,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair6,P,0.0,-0.1875,2984,2984,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair6,Q,0.0,-0.21875,2984,2984,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair7,P,0.0,-0.25,7863,7863,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair7,Q,0.0,-0.1875,7863,7863,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair8,P,-0.125,-0.28125,3400,3400,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair8,Q,0.0,-0.34375,3400,3400,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair9,P,0.125,-0.34375,4374,4374,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,MORE-LESS,pair9,Q,0.0,-0.0625,4374,4374,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair0,P,0.0,0.125,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair0,Q,0.125,0.0,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair1,P,0.0,-0.1875,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair1,Q,0.0,0.1875,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair2,P,0.0,-0.171875,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair2,Q,0.0,0.0,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair3,P,0.0,0.046875,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair3,Q,0.0,-0.0625,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair4,P,0.0,-0.0625,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair4,Q,0.0,0.0,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair5,P,0.0,-0.0625,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair5,Q,0.125,0.0,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair6,P,0.0,0.0,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair6,Q,0.125,0.125,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair7,P,0.0,0.09375,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair7,Q,0.0,0.0,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair8,P,0.125,0.1875,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair8,Q,-0.125,-0.0625,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair9,P,-0.125,0.0625,24202,24202,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair9,Q,0.0,0.125,13702,13702,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair0,P,-0.125,-0.03125,111865,111865,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair0,Q,0.0,-0.0625,111865,111865,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair1,P,0.0,-0.03125,33261,33261,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair1,Q,0.0,-0.125,33261,33261,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair2,P,0.0,-0.0625,2953,2953,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair2,Q,0.125,0.03125,2953,2953,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair3,P,0.0,-0.1640625,5502,5502,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair3,Q,0.125,-0.21875,5502,5502,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair4,P,0.0,-0.03125,22344,22344,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair4,Q,0.125,-0.09375,22344,22344,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair5,P,0.0,-0.03125,93838,93838,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair5,Q,0.0,-0.15625,93838,93838,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair6,P,-0.125,-0.09375,27299,27299,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair6,Q,0.0,-0.0625,27299,27299,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair7,P,0.125,0.0,15907,15907,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair7,Q,0.125,-0.1875,23543,23543,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair8,P,0.0,0.0,4380,4380,84,227,252,109,0.034375,1.7816407084465027
gemma-2-9b-it,D_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair8,Q,0.125,-0.09375,4380,4380,84,227,252,109,0.034375,1.7816407084465027
