model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair2,Q,-0.25,5.52734375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair3,P,-0.3125,6.435546875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair3,Q,-0.3125,3.1796875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair4,P,0.3125,7.75,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair4,Q,-0.15625,5.65625,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair5,P,0.375,8.078125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair5,Q,-0.53125,8.05096435546875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair6,P,0.46875,7.04296875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair6,Q,-0.34375,4.7734375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair7,P,0.03125,5.9686279296875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair7,Q,-0.4375,4.6875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair8,P,-0.0625,6.6875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair8,Q,-0.21875,5.0,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair9,P,0.0625,7.2734375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-MORE,pair9,Q,-0.5,5.7578125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair0,P,0.125,12.953125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair0,Q,-0.8125,6.9375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair1,P,0.0,5.841796875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair1,Q,-0.75,2.95703125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair2,P,-0.375,9.578125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair2,Q,-1.09375,8.28125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair3,P,-0.1875,7.390625,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair3,Q,-0.375,5.5,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair4,P,0.625,11.5078125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair4,Q,-0.375,9.71875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair5,P,0.4375,10.78125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair5,Q,-1.28125,10.984375,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair6,P,1.15625,12.796875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair6,Q,-1.4375,10.875,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair7,P,-1.0625,9.828125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair7,Q,-1.4375,10.2734375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair8,P,0.28125,10.3125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair8,Q,-1.125,7.40625,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair9,P,0.3125,7.25,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,OPP-LESS,pair9,Q,-0.84375,5.6328125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair0,P,0.6875,5.5625,2834,2834
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair0,Q,0.625,6.21875,2834,2834
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair1,P,-0.1875,2.078125,20120,20120
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair1,Q,-0.125,3.25,20120,20120
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair2,P,-0.75,1.5,32732,12903
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair2,Q,-0.96875,2.0,32732,12903
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair3,P,-0.46875,2.609375,3566,3566
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair3,Q,-0.34375,3.828125,3566,3566
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair4,P,0.0625,2.875,28953,28953
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair4,Q,0.625,6.083984375,28953,28953
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair5,P,-0.4375,2.8125,4353,4353
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair5,Q,-0.25,3.515625,4353,4353
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair6,P,-0.65625,1.875,44585,44585
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair6,Q,-0.5625,3.25,44585,44585
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair7,P,-0.25,2.296875,17580,17580
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair7,Q,-0.1875,2.75,17580,17580
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair8,P,-0.9375,1.34375,59380,35092
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair8,Q,-0.90625,2.0,59380,35092
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair9,P,-0.5625,1.1875,45549,45549
olmo-2-13b-instruct,hihp_imp_desc,0.01,16,16,MORE-LESS,pair9,Q,-0.75,1.9375,45549,45549
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair0,P,-14.4375,10.0,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair0,Q,-8.5625,6.5859375,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair1,P,-8.875,6.94140625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair1,Q,-4.15625,4.328125,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair2,P,-10.5625,10.0,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair2,Q,-6.723388671875,4.703125,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair3,P,-10.609375,9.265625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair3,Q,-6.234375,5.046875,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair4,P,-12.71875,6.5390625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair4,Q,-7.201171875,3.578125,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair5,P,-13.25,8.6640625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair5,Q,-7.2861328125,4.8125,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair6,P,-13.90625,7.87890625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair6,Q,-6.953125,5.875,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair7,P,-11.125,8.3828125,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair7,Q,-5.6015625,5.296875,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair8,P,-15.34375,9.328125,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair8,Q,-7.9453125,6.671875,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair9,P,-12.5625,9.19140625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-OPP,pair9,Q,-7.205078125,7.6142578125,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair0,P,-2.28125,6.6875,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair0,Q,-1.09375,3.90203857421875,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair1,P,-1.21875,5.625,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair1,Q,0.0625,2.1171875,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair2,P,-1.0,6.1875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair2,Q,-0.8125,0.861328125,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair3,P,-1.21875,3.82421875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair3,Q,-0.375,2.220703125,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair4,P,-1.78125,5.390625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair4,Q,-0.90625,0.59765625,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair5,P,-2.34375,6.65625,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair5,Q,-0.75,2.24554443359375,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair6,P,-2.6875,5.7578125,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair6,Q,-0.84375,3.4921875,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair7,P,-2.28125,6.328125,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair7,Q,-0.65625,3.0625,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair8,P,-1.84375,7.0078125,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair8,Q,-0.71875,4.109375,6485,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair9,P,-1.53125,6.234375,14265,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-MORE,pair9,Q,-0.59375,2.61328125,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair0,P,-0.59375,4.859375,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair0,Q,-0.3125,0.17578125,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair1,P,-0.21875,2.513671875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair1,Q,0.15625,-0.015625,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair2,P,-0.25,4.5546875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair2,Q,-0.25,0.3095703125,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair3,P,-0.40625,2.4375,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair3,Q,-0.125,1.091796875,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair4,P,0.0,2.9765625,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair4,Q,-0.4375,0.390625,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair5,P,-0.46875,8.71875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair5,Q,-0.21875,2.0859375,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair6,P,-0.3125,4.3203125,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair6,Q,-0.34375,0.171875,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair7,P,-0.46875,2.595703125,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair7,Q,-0.125,-0.671875,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair8,P,-0.40625,4.6875,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair8,Q,-0.25,0.552734375,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair9,P,-0.25,4.015625,14265,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,SAME-LESS,pair9,Q,0.125,0.640625,6485,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair0,P,-0.40625,4.5390625,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair0,Q,-0.53125,7.49609375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair1,P,-0.53125,5.9599609375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair1,Q,-0.71875,3.6484375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair2,P,-0.3125,10.26171875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair2,Q,-0.375,5.889404296875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair3,P,-0.5,7.7109375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair3,Q,-0.625,4.94140625,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair4,P,0.0625,11.4296875,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair4,Q,-0.125,8.328125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair5,P,-0.40625,10.078125,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair5,Q,-0.40625,9.7578125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair6,P,0.5,8.15625,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair6,Q,-0.25,6.1875,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair7,P,0.0,7.7734375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair7,Q,-0.375,6.4765625,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair8,P,-0.09375,8.4375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair8,Q,-0.09375,6.28125,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair9,P,0.125,7.375,46878,46878
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-MORE,pair9,Q,-0.65625,4.859375,4382,4382
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair0,P,-3.59375,14.25,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair0,Q,-5.8203125,16.013671875,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair1,P,-3.390625,4.28125,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair1,Q,-2.90625,3.015625,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair2,P,-4.59375,8.78125,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair2,Q,-3.734375,11.2734375,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair3,P,-3.3125,9.0703125,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair3,Q,-3.34375,10.9609375,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair4,P,-3.15625,8.65625,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair4,Q,-3.375,13.6875,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair5,P,-2.5625,8.1875,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair5,Q,-3.3125,16.1875,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair6,P,-1.8125,10.375,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair6,Q,-3.859375,12.5,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair7,P,-3.40625,8.96875,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair7,Q,-4.234375,12.40234375,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair8,P,-4.6328125,10.5625,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair8,Q,-4.921875,9.5,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair9,P,-2.40625,10.1640625,46878,14265
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,OPP-LESS,pair9,Q,-3.71875,8.7265625,4382,6485
olmo-2-13b-instruct,hihp_imp_desc,0.03,48,48,MORE-LESS,pair0,P,-1.375,7.78125,2834,2834
