trial_id,cell,ordering,ratio,k,k_actual,argmax_preserved,target_preserved_top1,patched_argmax_id,patched_target_rank,patched_target_logit,patched_competitor_logit,patched_margin,clean_target_logit,delta_target_logit
P101_10066,D,D_imp_asc,0.2,384,384,True,False,304,11,16.875,9.0,7.875,16.875,0.0
P101_10066,D,D_imp_asc,0.3,576,576,True,False,304,15,16.875,9.0625,7.8125,16.875,0.0
P101_10066,D,D_imp_asc,0.5,960,677,True,False,304,13,16.875,9.125,7.75,16.875,0.0
P103_0,C,C_imp_asc,0.05,96,96,True,True,8585,1,20.25,13.375,6.875,20.25,0.0
P103_0,C,C_imp_asc,0.1,192,192,True,True,8585,1,20.25,13.5,6.75,20.25,0.0
P103_0,C,C_imp_asc,0.2,384,300,True,True,8585,1,20.125,13.5,6.625,20.25,-0.125
P103_0,C,C_imp_asc,0.3,576,300,True,True,8585,1,20.125,13.5,6.625,20.25,-0.125
P103_0,C,C_imp_asc,0.5,960,300,True,True,8585,1,20.125,13.5,6.625,20.25,-0.125
P103_0,D,D_imp_asc,0.05,96,96,True,True,8585,1,20.25,13.3125,6.9375,20.25,0.0
P103_0,D,D_imp_asc,0.1,192,192,True,True,8585,1,20.25,13.3125,6.9375,20.25,0.0
P103_0,D,D_imp_asc,0.2,384,384,True,True,8585,1,20.125,13.125,7.0,20.25,-0.125
P103_0,D,D_imp_asc,0.3,576,576,True,True,8585,1,20.25,13.25,7.0,20.25,0.0
P103_0,D,D_imp_asc,0.5,960,677,True,True,8585,1,20.125,13.3125,6.8125,20.25,-0.125
P103_10038,C,C_imp_asc,0.05,96,96,True,True,8585,1,17.625,13.375,4.25,17.5,0.125
P103_10038,C,C_imp_asc,0.1,192,192,True,True,8585,1,17.5,13.3125,4.1875,17.5,0.0
P103_10038,C,C_imp_asc,0.2,384,300,True,True,8585,1,17.5,13.1875,4.3125,17.5,0.0
P103_10038,C,C_imp_asc,0.3,576,300,True,True,8585,1,17.5,13.1875,4.3125,17.5,0.0
P103_10038,C,C_imp_asc,0.5,960,300,True,True,8585,1,17.5,13.1875,4.3125,17.5,0.0
P103_10038,D,D_imp_asc,0.05,96,96,True,True,8585,1,17.5,13.4375,4.0625,17.5,0.0
P103_10038,D,D_imp_asc,0.1,192,192,True,True,8585,1,17.5,13.3125,4.1875,17.5,0.0
P103_10038,D,D_imp_asc,0.2,384,384,True,True,8585,1,17.625,13.25,4.375,17.5,0.125
P103_10038,D,D_imp_asc,0.3,576,576,True,True,8585,1,17.5,13.125,4.375,17.5,0.0
P103_10038,D,D_imp_asc,0.5,960,677,True,True,8585,1,17.5,13.0,4.5,17.5,0.0
P106_10026,C,C_imp_asc,0.05,96,96,True,False,510,3,19.0,9.3125,9.6875,18.625,0.375
P106_10026,C,C_imp_asc,0.1,192,192,True,False,510,6,18.625,9.5625,9.0625,18.625,0.0
P106_10026,C,C_imp_asc,0.2,384,300,True,False,510,6,18.375,9.8125,8.5625,18.625,-0.25
P106_10026,C,C_imp_asc,0.3,576,300,True,False,510,6,18.375,9.8125,8.5625,18.625,-0.25
P106_10026,C,C_imp_asc,0.5,960,300,True,False,510,6,18.375,9.8125,8.5625,18.625,-0.25
P106_10026,D,D_imp_asc,0.05,96,96,True,False,510,4,18.75,8.6875,10.0625,18.625,0.125
P106_10026,D,D_imp_asc,0.1,192,192,True,False,510,6,18.625,8.625,10.0,18.625,0.0
P106_10026,D,D_imp_asc,0.2,384,384,True,False,510,3,18.875,8.8125,10.0625,18.625,0.25
P106_10026,D,D_imp_asc,0.3,576,576,True,False,510,3,18.875,8.6875,10.1875,18.625,0.25
P106_10026,D,D_imp_asc,0.5,960,677,True,False,510,4,18.875,8.625,10.25,18.625,0.25
P106_10076,C,C_imp_asc,0.05,96,96,True,False,45282,8,17.5,7.78125,9.71875,18.25,-0.75
P106_10076,C,C_imp_asc,0.1,192,192,False,False,23654,6,17.75,7.4375,10.3125,18.25,-0.5
P106_10076,C,C_imp_asc,0.2,384,300,False,False,23654,4,18.125,7.25,10.875,18.25,-0.125
P106_10076,C,C_imp_asc,0.3,576,300,False,False,23654,4,18.125,7.25,10.875,18.25,-0.125
P106_10076,C,C_imp_asc,0.5,960,300,False,False,23654,4,18.125,7.25,10.875,18.25,-0.125
P106_10076,D,D_imp_asc,0.05,96,96,False,False,23654,5,18.25,7.375,10.875,18.25,0.0
P106_10076,D,D_imp_asc,0.1,192,192,True,False,45282,5,18.125,7.625,10.5,18.25,-0.125
P106_10076,D,D_imp_asc,0.2,384,384,False,False,10049,6,17.5,7.8125,9.6875,18.25,-0.75
P106_10076,D,D_imp_asc,0.3,576,576,False,False,23654,6,17.75,7.5,10.25,18.25,-0.5
P106_10076,D,D_imp_asc,0.5,960,677,False,False,23654,6,17.875,7.09375,10.78125,18.25,-0.375
P108_10032,C,C_imp_asc,0.05,96,96,True,True,5085,1,22.0,7.53125,14.46875,22.0,0.0
P108_10032,C,C_imp_asc,0.1,192,192,True,True,5085,1,21.75,7.4375,14.3125,22.0,-0.25
P108_10032,C,C_imp_asc,0.2,384,300,True,True,5085,1,21.5,7.71875,13.78125,22.0,-0.5
P108_10032,C,C_imp_asc,0.3,576,300,True,True,5085,1,21.5,7.71875,13.78125,22.0,-0.5
P108_10032,C,C_imp_asc,0.5,960,300,True,True,5085,1,21.5,7.71875,13.78125,22.0,-0.5
P108_10032,D,D_imp_asc,0.05,96,96,True,True,5085,1,21.875,7.34375,14.53125,22.0,-0.125
P108_10032,D,D_imp_asc,0.1,192,192,True,True,5085,1,22.0,7.3125,14.6875,22.0,0.0
P108_10032,D,D_imp_asc,0.2,384,384,True,True,5085,1,21.875,7.03125,14.84375,22.0,-0.125
P108_10032,D,D_imp_asc,0.3,576,576,True,True,5085,1,21.75,7.40625,14.34375,22.0,-0.25
P108_10032,D,D_imp_asc,0.5,960,677,True,True,5085,1,21.75,7.4375,14.3125,22.0,-0.25
P108_10064,C,C_imp_asc,0.05,96,96,True,True,5085,1,20.875,8.1875,12.6875,20.875,0.0
P108_10064,C,C_imp_asc,0.1,192,192,True,True,5085,1,21.0,8.375,12.625,20.875,0.125
P108_10064,C,C_imp_asc,0.2,384,300,True,True,5085,1,21.0,8.0625,12.9375,20.875,0.125
P108_10064,C,C_imp_asc,0.3,576,300,True,True,5085,1,21.0,8.0625,12.9375,20.875,0.125
P108_10064,C,C_imp_asc,0.5,960,300,True,True,5085,1,21.0,8.0625,12.9375,20.875,0.125
P108_10064,D,D_imp_asc,0.05,96,96,True,True,5085,1,21.0,8.125,12.875,20.875,0.125
P108_10064,D,D_imp_asc,0.1,192,192,True,True,5085,1,20.875,8.0625,12.8125,20.875,0.0
P108_10064,D,D_imp_asc,0.2,384,384,True,True,5085,1,20.875,8.1875,12.6875,20.875,0.0
P108_10064,D,D_imp_asc,0.3,576,576,True,True,5085,1,21.0,8.3125,12.6875,20.875,0.125
P108_10064,D,D_imp_asc,0.5,960,677,True,True,5085,1,21.0,8.25,12.75,20.875,0.125
P127_10,C,C_imp_asc,0.05,96,96,True,False,12872,4,11.875,4.8125,7.0625,12.1875,-0.3125
P127_10,C,C_imp_asc,0.1,192,192,True,False,12872,4,11.75,4.71875,7.03125,12.1875,-0.4375
P127_10,C,C_imp_asc,0.2,384,300,True,False,12872,7,11.5625,4.875,6.6875,12.1875,-0.625
P127_10,C,C_imp_asc,0.3,576,300,True,False,12872,7,11.5625,4.875,6.6875,12.1875,-0.625
P127_10,C,C_imp_asc,0.5,960,300,True,False,12872,7,11.5625,4.875,6.6875,12.1875,-0.625
P127_10,D,D_imp_asc,0.05,96,96,True,False,12872,3,12.125,4.59375,7.53125,12.1875,-0.0625
P127_10,D,D_imp_asc,0.1,192,192,True,False,12872,3,12.0625,4.5,7.5625,12.1875,-0.125
P127_10,D,D_imp_asc,0.2,384,384,True,False,12872,3,12.1875,4.5,7.6875,12.1875,0.0
P127_10,D,D_imp_asc,0.3,576,576,True,False,12872,3,12.125,4.5,7.625,12.1875,-0.0625
P127_10,D,D_imp_asc,0.5,960,677,True,False,12872,3,12.0,4.40625,7.59375,12.1875,-0.1875
P127_10040,C,C_imp_asc,0.05,96,96,True,False,11,2,15.5625,4.96875,10.59375,15.5625,0.0
P127_10040,C,C_imp_asc,0.1,192,192,True,False,11,2,15.5625,4.6875,10.875,15.5625,0.0
P127_10040,C,C_imp_asc,0.2,384,300,True,False,11,2,15.375,5.09375,10.28125,15.5625,-0.1875
P127_10040,C,C_imp_asc,0.3,576,300,True,False,11,2,15.375,5.09375,10.28125,15.5625,-0.1875
P127_10040,C,C_imp_asc,0.5,960,300,True,False,11,2,15.375,5.09375,10.28125,15.5625,-0.1875
P127_10040,D,D_imp_asc,0.05,96,96,True,False,11,2,15.6875,5.0625,10.625,15.5625,0.125
P127_10040,D,D_imp_asc,0.1,192,192,True,False,11,2,15.5625,5.09375,10.46875,15.5625,0.0
P127_10040,D,D_imp_asc,0.2,384,384,True,False,11,2,15.125,4.4375,10.6875,15.5625,-0.4375
P127_10040,D,D_imp_asc,0.3,576,576,False,True,27922,1,15.9375,5.5,10.4375,15.5625,0.375
P127_10040,D,D_imp_asc,0.5,960,677,False,True,27922,1,15.625,5.1875,10.4375,15.5625,0.0625
P1303_10011,C,C_imp_asc,0.05,96,96,True,True,91259,1,15.875,11.75,4.125,15.875,0.0
P1303_10011,C,C_imp_asc,0.1,192,192,True,True,91259,1,16.125,11.625,4.5,15.875,0.25
P1303_10011,C,C_imp_asc,0.2,384,300,True,True,91259,1,16.25,12.0625,4.1875,15.875,0.375
P1303_10011,C,C_imp_asc,0.3,576,300,True,True,91259,1,16.25,12.0625,4.1875,15.875,0.375
P1303_10011,C,C_imp_asc,0.5,960,300,True,True,91259,1,16.25,12.0625,4.1875,15.875,0.375
P1303_10011,D,D_imp_asc,0.05,96,96,True,True,91259,1,15.8125,11.5,4.3125,15.875,-0.0625
P1303_10011,D,D_imp_asc,0.1,192,192,True,True,91259,1,15.75,11.5,4.25,15.875,-0.125
P1303_10011,D,D_imp_asc,0.2,384,384,True,True,91259,1,15.625,11.375,4.25,15.875,-0.25
P1303_10011,D,D_imp_asc,0.3,576,576,True,True,91259,1,15.6875,11.0,4.6875,15.875,-0.1875
P1303_10011,D,D_imp_asc,0.5,960,677,True,True,91259,1,15.875,10.9375,4.9375,15.875,0.0
P1303_10017,C,C_imp_asc,0.05,96,96,True,False,264,13,11.4375,11.25,0.1875,11.375,0.0625
P1303_10017,C,C_imp_asc,0.1,192,192,True,False,264,11,11.4375,11.1875,0.25,11.375,0.0625
P1303_10017,C,C_imp_asc,0.2,384,300,False,False,279,10,11.5,11.0625,0.4375,11.375,0.125
P1303_10017,C,C_imp_asc,0.3,576,300,False,False,279,10,11.5,11.0625,0.4375,11.375,0.125
P1303_10017,C,C_imp_asc,0.5,960,300,False,False,279,10,11.5,11.0625,0.4375,11.375,0.125
P1303_10017,D,D_imp_asc,0.05,96,96,True,False,264,11,11.4375,11.1875,0.25,11.375,0.0625
P1303_10017,D,D_imp_asc,0.1,192,192,True,False,264,12,11.375,11.1875,0.1875,11.375,0.0
P1303_10017,D,D_imp_asc,0.2,384,384,True,False,264,14,11.4375,11.125,0.3125,11.375,0.0625
P1303_10017,D,D_imp_asc,0.3,576,576,True,False,264,11,11.375,11.125,0.25,11.375,0.0
P1303_10017,D,D_imp_asc,0.5,960,677,True,False,264,13,11.4375,11.1875,0.25,11.375,0.0625
P131_10018,C,C_imp_asc,0.05,96,96,True,True,19846,1,18.5,0.353515625,18.146484375,18.375,0.125
P131_10018,C,C_imp_asc,0.1,192,192,True,True,19846,1,18.5,0.4765625,18.0234375,18.375,0.125
P131_10018,C,C_imp_asc,0.2,384,300,False,False,279,2,17.375,-0.011962890625,17.386962890625,18.375,-1.0
P131_10018,C,C_imp_asc,0.3,576,300,False,False,279,2,17.375,-0.011962890625,17.386962890625,18.375,-1.0
P131_10018,C,C_imp_asc,0.5,960,300,False,False,279,2,17.375,-0.011962890625,17.386962890625,18.375,-1.0
P131_10018,D,D_imp_asc,0.05,96,96,True,True,19846,1,18.375,0.3359375,18.0390625,18.375,0.0
P131_10018,D,D_imp_asc,0.1,192,192,True,True,19846,1,18.5,0.3203125,18.1796875,18.375,0.125
P131_10018,D,D_imp_asc,0.2,384,384,True,True,19846,1,18.5,0.369140625,18.130859375,18.375,0.125
P131_10018,D,D_imp_asc,0.3,576,576,True,True,19846,1,18.5,0.427734375,18.072265625,18.375,0.125
P131_10018,D,D_imp_asc,0.5,960,677,True,True,19846,1,18.5,0.263671875,18.236328125,18.375,0.125
P131_10045,C,C_imp_asc,0.05,96,96,True,False,279,36,12.3125,5.53125,6.78125,12.125,0.1875
P131_10045,C,C_imp_asc,0.1,192,192,True,False,279,41,11.875,5.78125,6.09375,12.125,-0.25
P131_10045,C,C_imp_asc,0.2,384,300,True,False,279,34,12.75,6.34375,6.40625,12.125,0.625
P131_10045,C,C_imp_asc,0.3,576,300,True,False,279,34,12.75,6.34375,6.40625,12.125,0.625
P131_10045,C,C_imp_asc,0.5,960,300,True,False,279,34,12.75,6.34375,6.40625,12.125,0.625
P131_10045,D,D_imp_asc,0.05,96,96,True,False,279,40,12.0,5.375,6.625,12.125,-0.125
P131_10045,D,D_imp_asc,0.1,192,192,True,False,279,41,12.0625,5.28125,6.78125,12.125,-0.0625
P131_10045,D,D_imp_asc,0.2,384,384,True,False,279,52,11.6875,5.25,6.4375,12.125,-0.4375
P131_10045,D,D_imp_asc,0.3,576,576,True,False,279,48,11.75,5.1875,6.5625,12.125,-0.375
P131_10045,D,D_imp_asc,0.5,960,677,True,False,279,36,12.25,5.28125,6.96875,12.125,0.125
P136_10043,C,C_imp_asc,0.05,96,96,True,False,264,1446,4.53125,6.4375,-1.90625,4.4375,0.09375
P136_10043,C,C_imp_asc,0.1,192,192,True,False,264,1096,4.71875,6.625,-1.90625,4.4375,0.28125
P136_10043,C,C_imp_asc,0.2,384,300,True,False,264,913,4.9375,7.0,-2.0625,4.4375,0.5
P136_10043,C,C_imp_asc,0.3,576,300,True,False,264,913,4.9375,7.0,-2.0625,4.4375,0.5
P136_10043,C,C_imp_asc,0.5,960,300,True,False,264,913,4.9375,7.0,-2.0625,4.4375,0.5
P136_10043,D,D_imp_asc,0.05,96,96,True,False,264,1555,4.46875,6.5625,-2.09375,4.4375,0.03125
P136_10043,D,D_imp_asc,0.1,192,192,True,False,264,1639,4.40625,6.5,-2.09375,4.4375,-0.03125
P136_10043,D,D_imp_asc,0.2,384,384,True,False,264,1554,4.4375,6.4375,-2.0,4.4375,0.0
P136_10043,D,D_imp_asc,0.3,576,576,True,False,264,1573,4.40625,6.25,-1.84375,4.4375,-0.03125
P136_10043,D,D_imp_asc,0.5,960,677,True,False,264,1593,4.46875,6.34375,-1.875,4.4375,0.03125
P136_10065,C,C_imp_asc,0.05,96,96,True,False,264,269,7.03125,8.5625,-1.53125,6.96875,0.0625
P136_10065,C,C_imp_asc,0.1,192,192,True,False,264,299,6.65625,8.1875,-1.53125,6.96875,-0.3125
P136_10065,C,C_imp_asc,0.2,384,300,True,False,264,351,6.5625,8.25,-1.6875,6.96875,-0.40625
P136_10065,C,C_imp_asc,0.3,576,300,True,False,264,351,6.5625,8.25,-1.6875,6.96875,-0.40625
P136_10065,C,C_imp_asc,0.5,960,300,True,False,264,351,6.5625,8.25,-1.6875,6.96875,-0.40625
P136_10065,D,D_imp_asc,0.05,96,96,True,False,264,283,7.0,8.5625,-1.5625,6.96875,0.03125
P136_10065,D,D_imp_asc,0.1,192,192,True,False,264,289,7.03125,8.625,-1.59375,6.96875,0.0625
P136_10065,D,D_imp_asc,0.2,384,384,True,False,264,255,7.09375,8.5625,-1.46875,6.96875,0.125
P136_10065,D,D_imp_asc,0.3,576,576,True,False,264,209,7.0625,8.625,-1.5625,6.96875,0.09375
P136_10065,D,D_imp_asc,0.5,960,677,True,False,264,230,7.0625,8.5625,-1.5,6.96875,0.09375
P138_10042,C,C_imp_asc,0.05,96,96,True,False,279,4,18.5,7.71875,10.78125,18.625,-0.125
P138_10042,C,C_imp_asc,0.1,192,192,True,False,279,4,18.375,7.65625,10.71875,18.625,-0.25
P138_10042,C,C_imp_asc,0.2,384,300,True,False,279,4,18.0,7.90625,10.09375,18.625,-0.625
P138_10042,C,C_imp_asc,0.3,576,300,True,False,279,4,18.0,7.90625,10.09375,18.625,-0.625
P138_10042,C,C_imp_asc,0.5,960,300,True,False,279,4,18.0,7.90625,10.09375,18.625,-0.625
P138_10042,D,D_imp_asc,0.05,96,96,True,False,279,4,18.625,8.0625,10.5625,18.625,0.0
P138_10042,D,D_imp_asc,0.1,192,192,True,False,279,4,18.625,8.0625,10.5625,18.625,0.0
P138_10042,D,D_imp_asc,0.2,384,384,True,False,279,4,18.5,8.5625,9.9375,18.625,-0.125
P138_10042,D,D_imp_asc,0.3,576,576,True,False,279,4,18.25,8.4375,9.8125,18.625,-0.375
P138_10042,D,D_imp_asc,0.5,960,677,True,False,279,4,18.125,7.875,10.25,18.625,-0.5
P138_1009,C,C_imp_asc,0.05,96,96,True,False,279,2,20.875,13.8125,7.0625,20.25,0.625
P138_1009,C,C_imp_asc,0.1,192,192,True,False,279,2,20.125,12.875,7.25,20.25,-0.125
P138_1009,C,C_imp_asc,0.2,384,300,True,False,279,2,19.625,12.375,7.25,20.25,-0.625
P138_1009,C,C_imp_asc,0.3,576,300,True,False,279,2,19.625,12.375,7.25,20.25,-0.625
P138_1009,C,C_imp_asc,0.5,960,300,True,False,279,2,19.625,12.375,7.25,20.25,-0.625
P138_1009,D,D_imp_asc,0.05,96,96,True,False,279,2,20.25,13.9375,6.3125,20.25,0.0
P138_1009,D,D_imp_asc,0.1,192,192,True,False,279,2,20.25,13.9375,6.3125,20.25,0.0
P138_1009,D,D_imp_asc,0.2,384,384,True,False,279,2,20.375,13.375,7.0,20.25,0.125
P138_1009,D,D_imp_asc,0.3,576,576,True,False,279,2,19.375,12.875,6.5,20.25,-0.875
P138_1009,D,D_imp_asc,0.5,960,677,True,False,279,2,19.25,12.125,7.125,20.25,-1.0
P140_1,C,C_imp_asc,0.05,96,96,True,False,510,2,17.875,11.3125,6.5625,18.0,-0.125
P140_1,C,C_imp_asc,0.1,192,192,True,False,510,2,17.75,11.375,6.375,18.0,-0.25
P140_1,C,C_imp_asc,0.2,384,300,True,False,510,2,17.875,12.3125,5.5625,18.0,-0.125
P140_1,C,C_imp_asc,0.3,576,300,True,False,510,2,17.875,12.3125,5.5625,18.0,-0.125
P140_1,C,C_imp_asc,0.5,960,300,True,False,510,2,17.875,12.3125,5.5625,18.0,-0.125
P140_1,D,D_imp_asc,0.05,96,96,True,False,510,2,18.0,11.1875,6.8125,18.0,0.0
P140_1,D,D_imp_asc,0.1,192,192,False,True,31086,1,18.0,11.125,6.875,18.0,0.0
P140_1,D,D_imp_asc,0.2,384,384,False,True,31086,1,18.0,10.9375,7.0625,18.0,0.0
P140_1,D,D_imp_asc,0.3,576,576,False,True,31086,1,18.0,11.0625,6.9375,18.0,0.0
P140_1,D,D_imp_asc,0.5,960,677,True,False,510,2,18.0,11.0625,6.9375,18.0,0.0
P140_100,C,C_imp_asc,0.05,96,96,True,False,510,2,18.25,12.125,6.125,18.5,-0.25
P140_100,C,C_imp_asc,0.1,192,192,True,False,510,2,18.375,12.1875,6.1875,18.5,-0.125
P140_100,C,C_imp_asc,0.2,384,300,True,False,510,2,17.875,12.0625,5.8125,18.5,-0.625
P140_100,C,C_imp_asc,0.3,576,300,True,False,510,2,17.875,12.0625,5.8125,18.5,-0.625
P140_100,C,C_imp_asc,0.5,960,300,True,False,510,2,17.875,12.0625,5.8125,18.5,-0.625
P140_100,D,D_imp_asc,0.05,96,96,True,False,510,2,18.5,12.1875,6.3125,18.5,0.0
P140_100,D,D_imp_asc,0.1,192,192,True,False,510,2,18.5,12.25,6.25,18.5,0.0
P140_100,D,D_imp_asc,0.2,384,384,True,False,510,2,18.25,12.375,5.875,18.5,-0.25
P140_100,D,D_imp_asc,0.3,576,576,True,False,510,3,18.375,12.8125,5.5625,18.5,-0.125
P140_100,D,D_imp_asc,0.5,960,677,True,False,510,3,18.375,12.875,5.5,18.5,-0.125
P1412_10009,C,C_imp_asc,0.05,96,96,True,False,315,285,10.1875,8.5,1.6875,10.25,-0.0625
P1412_10009,C,C_imp_asc,0.1,192,192,True,False,315,351,9.9375,8.0625,1.875,10.25,-0.3125
P1412_10009,C,C_imp_asc,0.2,384,300,True,False,315,315,9.875,8.4375,1.4375,10.25,-0.375
P1412_10009,C,C_imp_asc,0.3,576,300,True,False,315,315,9.875,8.4375,1.4375,10.25,-0.375
P1412_10009,C,C_imp_asc,0.5,960,300,True,False,315,315,9.875,8.4375,1.4375,10.25,-0.375
P1412_10009,D,D_imp_asc,0.05,96,96,True,False,315,278,10.25,8.5625,1.6875,10.25,0.0
P1412_10009,D,D_imp_asc,0.1,192,192,True,False,315,256,10.375,8.6875,1.6875,10.25,0.125
P1412_10009,D,D_imp_asc,0.2,384,384,True,False,315,259,10.4375,9.375,1.0625,10.25,0.1875
P1412_10009,D,D_imp_asc,0.3,576,576,True,False,315,289,10.3125,9.4375,0.875,10.25,0.0625
P1412_10009,D,D_imp_asc,0.5,960,677,True,False,315,176,11.125,10.9375,0.1875,10.25,0.875
P1412_10036,C,C_imp_asc,0.05,96,96,True,True,8585,1,16.125,13.0625,3.0625,16.25,-0.125
P1412_10036,C,C_imp_asc,0.1,192,192,True,True,8585,1,16.125,13.0,3.125,16.25,-0.125
P1412_10036,C,C_imp_asc,0.2,384,300,True,True,8585,1,15.875,13.0625,2.8125,16.25,-0.375
P1412_10036,C,C_imp_asc,0.3,576,300,True,True,8585,1,15.875,13.0625,2.8125,16.25,-0.375
P1412_10036,C,C_imp_asc,0.5,960,300,True,True,8585,1,15.875,13.0625,2.8125,16.25,-0.375
P1412_10036,D,D_imp_asc,0.05,96,96,True,True,8585,1,16.25,13.125,3.125,16.25,0.0
P1412_10036,D,D_imp_asc,0.1,192,192,True,True,8585,1,16.125,13.125,3.0,16.25,-0.125
P1412_10036,D,D_imp_asc,0.2,384,384,True,True,8585,1,15.9375,12.9375,3.0,16.25,-0.3125
P1412_10036,D,D_imp_asc,0.3,576,576,True,True,8585,1,15.875,12.9375,2.9375,16.25,-0.375
P1412_10036,D,D_imp_asc,0.5,960,677,True,True,8585,1,15.4375,12.5625,2.875,16.25,-0.8125
P159_1001,C,C_imp_asc,0.05,96,96,True,False,892,26,16.0,9.4375,6.5625,15.9375,0.0625
P159_1001,C,C_imp_asc,0.1,192,192,True,False,892,27,15.625,9.25,6.375,15.9375,-0.3125
P159_1001,C,C_imp_asc,0.2,384,300,True,False,892,27,15.375,9.25,6.125,15.9375,-0.5625
P159_1001,C,C_imp_asc,0.3,576,300,True,False,892,27,15.375,9.25,6.125,15.9375,-0.5625
P159_1001,C,C_imp_asc,0.5,960,300,True,False,892,27,15.375,9.25,6.125,15.9375,-0.5625
P159_1001,D,D_imp_asc,0.05,96,96,True,False,892,25,15.9375,8.8125,7.125,15.9375,0.0
P159_1001,D,D_imp_asc,0.1,192,192,True,False,892,27,15.8125,8.6875,7.125,15.9375,-0.125
P159_1001,D,D_imp_asc,0.2,384,384,True,False,892,26,15.875,8.75,7.125,15.9375,-0.0625
P159_1001,D,D_imp_asc,0.3,576,576,True,False,892,27,15.5625,8.9375,6.625,15.9375,-0.375
P159_1001,D,D_imp_asc,0.5,960,677,True,False,892,27,15.5,9.0,6.5,15.9375,-0.4375
P159_10015,C,C_imp_asc,0.05,96,96,True,True,20539,1,20.625,13.5,7.125,20.5,0.125
P159_10015,C,C_imp_asc,0.1,192,192,True,True,20539,1,20.5,13.4375,7.0625,20.5,0.0
P159_10015,C,C_imp_asc,0.2,384,300,True,True,20539,1,20.25,13.3125,6.9375,20.5,-0.25
P159_10015,C,C_imp_asc,0.3,576,300,True,True,20539,1,20.25,13.3125,6.9375,20.5,-0.25
P159_10015,C,C_imp_asc,0.5,960,300,True,True,20539,1,20.25,13.3125,6.9375,20.5,-0.25
P159_10015,D,D_imp_asc,0.05,96,96,True,True,20539,1,20.5,13.5,7.0,20.5,0.0
P159_10015,D,D_imp_asc,0.1,192,192,True,True,20539,1,20.5,13.4375,7.0625,20.5,0.0
P159_10015,D,D_imp_asc,0.2,384,384,True,True,20539,1,20.5,13.375,7.125,20.5,0.0
P159_10015,D,D_imp_asc,0.3,576,576,True,True,20539,1,20.5,13.25,7.25,20.5,0.0
P159_10015,D,D_imp_asc,0.5,960,677,True,True,20539,1,20.5,13.25,7.25,20.5,0.0
P17_10005,C,C_imp_asc,0.05,96,96,True,False,279,320,10.3125,10.5,-0.1875,10.375,-0.0625
P17_10005,C,C_imp_asc,0.1,192,192,True,False,279,285,10.5625,10.625,-0.0625,10.375,0.1875
P17_10005,C,C_imp_asc,0.2,384,300,True,False,279,306,10.3125,10.5625,-0.25,10.375,-0.0625
P17_10005,C,C_imp_asc,0.3,576,300,True,False,279,306,10.3125,10.5625,-0.25,10.375,-0.0625
P17_10005,C,C_imp_asc,0.5,960,300,True,False,279,306,10.3125,10.5625,-0.25,10.375,-0.0625
P17_10005,D,D_imp_asc,0.05,96,96,True,False,279,336,10.25,10.4375,-0.1875,10.375,-0.125
P17_10005,D,D_imp_asc,0.1,192,192,True,False,279,318,10.3125,10.375,-0.0625,10.375,-0.0625
P17_10005,D,D_imp_asc,0.2,384,384,True,False,279,319,10.375,10.5,-0.125,10.375,0.0
P17_10005,D,D_imp_asc,0.3,576,576,True,False,279,269,10.5625,10.4375,0.125,10.375,0.1875
P17_10005,D,D_imp_asc,0.5,960,677,True,False,279,245,10.625,10.4375,0.1875,10.375,0.25
