trial_id,layer,head,clean_target_logit,patched_target_logit,delta_target_logit
P101_10027,1,58,12.0625,12.125,0.0625
P101_10027,1,59,12.0625,12.125,0.0625
P101_10027,1,60,12.0625,12.0625,0.0
P101_10027,1,61,12.0625,12.0625,0.0
P101_10027,1,62,12.0625,12.125,0.0625
P101_10027,1,63,12.0625,12.125,0.0625
P101_10027,2,0,12.0625,12.125,0.0625
P101_10027,2,1,12.0625,12.125,0.0625
P101_10027,2,2,12.0625,12.125,0.0625
P101_10027,2,3,12.0625,12.0625,0.0
P101_10027,2,4,12.0625,12.125,0.0625
P101_10027,2,5,12.0625,12.0625,0.0
P101_10027,2,6,12.0625,12.0625,0.0
P101_10027,2,7,12.0625,12.0625,0.0
P101_10027,2,8,12.0625,12.0625,0.0
P101_10027,2,9,12.0625,12.125,0.0625
P101_10027,2,10,12.0625,12.0625,0.0
P101_10027,2,11,12.0625,12.0625,0.0
P101_10027,2,12,12.0625,12.0625,0.0
P101_10027,2,13,12.0625,12.125,0.0625
P101_10027,2,14,12.0625,12.0625,0.0
P101_10027,2,15,12.0625,12.125,0.0625
P101_10027,2,16,12.0625,12.0625,0.0
P101_10027,2,17,12.0625,12.0625,0.0
P101_10027,2,18,12.0625,12.125,0.0625
P101_10027,2,19,12.0625,12.0625,0.0
P101_10027,2,20,12.0625,12.0625,0.0
P101_10027,2,21,12.0625,12.0625,0.0
P101_10027,2,22,12.0625,12.0625,0.0
P101_10027,2,23,12.0625,12.125,0.0625
P101_10027,2,24,12.0625,12.125,0.0625
P101_10027,2,25,12.0625,12.125,0.0625
P101_10027,2,26,12.0625,12.0625,0.0
P101_10027,2,27,12.0625,12.125,0.0625
P101_10027,2,28,12.0625,12.0625,0.0
P101_10027,2,29,12.0625,12.0625,0.0
P101_10027,2,30,12.0625,12.125,0.0625
P101_10027,2,31,12.0625,12.0625,0.0
P101_10027,2,32,12.0625,12.125,0.0625
P101_10027,2,33,12.0625,12.0625,0.0
P101_10027,2,34,12.0625,12.0625,0.0
P101_10027,2,35,12.0625,12.0625,0.0
P101_10027,2,36,12.0625,12.0625,0.0
P101_10027,2,37,12.0625,12.0625,0.0
P101_10027,2,38,12.0625,12.125,0.0625
P101_10027,2,39,12.0625,12.0625,0.0
P101_10027,2,40,12.0625,12.0625,0.0
P101_10027,2,41,12.0625,12.125,0.0625
P101_10027,2,42,12.0625,12.0625,0.0
P101_10027,2,43,12.0625,12.125,0.0625
P101_10027,2,44,12.0625,12.0625,0.0
P101_10027,2,45,12.0625,12.0625,0.0
P101_10027,2,46,12.0625,12.0625,0.0
P101_10027,2,47,12.0625,12.125,0.0625
P101_10027,2,48,12.0625,12.0625,0.0
P101_10027,2,49,12.0625,12.0625,0.0
P101_10027,2,50,12.0625,12.125,0.0625
P101_10027,2,51,12.0625,12.0625,0.0
P101_10027,2,52,12.0625,12.0625,0.0
P101_10027,2,53,12.0625,12.0625,0.0
P101_10027,2,54,12.0625,12.125,0.0625
P101_10027,2,55,12.0625,12.125,0.0625
P101_10027,2,56,12.0625,12.0625,0.0
P101_10027,2,57,12.0625,12.0625,0.0
P101_10027,2,58,12.0625,12.125,0.0625
P101_10027,2,59,12.0625,12.0625,0.0
P101_10027,2,60,12.0625,12.0625,0.0
P101_10027,2,61,12.0625,12.0625,0.0
P101_10027,2,62,12.0625,12.0625,0.0
P101_10027,2,63,12.0625,12.125,0.0625
P101_10027,3,0,12.0625,12.0625,0.0
P101_10027,3,1,12.0625,12.0625,0.0
P101_10027,3,2,12.0625,12.125,0.0625
P101_10027,3,3,12.0625,12.0625,0.0
P101_10027,3,4,12.0625,12.125,0.0625
P101_10027,3,5,12.0625,12.0625,0.0
P101_10027,3,6,12.0625,12.0625,0.0
P101_10027,3,7,12.0625,12.0625,0.0
P101_10027,3,8,12.0625,12.125,0.0625
P101_10027,3,9,12.0625,12.0625,0.0
P101_10027,3,10,12.0625,12.125,0.0625
P101_10027,3,11,12.0625,12.0625,0.0
P101_10027,3,12,12.0625,12.0625,0.0
P101_10027,3,13,12.0625,12.125,0.0625
P101_10027,3,14,12.0625,12.125,0.0625
P101_10027,3,15,12.0625,12.125,0.0625
P101_10027,3,16,12.0625,12.0625,0.0
P101_10027,3,17,12.0625,12.125,0.0625
P101_10027,3,18,12.0625,12.0625,0.0
P101_10027,3,19,12.0625,12.125,0.0625
P101_10027,3,20,12.0625,12.0625,0.0
P101_10027,3,21,12.0625,12.0625,0.0
P101_10027,3,22,12.0625,12.125,0.0625
P101_10027,3,23,12.0625,12.0625,0.0
P101_10027,3,24,12.0625,12.0625,0.0
P101_10027,3,25,12.0625,12.125,0.0625
P101_10027,3,26,12.0625,12.125,0.0625
P101_10027,3,27,12.0625,12.0625,0.0
P101_10027,3,28,12.0625,12.0625,0.0
P101_10027,3,29,12.0625,12.125,0.0625
P101_10027,3,30,12.0625,12.0625,0.0
P101_10027,3,31,12.0625,12.0,-0.0625
P101_10027,3,32,12.0625,12.125,0.0625
P101_10027,3,33,12.0625,12.125,0.0625
P101_10027,3,34,12.0625,12.0625,0.0
P101_10027,3,35,12.0625,12.0625,0.0
P101_10027,3,36,12.0625,12.125,0.0625
P101_10027,3,37,12.0625,12.0625,0.0
P101_10027,3,38,12.0625,12.125,0.0625
P101_10027,3,39,12.0625,12.0625,0.0
P101_10027,3,40,12.0625,12.0625,0.0
P101_10027,3,41,12.0625,12.0625,0.0
P101_10027,3,42,12.0625,12.125,0.0625
P101_10027,3,43,12.0625,12.125,0.0625
P101_10027,3,44,12.0625,12.125,0.0625
P101_10027,3,45,12.0625,12.125,0.0625
P101_10027,3,46,12.0625,12.0625,0.0
P101_10027,3,47,12.0625,12.125,0.0625
P101_10027,3,48,12.0625,12.0625,0.0
P101_10027,3,49,12.0625,12.125,0.0625
P101_10027,3,50,12.0625,12.0625,0.0
P101_10027,3,51,12.0625,12.0625,0.0
P101_10027,3,52,12.0625,12.125,0.0625
P101_10027,3,53,12.0625,12.0625,0.0
P101_10027,3,54,12.0625,12.125,0.0625
P101_10027,3,55,12.0625,12.0625,0.0
P101_10027,3,56,12.0625,12.0625,0.0
P101_10027,3,57,12.0625,12.125,0.0625
P101_10027,3,58,12.0625,12.0625,0.0
P101_10027,3,59,12.0625,12.125,0.0625
P101_10027,3,60,12.0625,12.125,0.0625
P101_10027,3,61,12.0625,12.125,0.0625
P101_10027,3,62,12.0625,12.0625,0.0
P101_10027,3,63,12.0625,12.0625,0.0
P101_10027,4,0,12.0625,12.0625,0.0
P101_10027,4,1,12.0625,12.0625,0.0
P101_10027,4,2,12.0625,12.0625,0.0
P101_10027,4,3,12.0625,12.125,0.0625
P101_10027,4,4,12.0625,12.125,0.0625
P101_10027,4,5,12.0625,12.0625,0.0
P101_10027,4,6,12.0625,12.0625,0.0
P101_10027,4,7,12.0625,12.0625,0.0
P101_10027,4,8,12.0625,12.0625,0.0
P101_10027,4,9,12.0625,12.0625,0.0
P101_10027,4,10,12.0625,12.0625,0.0
P101_10027,4,11,12.0625,12.0625,0.0
P101_10027,4,12,12.0625,12.125,0.0625
P101_10027,4,13,12.0625,12.0625,0.0
P101_10027,4,14,12.0625,12.125,0.0625
P101_10027,4,15,12.0625,12.0625,0.0
P101_10027,4,16,12.0625,12.0625,0.0
P101_10027,4,17,12.0625,12.125,0.0625
P101_10027,4,18,12.0625,12.0625,0.0
P101_10027,4,19,12.0625,12.0625,0.0
P101_10027,4,20,12.0625,12.0625,0.0
P101_10027,4,21,12.0625,12.0625,0.0
P101_10027,4,22,12.0625,12.0625,0.0
P101_10027,4,23,12.0625,12.125,0.0625
P101_10027,4,24,12.0625,12.125,0.0625
P101_10027,4,25,12.0625,12.0625,0.0
P101_10027,4,26,12.0625,12.0625,0.0
P101_10027,4,27,12.0625,12.125,0.0625
P101_10027,4,28,12.0625,12.0625,0.0
P101_10027,4,29,12.0625,12.125,0.0625
P101_10027,4,30,12.0625,12.125,0.0625
P101_10027,4,31,12.0625,12.0625,0.0
P101_10027,4,32,12.0625,12.0625,0.0
P101_10027,4,33,12.0625,12.0625,0.0
P101_10027,4,34,12.0625,12.125,0.0625
P101_10027,4,35,12.0625,12.0625,0.0
P101_10027,4,36,12.0625,12.125,0.0625
P101_10027,4,37,12.0625,12.0625,0.0
P101_10027,4,38,12.0625,12.0625,0.0
P101_10027,4,39,12.0625,12.0625,0.0
P101_10027,4,40,12.0625,12.125,0.0625
P101_10027,4,41,12.0625,12.0625,0.0
P101_10027,4,42,12.0625,12.0625,0.0
P101_10027,4,43,12.0625,12.0625,0.0
P101_10027,4,44,12.0625,12.125,0.0625
P101_10027,4,45,12.0625,12.1875,0.125
P101_10027,4,46,12.0625,12.0625,0.0
P101_10027,4,47,12.0625,12.0625,0.0
P101_10027,4,48,12.0625,12.0625,0.0
P101_10027,4,49,12.0625,12.125,0.0625
P101_10027,4,50,12.0625,12.0625,0.0
P101_10027,4,51,12.0625,12.125,0.0625
P101_10027,4,52,12.0625,12.0625,0.0
P101_10027,4,53,12.0625,12.0625,0.0
P101_10027,4,54,12.0625,12.0625,0.0
P101_10027,4,55,12.0625,12.125,0.0625
P101_10027,4,56,12.0625,12.0625,0.0
P101_10027,4,57,12.0625,12.0625,0.0
P101_10027,4,58,12.0625,12.0625,0.0
P101_10027,4,59,12.0625,12.0625,0.0
P101_10027,4,60,12.0625,12.125,0.0625
P101_10027,4,61,12.0625,12.125,0.0625
P101_10027,4,62,12.0625,12.0625,0.0
P101_10027,4,63,12.0625,12.125,0.0625
P101_10027,5,0,12.0625,12.125,0.0625
P101_10027,5,1,12.0625,12.125,0.0625
P101_10027,5,2,12.0625,12.0625,0.0
P101_10027,5,3,12.0625,12.125,0.0625
P101_10027,5,4,12.0625,12.0625,0.0
P101_10027,5,5,12.0625,12.0625,0.0
P101_10027,5,6,12.0625,12.125,0.0625
P101_10027,5,7,12.0625,12.0625,0.0
P101_10027,5,8,12.0625,12.0625,0.0
P101_10027,5,9,12.0625,12.0625,0.0
P101_10027,5,10,12.0625,12.0625,0.0
P101_10027,5,11,12.0625,12.0625,0.0
P101_10027,5,12,12.0625,12.125,0.0625
P101_10027,5,13,12.0625,12.0625,0.0
P101_10027,5,14,12.0625,12.0625,0.0
P101_10027,5,15,12.0625,12.0625,0.0
P101_10027,5,16,12.0625,12.0625,0.0
P101_10027,5,17,12.0625,12.0625,0.0
P101_10027,5,18,12.0625,12.125,0.0625
P101_10027,5,19,12.0625,12.0625,0.0
P101_10027,5,20,12.0625,12.0625,0.0
P101_10027,5,21,12.0625,12.0625,0.0
P101_10027,5,22,12.0625,12.0625,0.0
P101_10027,5,23,12.0625,12.0625,0.0
P101_10027,5,24,12.0625,12.0625,0.0
P101_10027,5,25,12.0625,12.125,0.0625
P101_10027,5,26,12.0625,12.0625,0.0
P101_10027,5,27,12.0625,12.0625,0.0
P101_10027,5,28,12.0625,12.0625,0.0
P101_10027,5,29,12.0625,12.0625,0.0
P101_10027,5,30,12.0625,12.0625,0.0
P101_10027,5,31,12.0625,12.0625,0.0
P101_10027,5,32,12.0625,12.0625,0.0
P101_10027,5,33,12.0625,12.125,0.0625
P101_10027,5,34,12.0625,12.0625,0.0
P101_10027,5,35,12.0625,12.0625,0.0
P101_10027,5,36,12.0625,12.0625,0.0
P101_10027,5,37,12.0625,12.0625,0.0
P101_10027,5,38,12.0625,12.0625,0.0
P101_10027,5,39,12.0625,12.0625,0.0
P101_10027,5,40,12.0625,12.125,0.0625
P101_10027,5,41,12.0625,12.125,0.0625
P101_10027,5,42,12.0625,12.125,0.0625
P101_10027,5,43,12.0625,12.0625,0.0
P101_10027,5,44,12.0625,12.125,0.0625
P101_10027,5,45,12.0625,12.125,0.0625
P101_10027,5,46,12.0625,12.0625,0.0
P101_10027,5,47,12.0625,12.0625,0.0
P101_10027,5,48,12.0625,12.0625,0.0
P101_10027,5,49,12.0625,12.0625,0.0
P101_10027,5,50,12.0625,12.0625,0.0
P101_10027,5,51,12.0625,12.125,0.0625
P101_10027,5,52,12.0625,12.0625,0.0
P101_10027,5,53,12.0625,12.125,0.0625
P101_10027,5,54,12.0625,12.0625,0.0
P101_10027,5,55,12.0625,12.125,0.0625
P101_10027,5,56,12.0625,12.125,0.0625
P101_10027,5,57,12.0625,12.0625,0.0
P101_10027,5,58,12.0625,12.0625,0.0
P101_10027,5,59,12.0625,12.125,0.0625
P101_10027,5,60,12.0625,12.0625,0.0
P101_10027,5,61,12.0625,12.125,0.0625
P101_10027,5,62,12.0625,12.0625,0.0
P101_10027,5,63,12.0625,12.0625,0.0
P101_10027,6,0,12.0625,12.125,0.0625
P101_10027,6,1,12.0625,12.125,0.0625
P101_10027,6,2,12.0625,12.125,0.0625
P101_10027,6,3,12.0625,12.0625,0.0
P101_10027,6,4,12.0625,12.125,0.0625
P101_10027,6,5,12.0625,12.0625,0.0
P101_10027,6,6,12.0625,12.0625,0.0
P101_10027,6,7,12.0625,12.0625,0.0
P101_10027,6,8,12.0625,12.0625,0.0
P101_10027,6,9,12.0625,12.0625,0.0
P101_10027,6,10,12.0625,12.125,0.0625
P101_10027,6,11,12.0625,12.0,-0.0625
P101_10027,6,12,12.0625,12.125,0.0625
P101_10027,6,13,12.0625,12.125,0.0625
P101_10027,6,14,12.0625,12.0625,0.0
P101_10027,6,15,12.0625,12.0625,0.0
P101_10027,6,16,12.0625,12.0625,0.0
P101_10027,6,17,12.0625,12.0625,0.0
P101_10027,6,18,12.0625,12.0625,0.0
P101_10027,6,19,12.0625,12.125,0.0625
P101_10027,6,20,12.0625,12.0625,0.0
P101_10027,6,21,12.0625,12.0625,0.0
P101_10027,6,22,12.0625,12.0625,0.0
P101_10027,6,23,12.0625,12.125,0.0625
P101_10027,6,24,12.0625,12.0625,0.0
P101_10027,6,25,12.0625,12.0625,0.0
P101_10027,6,26,12.0625,12.0625,0.0
P101_10027,6,27,12.0625,12.0625,0.0
P101_10027,6,28,12.0625,12.0625,0.0
P101_10027,6,29,12.0625,12.125,0.0625
P101_10027,6,30,12.0625,12.0625,0.0
P101_10027,6,31,12.0625,12.0625,0.0
P101_10027,6,32,12.0625,12.0625,0.0
P101_10027,6,33,12.0625,12.0625,0.0
P101_10027,6,34,12.0625,12.0625,0.0
P101_10027,6,35,12.0625,12.0625,0.0
P101_10027,6,36,12.0625,12.0625,0.0
P101_10027,6,37,12.0625,12.125,0.0625
P101_10027,6,38,12.0625,12.0625,0.0
P101_10027,6,39,12.0625,12.0625,0.0
P101_10027,6,40,12.0625,12.0625,0.0
P101_10027,6,41,12.0625,12.125,0.0625
P101_10027,6,42,12.0625,12.0625,0.0
P101_10027,6,43,12.0625,12.0625,0.0
P101_10027,6,44,12.0625,12.0625,0.0
P101_10027,6,45,12.0625,12.125,0.0625
P101_10027,6,46,12.0625,12.0625,0.0
P101_10027,6,47,12.0625,12.125,0.0625
P101_10027,6,48,12.0625,12.0625,0.0
P101_10027,6,49,12.0625,12.125,0.0625
P101_10027,6,50,12.0625,12.0625,0.0
P101_10027,6,51,12.0625,12.0625,0.0
P101_10027,6,52,12.0625,12.125,0.0625
P101_10027,6,53,12.0625,12.0625,0.0
P101_10027,6,54,12.0625,12.0625,0.0
P101_10027,6,55,12.0625,12.125,0.0625
P101_10027,6,56,12.0625,12.0625,0.0
P101_10027,6,57,12.0625,12.0625,0.0
P101_10027,6,58,12.0625,12.125,0.0625
P101_10027,6,59,12.0625,12.125,0.0625
P101_10027,6,60,12.0625,12.125,0.0625
P101_10027,6,61,12.0625,12.0625,0.0
P101_10027,6,62,12.0625,12.0625,0.0
P101_10027,6,63,12.0625,12.0625,0.0
P101_10027,7,0,12.0625,12.0625,0.0
P101_10027,7,1,12.0625,12.125,0.0625
P101_10027,7,2,12.0625,12.125,0.0625
P101_10027,7,3,12.0625,12.125,0.0625
P101_10027,7,4,12.0625,12.0625,0.0
P101_10027,7,5,12.0625,12.125,0.0625
P101_10027,7,6,12.0625,12.125,0.0625
P101_10027,7,7,12.0625,12.0625,0.0
P101_10027,7,8,12.0625,12.0625,0.0
P101_10027,7,9,12.0625,12.0625,0.0
P101_10027,7,10,12.0625,12.0625,0.0
P101_10027,7,11,12.0625,12.0625,0.0
P101_10027,7,12,12.0625,12.0625,0.0
P101_10027,7,13,12.0625,12.0625,0.0
P101_10027,7,14,12.0625,12.0625,0.0
P101_10027,7,15,12.0625,12.0625,0.0
P101_10027,7,16,12.0625,12.0625,0.0
P101_10027,7,17,12.0625,12.125,0.0625
P101_10027,7,18,12.0625,12.0625,0.0
P101_10027,7,19,12.0625,12.125,0.0625
P101_10027,7,20,12.0625,12.125,0.0625
P101_10027,7,21,12.0625,12.0625,0.0
P101_10027,7,22,12.0625,12.0625,0.0
P101_10027,7,23,12.0625,12.0625,0.0
P101_10027,7,24,12.0625,12.125,0.0625
P101_10027,7,25,12.0625,12.0625,0.0
P101_10027,7,26,12.0625,12.125,0.0625
P101_10027,7,27,12.0625,12.0625,0.0
P101_10027,7,28,12.0625,12.0625,0.0
P101_10027,7,29,12.0625,12.125,0.0625
P101_10027,7,30,12.0625,12.125,0.0625
P101_10027,7,31,12.0625,12.125,0.0625
P101_10027,7,32,12.0625,12.0625,0.0
P101_10027,7,33,12.0625,12.0625,0.0
P101_10027,7,34,12.0625,12.0625,0.0
P101_10027,7,35,12.0625,12.0625,0.0
P101_10027,7,36,12.0625,12.0625,0.0
P101_10027,7,37,12.0625,12.0625,0.0
P101_10027,7,38,12.0625,12.125,0.0625
P101_10027,7,39,12.0625,12.0625,0.0
P101_10027,7,40,12.0625,12.0625,0.0
P101_10027,7,41,12.0625,12.0625,0.0
P101_10027,7,42,12.0625,12.125,0.0625
P101_10027,7,43,12.0625,12.0625,0.0
P101_10027,7,44,12.0625,12.125,0.0625
P101_10027,7,45,12.0625,12.0625,0.0
P101_10027,7,46,12.0625,12.125,0.0625
P101_10027,7,47,12.0625,12.0625,0.0
P101_10027,7,48,12.0625,12.0625,0.0
P101_10027,7,49,12.0625,12.0625,0.0
P101_10027,7,50,12.0625,12.0625,0.0
P101_10027,7,51,12.0625,12.0625,0.0
P101_10027,7,52,12.0625,12.0625,0.0
P101_10027,7,53,12.0625,12.0625,0.0
P101_10027,7,54,12.0625,12.0625,0.0
P101_10027,7,55,12.0625,12.0625,0.0
P101_10027,7,56,12.0625,12.125,0.0625
P101_10027,7,57,12.0625,12.0625,0.0
P101_10027,7,58,12.0625,12.0625,0.0
P101_10027,7,59,12.0625,12.0625,0.0
P101_10027,7,60,12.0625,12.0625,0.0
P101_10027,7,61,12.0625,12.0625,0.0
P101_10027,7,62,12.0625,12.0625,0.0
P101_10027,7,63,12.0625,12.0625,0.0
P101_10027,8,0,12.0625,12.0625,0.0
P101_10027,8,1,12.0625,12.125,0.0625
P101_10027,8,2,12.0625,12.0625,0.0
P101_10027,8,3,12.0625,12.0625,0.0
P101_10027,8,4,12.0625,12.0,-0.0625
P101_10027,8,5,12.0625,12.125,0.0625
P101_10027,8,6,12.0625,12.125,0.0625
P101_10027,8,7,12.0625,12.125,0.0625
P101_10027,8,8,12.0625,12.0625,0.0
P101_10027,8,9,12.0625,12.0625,0.0
P101_10027,8,10,12.0625,12.0625,0.0
P101_10027,8,11,12.0625,12.125,0.0625
P101_10027,8,12,12.0625,12.125,0.0625
P101_10027,8,13,12.0625,12.0625,0.0
P101_10027,8,14,12.0625,12.0625,0.0
P101_10027,8,15,12.0625,12.125,0.0625
P101_10027,8,16,12.0625,12.0625,0.0
P101_10027,8,17,12.0625,12.0625,0.0
P101_10027,8,18,12.0625,12.125,0.0625
P101_10027,8,19,12.0625,12.0625,0.0
P101_10027,8,20,12.0625,12.125,0.0625
P101_10027,8,21,12.0625,12.0625,0.0
P101_10027,8,22,12.0625,12.0625,0.0
P101_10027,8,23,12.0625,12.0625,0.0
P101_10027,8,24,12.0625,12.125,0.0625
P101_10027,8,25,12.0625,12.0625,0.0
P101_10027,8,26,12.0625,12.0625,0.0
P101_10027,8,27,12.0625,12.125,0.0625
P101_10027,8,28,12.0625,12.0625,0.0
P101_10027,8,29,12.0625,12.125,0.0625
P101_10027,8,30,12.0625,12.0625,0.0
P101_10027,8,31,12.0625,12.125,0.0625
P101_10027,8,32,12.0625,12.125,0.0625
P101_10027,8,33,12.0625,12.0625,0.0
P101_10027,8,34,12.0625,12.125,0.0625
P101_10027,8,35,12.0625,12.0625,0.0
P101_10027,8,36,12.0625,12.0625,0.0
P101_10027,8,37,12.0625,12.0625,0.0
P101_10027,8,38,12.0625,12.125,0.0625
P101_10027,8,39,12.0625,12.0625,0.0
P101_10027,8,40,12.0625,12.0625,0.0
P101_10027,8,41,12.0625,12.125,0.0625
P101_10027,8,42,12.0625,12.0625,0.0
P101_10027,8,43,12.0625,12.125,0.0625
P101_10027,8,44,12.0625,12.0625,0.0
P101_10027,8,45,12.0625,12.0625,0.0
P101_10027,8,46,12.0625,12.0625,0.0
P101_10027,8,47,12.0625,12.125,0.0625
P101_10027,8,48,12.0625,12.0625,0.0
P101_10027,8,49,12.0625,12.0625,0.0
P101_10027,8,50,12.0625,12.125,0.0625
P101_10027,8,51,12.0625,12.0625,0.0
P101_10027,8,52,12.0625,12.0625,0.0
P101_10027,8,53,12.0625,12.125,0.0625
P101_10027,8,54,12.0625,12.0625,0.0
P101_10027,8,55,12.0625,12.0625,0.0
P101_10027,8,56,12.0625,12.0625,0.0
P101_10027,8,57,12.0625,12.0625,0.0
P101_10027,8,58,12.0625,12.0625,0.0
P101_10027,8,59,12.0625,12.125,0.0625
P101_10027,8,60,12.0625,12.0625,0.0
P101_10027,8,61,12.0625,12.125,0.0625
P101_10027,8,62,12.0625,12.0625,0.0
P101_10027,8,63,12.0625,12.0625,0.0
P101_10027,9,0,12.0625,12.0625,0.0
P101_10027,9,1,12.0625,12.0625,0.0
P101_10027,9,2,12.0625,12.125,0.0625
P101_10027,9,3,12.0625,12.125,0.0625
